dataset,method,budget,distill_train_rows,downstream_train_seconds,auroc_mean
diabetes,refined_no_hess,budget_50,100.0,0.22144977999999657,0.8094629629629629
diabetes,refined_no_path,budget_25,50.0,0.1545032466666688,0.7754074074074073
diabetes,refined_no_path,budget_50,100.0,0.22239393333334193,0.8013333333333333
diabetes,refined_no_raw,budget_25,50.0,0.17931382666666498,0.791537037037037
diabetes,refined_no_raw,budget_50,100.0,0.20218523333333754,0.8094197530864198
diabetes,refined_no_refine,budget_25,50.0,0.17196253333332076,0.7837037037037038
diabetes,refined_no_refine,budget_50,100.0,0.2202027866666678,0.8114753086419754
diabetes,refined_path_occupancy_only,budget_25,50.0,0.153280746666663,0.7782098765432098
diabetes,refined_path_occupancy_only,budget_50,100.0,0.21047898666666925,0.8075864197530864
diabetes,tree_region,budget_10,20.0,0.23655026666650278,0.33208641975308645
diabetes,tree_region,budget_100,200.0,0.5214259599999422,0.2904074074074074
diabetes,tree_region,budget_25,50.0,0.24867589333334764,0.2152222222222222
diabetes,tree_region,budget_50,100.0,0.27529214666689467,0.19003086419753087
electricity,ablation_full,budget_50,100.0,0.25371893999999884,0.4325431782598857
electricity,ablation_no_child,budget_50,100.0,0.2634199800000715,0.4314289707769169
electricity,ablation_no_entropy_anneal,budget_50,100.0,0.4194594400001733,0.45097302760316244
electricity,ablation_no_gain,budget_50,100.0,0.16632142000016756,0.43317463503145126
electricity,ablation_no_hist,budget_50,100.0,0.15735250000016093,0.4047015587897083
electricity,ablation_no_margin,budget_50,100.0,0.13063879999990605,0.44485050548284805
electricity,ablation_no_marginal,budget_50,100.0,0.12721679999995103,0.4463544871906458
electricity,ablation_no_newton,budget_50,100.0,0.14030261999978394,0.4400902988047196
electricity,ablation_no_pairwise,budget_50,100.0,0.12471112000002904,0.4240212125649325
electricity,distribution_matching,budget_10,20.0,0.198936240000027,0.6389201484210552
electricity,distribution_matching,budget_100,200.0,0.5709810666667181,0.7909379583332907
electricity,distribution_matching,budget_25,50.0,0.30375886666673374,0.734693839761647
electricity,distribution_matching,budget_50,100.0,0.41810339333357355,0.7710663249337064
electricity,full_data,budget_10,12000.0,4.768983280000066,0.9111231313825338
electricity,full_data,budget_100,12000.0,4.764663693333387,0.9111231313825338
electricity,full_data,budget_25,12000.0,4.379002539999965,0.9111231313825338
electricity,full_data,budget_50,12000.0,4.381935979999798,0.9111231313825338
electricity,gain_herding,budget_10,20.0,0.3711511333333571,0.6573901971244871
electricity,gain_herding,budget_100,200.0,0.8898469333329558,0.8452691129995397
electricity,gain_herding,budget_25,50.0,0.2152181799998895,0.786943382644321
electricity,gain_herding,budget_50,100.0,0.3246319133312985,0.8260732828106477
electricity,gain_path_herding,budget_10,20.0,0.2361744066666385,0.6562045762589798
electricity,gain_path_herding,budget_100,200.0,0.6233890133331442,0.8471037346579411
electricity,gain_path_herding,budget_25,50.0,0.2693664200012184,0.8005639088762168
electricity,gain_path_herding,budget_50,100.0,0.27289865333392904,0.8269971854474732
electricity,gain_path_refined,budget_25,50.0,0.2025276333336175,0.7942490766349475
electricity,gain_path_refined,budget_50,100.0,0.2732873599995704,0.8265675361196926
electricity,gain_path_safeguarded,budget_25,50.0,0.23419187999679708,0.7942490766349475
electricity,gain_path_safeguarded,budget_50,100.0,0.31485743999946864,0.8265675361196926
electricity,gain_weighted_coreset,budget_10,20.0,0.34725886666662215,0.6581732100063725
electricity,gain_weighted_coreset,budget_100,200.0,0.9049546333334244,0.8394294796900648
electricity,gain_weighted_coreset,budget_25,50.0,0.4300969133331819,0.7861580658296734
electricity,gain_weighted_coreset,budget_50,100.0,0.44829383333344597,0.8254468861580744
electricity,gaindistill,budget_10,20.0,0.24461550666674156,0.4812381027472094
electricity,gaindistill,budget_100,200.0,0.3433474866666681,0.551985776713759
electricity,gaindistill,budget_25,50.0,0.25994698000007094,0.5191229405827686
electricity,gaindistill,budget_50,100.0,0.4246134066665036,0.5017277021120748
electricity,gaindistill_hybrid,budget_10,20.0,0.2592956999999539,0.6581732100063725
electricity,gaindistill_hybrid,budget_100,200.0,0.8932743133335559,0.8394294796900648
electricity,gaindistill_hybrid,budget_25,50.0,0.38701548666637486,0.7861580658296734
electricity,gaindistill_hybrid,budget_50,100.0,0.49514805999994377,0.8254468861580744
electricity,gaindistill_path_hybrid,budget_10,20.0,0.31681612666676906,0.6593742757544697
electricity,gaindistill_path_hybrid,budget_100,200.0,0.624314160000237,0.8428272941282482
electricity,gaindistill_path_hybrid,budget_25,50.0,0.2515943066668115,0.7945384676560266
electricity,gaindistill_path_hybrid,budget_50,100.0,0.48786345999991076,0.8253270645882804
electricity,gradient_sampling,budget_10,20.0,0.24648141999993337,0.34672402947259057
electricity,gradient_sampling,budget_100,200.0,0.36205986666651974,0.22430309447182425
electricity,gradient_sampling,budget_25,50.0,0.29037316000000524,0.23372285156563324
electricity,gradient_sampling,budget_50,100.0,0.45186987333351375,0.22047235400148749
electricity,herding,budget_10,20.0,0.24544053999992077,0.6451095443230584
electricity,herding,budget_100,200.0,0.4669934933333328,0.7758022805862433
electricity,herding,budget_25,50.0,0.3124848733355369,0.747753153571966
electricity,herding,budget_50,100.0,0.36137510666740125,0.7646158934497655
electricity,k_center,budget_10,20.0,0.2348541266666871,0.5215493401707232
electricity,k_center,budget_100,200.0,0.4711634066666496,0.7493669560747539
electricity,k_center,budget_25,50.0,0.26361968666672814,0.6611310842171049
electricity,k_center,budget_50,100.0,0.4077232399999654,0.7304872339938965
electricity,random,budget_10,20.0,0.24318385333323628,0.6284354794723004
electricity,random,budget_100,200.0,0.37466301999993445,0.81601113806428
electricity,random,budget_25,50.0,0.2556859733362217,0.7706749464890283
electricity,random,budget_50,100.0,0.253216853334258,0.7937992550958727
electricity,tree_region,budget_10,20.0,0.25893615333322184,0.34672402947259057
electricity,tree_region,budget_100,200.0,0.3877051266665755,0.22430309447182425
electricity,tree_region,budget_25,50.0,0.23416679333331558,0.23372285156563324
electricity,tree_region,budget_50,100.0,0.2517597666666916,0.22047235400148749
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,distribution_matching,budget_10,20.0,0.372852753333306,0.5090416666666667
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,distribution_matching,budget_100,200.0,1.560436320000008,0.49674609375
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,distribution_matching,budget_25,50.0,0.8561054000000998,0.48604036458333333
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,distribution_matching,budget_50,100.0,0.9866114399999181,0.49921223958333333
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,full_data,budget_10,960.0,6.576948506666607,0.451703125
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,full_data,budget_100,960.0,7.364530740000009,0.451703125
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,full_data,budget_25,960.0,6.254731126666654,0.451703125
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,full_data,budget_50,960.0,6.811018066666717,0.451703125
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_10,20.0,0.4988614933332428,0.4912447916666667
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_100,200.0,2.5085508266663963,0.49271875
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_25,50.0,0.5521541533312605,0.48623046875
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_50,100.0,0.7959655399996942,0.47066276041666666
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_10,20.0,0.6561972733334793,0.49578385416666665
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_100,200.0,2.0984719533333798,0.4688177083333333
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_25,50.0,0.6350582333339844,0.49835026041666663
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_50,100.0,1.1557695466666094,0.48671484374999996
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_refined,budget_25,50.0,0.904529246664606,0.5011640624999999
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_refined,budget_50,100.0,0.9953421733342112,0.4779544270833333
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_safeguarded,budget_25,50.0,0.772272586665349,0.49835026041666663
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_safeguarded,budget_50,100.0,0.9565964133313779,0.48671484374999996
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_10,20.0,1.0628597933332153,0.4870703125
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_100,200.0,1.9833430999997896,0.4884505208333333
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_25,50.0,1.571405946666467,0.4855625
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_50,100.0,0.8389246333333479,0.47310416666666666
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill,budget_10,20.0,0.7057768933333136,0.50685546875
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill,budget_100,200.0,1.3138458066665408,0.49705078124999996
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill,budget_25,50.0,0.6008785733331631,0.51459375
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill,budget_50,100.0,0.9433276066666925,0.49965624999999997
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_10,20.0,0.5860877466665746,0.4870703125
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_100,200.0,1.669419780000074,0.4884505208333333
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_25,50.0,0.5919554399998257,0.4855625
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_50,100.0,1.5732681533330226,0.47310416666666666
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_10,20.0,0.44341949333344627,0.49457291666666664
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_100,200.0,1.8072203600001862,0.46863802083333334
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_25,50.0,0.7924301999999444,0.5027916666666666
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_50,100.0,1.0748234866664765,0.5012760416666666
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_10,20.0,0.6102280200000071,0.5221705729166667
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_100,200.0,1.8273416599999714,0.5317213541666667
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_25,50.0,0.7427946533332943,0.5348450520833333
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_50,100.0,0.9976880800001405,0.5281497395833333
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,herding,budget_10,20.0,0.5427903933332952,0.5100078124999999
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,herding,budget_100,200.0,1.438269213333236,0.46051171875
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,herding,budget_25,50.0,0.7283329200009272,0.48798046874999995
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,herding,budget_50,100.0,0.8098072866666673,0.475625
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,k_center,budget_10,20.0,0.6271448666668827,0.5064869791666667
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,k_center,budget_100,200.0,1.598645600000115,0.45791796875
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,k_center,budget_25,50.0,0.6861036066667414,0.5219296875
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,k_center,budget_50,100.0,1.1768486933333406,0.48146093749999996
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_10,20.0,0.6193195133332362,0.48997395833333335
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_100,200.0,1.564483406666659,0.4897109375
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_25,50.0,0.620960433332948,0.47893098958333336
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_50,100.0,0.6831003933349469,0.4897526041666666
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,tree_region,budget_10,20.0,0.5792330666666506,0.5221705729166667
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,tree_region,budget_100,200.0,1.6715597733332592,0.5317213541666667
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,tree_region,budget_25,50.0,0.7923715266668903,0.5348450520833333
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,tree_region,budget_50,100.0,0.9370259600000281,0.5281497395833333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,distribution_matching,budget_10,20.0,0.2827069800000269,0.49099088541666663
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,distribution_matching,budget_100,200.0,0.7924688933332921,0.4909309895833333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,distribution_matching,budget_25,50.0,0.3288880333333509,0.48995312500000004
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,distribution_matching,budget_50,100.0,0.29769429333324904,0.46020833333333333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_10,960.0,1.709678319999936,0.58600390625
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_100,960.0,1.844463353333352,0.58600390625
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_25,960.0,2.034383393333337,0.58600390625
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,960.0,2.6417471000003085,0.58600390625
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_herding,budget_10,20.0,0.6371874200001912,0.49463281249999996
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_herding,budget_100,200.0,0.8405147333332328,0.5906171875
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_herding,budget_25,50.0,0.2103564799996093,0.5073046875
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_herding,budget_50,100.0,0.32548650666916124,0.5274296875
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_path_herding,budget_10,20.0,0.5181977800000216,0.5095794270833334
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_path_herding,budget_100,200.0,1.1633217066669508,0.5843528645833334
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_path_herding,budget_25,50.0,0.21227375999927364,0.5314713541666667
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_path_herding,budget_50,100.0,0.26224695999893205,0.5415859375000001
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_path_refined,budget_25,50.0,0.19475385333450201,0.5227005208333334
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_path_refined,budget_50,100.0,0.2519081866688794,0.5547786458333334
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_path_safeguarded,budget_25,50.0,0.21984373999972984,0.5227005208333334
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_path_safeguarded,budget_50,100.0,0.30267547333496625,0.5547786458333334
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_weighted_coreset,budget_10,20.0,0.3007375733336327,0.49918229166666667
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_weighted_coreset,budget_100,200.0,0.8922853000000032,0.5749817708333332
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_weighted_coreset,budget_25,50.0,0.4454074999995404,0.5023567708333333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gain_weighted_coreset,budget_50,100.0,0.584164746666526,0.5209114583333333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,20.0,0.28741245333336946,0.5002760416666666
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,200.0,0.2491784066668212,0.5056171875
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,50.0,0.21237978666686103,0.5154283854166667
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,100.0,0.40083230000000186,0.5027955729166667
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,20.0,0.3647204000000784,0.49918229166666667
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_100,200.0,2.432717446666599,0.5749817708333332
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_25,50.0,0.734812599999835,0.5023567708333333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_50,100.0,0.9350443399998767,0.5209114583333333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_path_hybrid,budget_10,20.0,0.3965336266668601,0.5178307291666667
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_path_hybrid,budget_100,200.0,1.1157262666665095,0.5833489583333333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_path_hybrid,budget_25,50.0,0.4767114066665575,0.5257213541666667
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_path_hybrid,budget_50,100.0,0.8213943999996748,0.5361119791666666
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gradient_sampling,budget_10,20.0,0.2564960600000025,0.51428515625
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gradient_sampling,budget_100,200.0,0.4250865266666248,0.5099856770833333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gradient_sampling,budget_25,50.0,0.2191294466664355,0.5130859375
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gradient_sampling,budget_50,100.0,0.3026134933332893,0.5132265625
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,herding,budget_10,20.0,0.2104064466666993,0.5071484375
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,herding,budget_100,200.0,0.5893872399999964,0.58475
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,herding,budget_25,50.0,0.19916057333175557,0.54125390625
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,herding,budget_50,100.0,0.24514427333391117,0.5149453125
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,k_center,budget_10,20.0,0.2118108466667157,0.49021744791666666
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,k_center,budget_100,200.0,0.520354913333055,0.530640625
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,k_center,budget_25,50.0,0.29736457333334937,0.4998997395833333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,k_center,budget_50,100.0,0.29838977333353495,0.5034192708333333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,random,budget_10,20.0,0.18277858666685157,0.4987903645833333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,random,budget_100,200.0,0.3673260333333625,0.5236744791666667
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,random,budget_25,50.0,0.22031160000090796,0.4967955729166667
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,random,budget_50,100.0,0.24000021999818272,0.49903515625
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,tree_region,budget_10,20.0,0.3183442266666437,0.51428515625
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,tree_region,budget_100,200.0,0.4724956199999118,0.5099856770833333
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,tree_region,budget_25,50.0,0.2019492466666634,0.5130859375
gametes_epistasis_2_way_20atts_0_1h_edm_1_1,tree_region,budget_50,100.0,0.26818070666674126,0.5132265625
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,distribution_matching,budget_10,20.0,0.23662139333331045,0.48858463541666663
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,distribution_matching,budget_100,200.0,0.5863686733331633,0.4672721354166667
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,distribution_matching,budget_25,50.0,0.24782433999989734,0.48854166666666665
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,distribution_matching,budget_50,100.0,0.5720275533334643,0.49772265624999995
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,full_data,budget_10,960.0,1.725927946666828,0.780953125
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,full_data,budget_100,960.0,2.541460573333461,0.780953125
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,full_data,budget_25,960.0,2.3889039600000617,0.780953125
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,full_data,budget_50,960.0,1.8785985199997717,0.780953125
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_herding,budget_10,20.0,0.2977460533333215,0.5037161458333334
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_herding,budget_100,200.0,0.656167200000103,0.68255078125
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_herding,budget_25,50.0,0.18773397333376732,0.5451822916666667
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_herding,budget_50,100.0,0.2638489799991172,0.6779921874999999
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_path_herding,budget_10,20.0,0.3269938133331986,0.5213111979166667
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_path_herding,budget_100,200.0,0.5020641266665431,0.6766080729166667
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_path_herding,budget_25,50.0,0.20741459999990183,0.5486731770833334
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_path_herding,budget_50,100.0,0.2591115600002619,0.5822083333333333
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_path_refined,budget_25,50.0,0.19501611333495628,0.5611276041666666
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_path_refined,budget_50,100.0,0.23336928000013965,0.5841289062499999
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_path_safeguarded,budget_25,50.0,0.19086795999804357,0.5611276041666666
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_path_safeguarded,budget_50,100.0,0.23571317999837144,0.5841289062499999
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_weighted_coreset,budget_10,20.0,0.4306019066665613,0.5222369791666667
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_weighted_coreset,budget_100,200.0,0.6076882466665362,0.66596875
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_weighted_coreset,budget_25,50.0,0.3855394800002008,0.53380859375
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gain_weighted_coreset,budget_50,100.0,0.35705831999997223,0.6243268229166666
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gaindistill,budget_10,20.0,0.18560496666644516,0.5069934895833333
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gaindistill,budget_100,200.0,0.2606686733333845,0.48867057291666666
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gaindistill,budget_25,50.0,0.26377777333327684,0.5045794270833334
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gaindistill,budget_50,100.0,0.3319399999999708,0.500703125
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gaindistill_hybrid,budget_10,20.0,0.2644025133334556,0.5222369791666667
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gaindistill_hybrid,budget_100,200.0,1.0123227333331064,0.66596875
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gaindistill_hybrid,budget_25,50.0,0.33638518666654516,0.53380859375
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gaindistill_hybrid,budget_50,100.0,0.6104036000004271,0.6243268229166666
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gaindistill_path_hybrid,budget_10,20.0,0.23695555333336718,0.5300104166666667
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gaindistill_path_hybrid,budget_100,200.0,0.6213658999998491,0.6777473958333334
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gaindistill_path_hybrid,budget_25,50.0,0.3466782266668209,0.53790625
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gaindistill_path_hybrid,budget_50,100.0,0.38466307999976074,0.5817851562499999
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gradient_sampling,budget_10,20.0,0.1982698599998912,0.5056940104166666
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gradient_sampling,budget_100,200.0,0.37297461333340226,0.50659765625
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gradient_sampling,budget_25,50.0,0.2163879933333495,0.48472135416666673
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,gradient_sampling,budget_50,100.0,0.48255759333351306,0.459375
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,herding,budget_10,20.0,0.42963151333339433,0.53033203125
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,herding,budget_100,200.0,0.9070518466668243,0.70782421875
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,herding,budget_25,50.0,0.2512413133333515,0.52575390625
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,herding,budget_50,100.0,0.3881836933316663,0.5721132812499999
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,k_center,budget_10,20.0,0.21694202666658385,0.5034622395833334
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,k_center,budget_100,200.0,0.42593698666684454,0.6781380208333334
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,k_center,budget_25,50.0,0.23577211333340528,0.5218242187500001
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,k_center,budget_50,100.0,0.3325505000000703,0.5177369791666666
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,random,budget_10,20.0,0.2063187933333514,0.5015533854166666
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,random,budget_100,200.0,0.428990140000072,0.64943359375
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,random,budget_25,50.0,0.3045059733354719,0.5186184895833333
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,random,budget_50,100.0,0.25035711333330257,0.5981731770833334
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,tree_region,budget_10,20.0,0.1809883133333642,0.5056940104166666
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,tree_region,budget_100,200.0,0.7462151866666924,0.50659765625
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,tree_region,budget_25,50.0,0.3677659133333994,0.48472135416666673
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,tree_region,budget_50,100.0,0.29864262000003994,0.459375
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,distribution_matching,budget_10,20.0,0.17921766000005543,0.51109765625
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,distribution_matching,budget_100,200.0,0.41947597999993985,0.51280078125
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,distribution_matching,budget_25,50.0,0.21523801999986367,0.5070963541666667
