kind,path,dataset,method,budget,seed,learner,accuracy,auroc,backend,log_loss,train_rows,train_seconds
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_0\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_0,catboost,0.6125,0.612109375,sklearn_hist_gradient_boosting,0.746602687083812,960,7.462754400000449
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_0\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_0,lightgbm,0.5125,0.54453125,lightgbm,0.7063994484891164,960,0.06650570000056177
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_0\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_0,mlp,0.603125,0.62376953125,sklearn_mlp,2.03003025237603,960,4.67536520000067
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_0\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_0,random_forest,0.55625,0.57640625,sklearn_random_forest,0.6866914686606569,960,1.0633821999999782
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_0\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_0,xgboost,0.540625,0.573203125,xgboost,0.6892380580401943,960,0.045177699999840115
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_1\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_1,catboost,0.6125,0.612109375,sklearn_hist_gradient_boosting,0.746602687083812,960,6.44907990000047
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_1\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_1,lightgbm,0.5125,0.54453125,lightgbm,0.7063994484891164,960,0.07518010000057984
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_1\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_1,mlp,0.603125,0.62376953125,sklearn_mlp,2.03003025237603,960,4.674113200000647
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_1\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_1,random_forest,0.55625,0.57640625,sklearn_random_forest,0.6866914686606569,960,0.9655341000006956
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_1\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_1,xgboost,0.540625,0.573203125,xgboost,0.6892380580401943,960,0.06973780000043917
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_2\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_2,catboost,0.6125,0.612109375,sklearn_hist_gradient_boosting,0.746602687083812,960,8.276742699999886
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_2\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_2,lightgbm,0.5125,0.54453125,lightgbm,0.7063994484891164,960,0.04651610000018991
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_2\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_2,mlp,0.603125,0.62376953125,sklearn_mlp,2.03003025237603,960,4.67113049999989
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_2\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_2,random_forest,0.55625,0.57640625,sklearn_random_forest,0.6866914686606569,960,1.024048600000242
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\full_data\budget_50\seed_2\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,full_data,budget_50,seed_2,xgboost,0.540625,0.573203125,xgboost,0.6892380580401943,960,0.06093830000008893
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_0\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_0,catboost,0.5,0.5,sklearn_hist_gradient_boosting,0.7567450634638776,20,0.20691230000011274
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_0\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_0,lightgbm,0.5,0.5,lightgbm,0.7567450634638774,20,0.0131256000004214
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_0\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_0,mlp,0.490625,0.4842187499999999,sklearn_mlp,1.742351248152472,20,0.12100550000013754
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_0\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_0,random_forest,0.4875,0.4916796875,sklearn_random_forest,0.7639571383275834,20,1.1038440000002083
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_0\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_0,xgboost,0.50625,0.5021289062500001,xgboost,2.8136221412044145,20,0.033915199999682955
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_1\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_1,catboost,0.5,0.5,sklearn_hist_gradient_boosting,0.693147229234591,20,0.9152046999997765
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_1\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_1,lightgbm,0.5,0.5,lightgbm,0.693147229234591,20,0.005982700000458863
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_1\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_1,mlp,0.428125,0.45078125,sklearn_mlp,2.1234019902551817,20,0.11692140000013751
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_1\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_1,random_forest,0.51875,0.49072265625,sklearn_random_forest,0.7550178415949576,20,0.7851552000001902
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_1\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_1,xgboost,0.4875,0.5108593750000001,xgboost,2.610803609980959,20,0.02379179999934422
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_2\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_2,catboost,0.5,0.5,sklearn_hist_gradient_boosting,0.6931472662760422,20,0.2593722000001435
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_2\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_2,lightgbm,0.5,0.5,lightgbm,0.6931472662760422,20,0.009228399999301473
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_2\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_2,mlp,0.51875,0.5141796875,sklearn_mlp,1.68822339717489,20,0.21431160000065574
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_2\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_2,random_forest,0.48125,0.50689453125,sklearn_random_forest,0.7634358318845147,20,0.4829648000004454
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_10\seed_2\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_10,seed_2,xgboost,0.496875,0.5526757812499999,xgboost,2.487163942366296,20,0.019451399999525165
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_0\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_0,catboost,0.559375,0.5583203125,sklearn_hist_gradient_boosting,4.552613346360891,200,0.2606910999993488
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_0\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_0,lightgbm,0.559375,0.5593164062500001,lightgbm,3.125346553150046,200,0.037332400000195776
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_0\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_0,mlp,0.528125,0.5154687499999999,sklearn_mlp,2.072017552108508,200,0.23080499999923632
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_0\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_0,random_forest,0.525,0.525625,sklearn_random_forest,0.7706801793595613,200,0.5758651999994981
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_0\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_0,xgboost,0.559375,0.55806640625,xgboost,2.4676161615566152,200,0.039544900000691996
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_1\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_1,catboost,0.478125,0.48962890624999994,sklearn_hist_gradient_boosting,5.442804564015087,200,0.4192140000004656
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_1\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_1,lightgbm,0.478125,0.4376953125,lightgbm,3.901539448235063,200,0.01955920000000333
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_1\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_1,mlp,0.503125,0.5064453125,sklearn_mlp,2.097692801552246,200,0.26860110000052373
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_1\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_1,random_forest,0.48125,0.48833984375,sklearn_random_forest,0.756943527082792,200,0.704521300000124
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_1\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_1,xgboost,0.4875,0.48484375,xgboost,2.7164265444702003,200,0.03037140000014915
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_2\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_2,catboost,0.503125,0.51451171875,sklearn_hist_gradient_boosting,5.341536425060111,200,0.3652992000006634
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_2\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_2,lightgbm,0.503125,0.47183593749999997,lightgbm,3.8262738316356675,200,0.026578700000754907
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_2\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_2,mlp,0.478125,0.5115625,sklearn_mlp,1.6111838773983849,200,0.2668626000004224
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_2\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_2,random_forest,0.484375,0.49814453124999997,sklearn_random_forest,0.8259267034631115,200,0.462168400000337
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_100\seed_2\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_100,seed_2,xgboost,0.496875,0.46445312499999997,xgboost,2.9031623433278626,200,0.03026159999990341
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_0\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_0,catboost,0.503125,0.503125,sklearn_hist_gradient_boosting,5.212919805333363,50,0.1984403000005841
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_0\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_0,lightgbm,0.503125,0.530703125,lightgbm,3.5544647815212658,50,0.020329599999968195
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_0\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_0,mlp,0.471875,0.517578125,sklearn_mlp,2.7214399846902895,50,0.16767830000026152
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_0\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_0,random_forest,0.46875,0.51029296875,sklearn_random_forest,0.83139814133193,50,0.6062490000003891
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_0\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_0,xgboost,0.496875,0.5284375,xgboost,2.7211064967788787,50,0.03144640000027721
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_1\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_1,catboost,0.521875,0.521875,sklearn_hist_gradient_boosting,5.096400149936774,50,0.19372999999995955
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_1\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_1,lightgbm,0.521875,0.48107421875,lightgbm,3.292383312486659,50,0.017762100000254577
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_1\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_1,mlp,0.490625,0.47781250000000003,sklearn_mlp,1.7220028916025185,50,0.16162190000068222
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_1\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_1,random_forest,0.503125,0.4679296875,sklearn_random_forest,0.8467345399789841,50,0.4768876000007367
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_1\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_1,xgboost,0.5125,0.43937499999999996,xgboost,2.695967497942036,50,0.026587800000015704
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_2\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_2,catboost,0.559375,0.559375,sklearn_hist_gradient_boosting,4.547993622316089,50,0.3912682999998651
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_2\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_2,lightgbm,0.559375,0.55732421875,lightgbm,3.3290684602090224,50,0.015802699999767356
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_2\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_2,mlp,0.521875,0.5359765625,sklearn_mlp,1.5725287585611256,50,0.1773429999993823
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_2\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_2,random_forest,0.528125,0.5541015625000001,sklearn_random_forest,0.7152736278102468,50,0.676979100000608
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_25\seed_2\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_25,seed_2,xgboost,0.559375,0.5464453125,xgboost,2.448723145302058,50,0.023570700000163924
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_0\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_0,catboost,0.440625,0.42734375,sklearn_hist_gradient_boosting,5.787586571822709,100,0.6299392000000807
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_0\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_0,lightgbm,0.440625,0.42947265625000003,lightgbm,4.0355398724675045,100,0.024835300000631833
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_0\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_0,mlp,0.509375,0.491640625,sklearn_mlp,1.816303522777694,100,0.20821210000030987
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_0\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_0,random_forest,0.484375,0.45921874999999995,sklearn_random_forest,0.8282258243319902,100,0.7027453000000605
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_0\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_0,xgboost,0.440625,0.46195312499999996,xgboost,2.974648931885016,100,0.029978399999890826
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_1\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_1,catboost,0.478125,0.4855859375,sklearn_hist_gradient_boosting,5.39467619115869,100,1.469715699999142
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_1\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_1,lightgbm,0.478125,0.50591796875,lightgbm,3.937602295361671,100,0.01901129999987461
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_1\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_1,mlp,0.475,0.48480468750000005,sklearn_mlp,1.9345489649579917,100,0.33620840000003227
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_1\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_1,random_forest,0.4875,0.49533203125,sklearn_random_forest,0.7833134953811338,100,0.4687887000000046
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_1\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_1,xgboost,0.4875,0.51875,xgboost,2.6610621733431077,100,0.025423300000511517
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_2\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_2,catboost,0.559375,0.5631640625000001,sklearn_hist_gradient_boosting,4.547981509076557,100,1.028298199999881
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_2\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_2,lightgbm,0.559375,0.56490234375,lightgbm,3.2133896497292858,100,0.016632400000162306
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_2\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_2,mlp,0.5375,0.5405859375,sklearn_mlp,1.6028536897447345,100,0.3293051999999079
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_2\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_2,random_forest,0.503125,0.5551953125,sklearn_random_forest,0.7335760860889516,100,0.6931477999996787
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill\budget_50\seed_2\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill,budget_50,seed_2,xgboost,0.559375,0.55806640625,xgboost,2.466003042073908,100,0.030243199999858916
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_0\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_0,catboost,0.5,0.5,sklearn_hist_gradient_boosting,0.6931489402129587,20,1.2024600999993709
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_0\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_0,lightgbm,0.5,0.5,lightgbm,0.6931489402129587,20,0.006510100000014063
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_0\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_0,mlp,0.478125,0.4861718749999999,sklearn_mlp,1.6294378012077135,20,0.3283654999995633
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_0\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_0,random_forest,0.490625,0.48750000000000004,sklearn_random_forest,0.7066062316751488,20,0.7162291999993613
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_0\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_0,xgboost,0.50625,0.517265625,xgboost,1.0237038215753602,20,0.04401970000071742
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_1\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_1,catboost,0.5,0.5,sklearn_hist_gradient_boosting,0.6931501509769082,20,0.3734714999991411
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_1\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_1,lightgbm,0.5,0.5,lightgbm,0.6931501509769082,20,0.0087997999999061
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_1\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_1,mlp,0.459375,0.4831640625,sklearn_mlp,1.194346040286789,20,0.23552400000153284
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_1\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_1,random_forest,0.490625,0.48687499999999995,sklearn_random_forest,0.7016874391057384,20,0.7663430000011431
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_1\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_1,xgboost,0.5125,0.511796875,xgboost,0.9168758901825413,20,0.033321900000373716
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_2\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_2,catboost,0.5,0.5,sklearn_hist_gradient_boosting,0.693148152690852,20,0.6935193000008439
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_2\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_2,lightgbm,0.5,0.5,lightgbm,0.6931481526908518,20,0.008649199999126722
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_2\mlp\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_2,mlp,0.478125,0.4984765625,sklearn_mlp,1.5130150407950427,20,0.2656146000008448
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_2\random_forest\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_2,random_forest,0.503125,0.5161718750000001,sklearn_random_forest,0.6961036069203403,20,0.7361648999994941
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_10\seed_2\xgboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_10,seed_2,xgboost,0.49375,0.5003124999999999,xgboost,0.9589332541306523,20,0.05181319999974221
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_100\seed_0\catboost\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_100,seed_0,catboost,0.6,0.591640625,sklearn_hist_gradient_boosting,0.725973736485483,200,11.57886210000106
downstream,gametes_epistasis_2_way_20atts_0_1h_edm_1_1\gaindistill_hybrid\budget_100\seed_0\lightgbm\metrics.json,gametes_epistasis_2_way_20atts_0_1h_edm_1_1,gaindistill_hybrid,budget_100,seed_0,lightgbm,0.534375,0.5540234375,lightgbm,0.7086673152007414,200,0.029547500000262517
