kind,path,dataset,method,budget,seed,backend,gain_rank_correlation,root_agreement,top5_overlap,train_seconds
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill\budget_50\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill,budget_50,seed_0,xgboost,0.13338047128655575,0.0,0.2,0.13909239999975398
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill\budget_50\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill,budget_50,seed_1,xgboost,0.31599666807975907,0.0,0.0,0.1598547999992661
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill\budget_50\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill,budget_50,seed_2,xgboost,-0.11290866291530874,0.0,0.2,0.17564279999987775
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_hybrid\budget_10\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_10,seed_0,xgboost,0.2737293452364669,0.0,0.0,0.13180169999941427
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_hybrid\budget_10\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_10,seed_1,xgboost,0.24182658968804593,0.0,0.0,0.09771340000042983
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_hybrid\budget_10\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_10,seed_2,xgboost,0.14910909764895397,0.0,0.0,0.17732210000031046
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_hybrid\budget_100\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_100,seed_0,xgboost,0.668085720435615,0.0,0.0,0.4667827000012039
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_hybrid\budget_100\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_100,seed_1,xgboost,0.7470307613931999,0.0,0.2,0.29499890000079176
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_hybrid\budget_100\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_100,seed_2,xgboost,0.6519376982947773,0.0,0.0,0.26035379999848374
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_hybrid\budget_25\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_25,seed_0,xgboost,0.3086338560976908,0.0,0.0,0.13070019999940996
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_hybrid\budget_25\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_25,seed_1,xgboost,0.3403084825497846,0.0,0.2,0.1322483000003558
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_hybrid\budget_25\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_25,seed_2,xgboost,0.3319860592832897,0.0,0.2,0.14536109999971814
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_hybrid\budget_50\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_50,seed_0,xgboost,0.6464764735340631,0.0,0.2,0.17655629999899247
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_hybrid\budget_50\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_50,seed_1,xgboost,0.6361664820227168,0.0,0.0,0.19165669999892998
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_hybrid\budget_50\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_hybrid,budget_50,seed_2,xgboost,0.5569854734342533,0.0,0.0,0.19638540000050853
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_path_hybrid\budget_10\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_10,seed_0,xgboost,0.27281659321581114,0.0,0.2,0.10198040000068431
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_path_hybrid\budget_10\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_10,seed_1,xgboost,0.22162743149967554,0.0,0.0,0.0997852000000421
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_path_hybrid\budget_10\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_10,seed_2,xgboost,0.12271546206563529,0.0,0.0,0.07942910000019765
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_path_hybrid\budget_100\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_100,seed_0,xgboost,0.641649468342441,0.0,0.0,0.2519577000002755
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_path_hybrid\budget_100\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_100,seed_1,xgboost,0.741804123336696,0.0,0.2,0.2446447000002081
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_path_hybrid\budget_100\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_100,seed_2,xgboost,0.745000045024358,0.0,0.2,0.22195189999911236
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_path_hybrid\budget_25\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_25,seed_0,xgboost,0.3671567330989561,0.0,0.0,0.12143840000135242
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_path_hybrid\budget_25\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_25,seed_1,xgboost,0.31003210256582553,0.0,0.0,0.1400685999997222
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_path_hybrid\budget_25\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_25,seed_2,xgboost,0.3690198972684182,0.0,0.0,0.1398946999997861
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_path_hybrid\budget_50\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_50,seed_0,xgboost,0.612957857191065,0.0,0.0,0.17531790000066394
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_path_hybrid\budget_50\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_50,seed_1,xgboost,0.6053574005075243,0.0,0.0,0.18347440000070492
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gaindistill_path_hybrid\budget_50\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gaindistill_path_hybrid,budget_50,seed_2,xgboost,0.4132712835906208,0.0,0.0,0.15113689999998314
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_herding\budget_10\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_10,seed_0,xgboost,0.27487182589097686,0.0,0.0,0.06881919999977981
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_herding\budget_10\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_10,seed_1,xgboost,0.33700148212913117,0.0,0.0,0.12780239999847254
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_herding\budget_10\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_10,seed_2,xgboost,0.08641792007969616,0.0,0.0,0.09454789999836066
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_herding\budget_100\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_100,seed_0,xgboost,0.7036476538563259,0.0,0.0,0.22634300000026997
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_herding\budget_100\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_100,seed_1,xgboost,0.7434081605333471,0.0,0.2,0.2296158999997715
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_herding\budget_100\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_100,seed_2,xgboost,0.6179593159899505,0.0,0.2,0.2200728000007075
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_herding\budget_25\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_25,seed_0,xgboost,0.36441205481246536,0.0,0.0,0.09548029999132268
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_herding\budget_25\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_25,seed_1,xgboost,0.4129596913899214,0.0,0.2,0.08868190000066534
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_herding\budget_25\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_25,seed_2,xgboost,0.3601923552236277,0.0,0.2,0.0878993999940576
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_herding\budget_50\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_50,seed_0,xgboost,0.6737101097826405,0.0,0.2,0.11999829999695066
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_herding\budget_50\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_50,seed_1,xgboost,0.5474814070965995,0.0,0.0,0.12590269999054726
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_herding\budget_50\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_herding,budget_50,seed_2,xgboost,0.5209323992900098,0.0,0.0,0.12524919999123085
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_herding\budget_10\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_10,seed_0,xgboost,0.2397268436047001,0.0,0.0,0.060977099999945494
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_herding\budget_10\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_10,seed_1,xgboost,0.21950486805491987,0.0,0.0,0.07300310000027821
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_herding\budget_10\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_10,seed_2,xgboost,0.09733382008032514,0.0,0.0,0.07508190000044124
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_herding\budget_100\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_100,seed_0,xgboost,0.666321735642921,0.0,0.0,0.1904701000003115
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_herding\budget_100\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_100,seed_1,xgboost,0.7043285277085685,0.0,0.0,0.1994844999990164
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_herding\budget_100\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_100,seed_2,xgboost,0.716100410321984,0.0,0.2,0.19505459999891173
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_herding\budget_25\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_25,seed_0,xgboost,0.34560824415664626,0.0,0.4,0.07832100000814535
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_herding\budget_25\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_25,seed_1,xgboost,0.3442873641168319,0.0,0.0,0.08129380000173114
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_herding\budget_25\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_25,seed_2,xgboost,0.41031342040857866,0.0,0.0,0.07947599999897648
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_herding\budget_50\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_50,seed_0,xgboost,0.589631802705731,0.0,0.0,0.11209410001174547
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_herding\budget_50\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_50,seed_1,xgboost,0.6008078745441763,0.0,0.0,0.12021180000738241
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_herding\budget_50\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_herding,budget_50,seed_2,xgboost,0.43511880571019407,0.0,0.0,0.11861160000262316
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_refined\budget_25\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_refined,budget_25,seed_0,xgboost,0.36088110467548334,0.0,0.2,0.08539840001321863
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_refined\budget_25\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_refined,budget_25,seed_1,xgboost,0.4052926901215079,0.0,0.2,0.08803870000701863
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_refined\budget_25\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_refined,budget_25,seed_2,xgboost,0.3957665840925112,0.0,0.0,0.08910729999479372
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_refined\budget_50\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_refined,budget_50,seed_0,xgboost,0.6382380499779712,0.0,0.2,0.12183570000343025
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_refined\budget_50\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_refined,budget_50,seed_1,xgboost,0.6008078745441763,0.0,0.0,0.11494620000303257
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_refined\budget_50\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_refined,budget_50,seed_2,xgboost,0.4873294591757165,0.0,0.2,0.11246950000349898
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_safeguarded\budget_25\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_safeguarded,budget_25,seed_0,xgboost,0.34560824415664626,0.0,0.4,0.09028829999442678
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_safeguarded\budget_25\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_safeguarded,budget_25,seed_1,xgboost,0.3442873641168319,0.0,0.0,0.08438679999380838
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_safeguarded\budget_25\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_safeguarded,budget_25,seed_2,xgboost,0.41031342040857866,0.0,0.0,0.09059300000080839
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_safeguarded\budget_50\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_safeguarded,budget_50,seed_0,xgboost,0.589631802705731,0.0,0.0,0.12068000000726897
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_safeguarded\budget_50\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_safeguarded,budget_50,seed_1,xgboost,0.6008078745441763,0.0,0.0,0.11230940000677947
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_path_safeguarded\budget_50\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_path_safeguarded,budget_50,seed_2,xgboost,0.43511880571019407,0.0,0.0,0.11200170000665821
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_weighted_coreset\budget_10\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_10,seed_0,xgboost,0.2737293452364669,0.0,0.0,0.1204898999985744
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_weighted_coreset\budget_10\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_10,seed_1,xgboost,0.24182658968804593,0.0,0.0,0.09788020000087272
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_weighted_coreset\budget_10\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_10,seed_2,xgboost,0.14910909764895397,0.0,0.0,0.09580719999939902
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_weighted_coreset\budget_100\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_100,seed_0,xgboost,0.668085720435615,0.0,0.0,0.26995610000085435
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_weighted_coreset\budget_100\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_100,seed_1,xgboost,0.7470307613931999,0.0,0.2,0.3257978000001458
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_weighted_coreset\budget_100\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_100,seed_2,xgboost,0.6519376982947773,0.0,0.0,0.3303307999995013
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_weighted_coreset\budget_25\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_25,seed_0,xgboost,0.3086338560976908,0.0,0.0,0.15039529999921797
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_weighted_coreset\budget_25\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_25,seed_1,xgboost,0.3403084825497846,0.0,0.2,0.14683580000018992
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_weighted_coreset\budget_25\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_25,seed_2,xgboost,0.3319860592832897,0.0,0.2,0.14270630000100937
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_weighted_coreset\budget_50\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_50,seed_0,xgboost,0.6464764735340631,0.0,0.2,0.16341110000030312
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_weighted_coreset\budget_50\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_50,seed_1,xgboost,0.6361664820227168,0.0,0.0,0.17107729999952426
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gain_weighted_coreset\budget_50\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gain_weighted_coreset,budget_50,seed_2,xgboost,0.5569854734342533,0.0,0.0,0.16237120000005234
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gradient_sampling\budget_10\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_10,seed_0,xgboost,0.2356593459780905,0.0,0.0,0.1003075999997236
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gradient_sampling\budget_10\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_10,seed_1,xgboost,0.1905025530991446,0.0,0.0,0.08961169999929552
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gradient_sampling\budget_10\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_10,seed_2,xgboost,0.11978314222626249,0.0,0.0,0.10264569999981177
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gradient_sampling\budget_100\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_100,seed_0,xgboost,0.5294353833444494,0.0,0.0,0.3413814999994429
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gradient_sampling\budget_100\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_100,seed_1,xgboost,0.39210421960126673,0.0,0.0,0.2851496000002953
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gradient_sampling\budget_100\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_100,seed_2,xgboost,0.28740248474424657,0.0,0.2,0.28987770000003366
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gradient_sampling\budget_25\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_25,seed_0,xgboost,0.35870584840770564,0.0,0.0,0.16317569999955595
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gradient_sampling\budget_25\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_25,seed_1,xgboost,0.17747635953974894,0.0,0.0,0.17410049999944022
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gradient_sampling\budget_25\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_25,seed_2,xgboost,0.06532781981311177,0.0,0.0,0.13262919999942824
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gradient_sampling\budget_50\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_50,seed_0,xgboost,0.42802738069777324,0.0,0.2,0.19128309999996418
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gradient_sampling\budget_50\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_50,seed_1,xgboost,0.36774226765952805,0.0,0.0,0.1886436999993748
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\gradient_sampling\budget_50\seed_2\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,gradient_sampling,budget_50,seed_2,xgboost,0.1934514472618314,0.0,0.0,0.22213600000031875
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\herding\budget_10\seed_0\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,herding,budget_10,seed_0,xgboost,0.23419473945293784,0.0,0.0,0.10347899999942456
split_fidelity,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1\herding\budget_10\seed_1\split_fidelity.json,gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,herding,budget_10,seed_1,xgboost,0.2701291489204369,0.0,0.2,0.09449399999994057
