dataset,method,budget,root_agreement_mean,top5_overlap_mean,gain_rank_correlation_mean
bank_marketing,gain_path_prior_weighted,budget_25,0.3333333333333333,0.13333333333333333,0.4391896836597529
bank_marketing,gain_path_prior_weighted,budget_50,0.0,0.06666666666666667,0.31596795675824646
bank_marketing,gain_path_refined,budget_25,0.0,0.13333333333333333,0.2761917905165279
bank_marketing,gain_path_refined,budget_50,0.0,0.0,0.23571502257662022
bank_marketing,gain_path_refined_weighted,budget_50,0.0,0.0,0.3258274872680148
bank_marketing,gain_path_safeguarded,budget_25,0.0,0.13333333333333333,0.2761917905165279
bank_marketing,gain_path_safeguarded,budget_50,0.0,0.0,0.23571502257662022
bank_marketing,gain_weighted_coreset,budget_10,0.0,0.06666666666666667,0.05442570569106838
bank_marketing,gain_weighted_coreset,budget_100,0.0,0.13333333333333333,0.2182635197596765
bank_marketing,gain_weighted_coreset,budget_25,0.0,0.20000000000000004,0.2851399627602817
bank_marketing,gain_weighted_coreset,budget_50,0.0,0.20000000000000004,0.1621040462362834
bank_marketing,gaindistill,budget_10,0.0,0.0,-0.12057532306678258
bank_marketing,gaindistill,budget_100,0.0,0.20000000000000004,-0.03866367370847385
bank_marketing,gaindistill,budget_25,0.0,0.0,-0.17478137994669427
bank_marketing,gaindistill,budget_50,0.3333333333333333,0.06666666666666667,-0.128470586296434
bank_marketing,gaindistill_anchor,budget_25,0.0,0.20000000000000004,0.2747122467057883
bank_marketing,gaindistill_anchor,budget_50,0.0,0.0,0.24708067611018034
bank_marketing,gaindistill_full,budget_25,0.0,0.20000000000000004,0.2747205131753136
bank_marketing,gaindistill_full,budget_50,0.0,0.0,0.24707978236268544
bank_marketing,gaindistill_hybrid,budget_10,0.0,0.06666666666666667,0.05442570569106838
bank_marketing,gaindistill_hybrid,budget_100,0.0,0.13333333333333333,0.2182635197596765
bank_marketing,gaindistill_hybrid,budget_25,0.0,0.20000000000000004,0.2851399627602817
bank_marketing,gaindistill_hybrid,budget_50,0.0,0.20000000000000004,0.1621040462362834
bank_marketing,gaindistill_path_hybrid,budget_10,0.0,0.0,0.1457521700658421
bank_marketing,gaindistill_path_hybrid,budget_100,0.0,0.13333333333333333,0.27268122173460846
bank_marketing,gaindistill_path_hybrid,budget_25,0.0,0.13333333333333333,0.10794887411146843
bank_marketing,gaindistill_path_hybrid,budget_50,0.0,0.06666666666666667,0.24450872239055568
bank_marketing,gradient_sampling,budget_10,0.0,0.0,0.17380333404621015
bank_marketing,gradient_sampling,budget_100,0.0,0.0,0.231676064182848
bank_marketing,gradient_sampling,budget_25,0.0,0.13333333333333333,0.16301272361015293
bank_marketing,gradient_sampling,budget_50,0.0,0.0,0.16453381391277241
bank_marketing,herding,budget_10,0.0,0.0,0.36424691404626636
bank_marketing,herding,budget_100,0.0,0.0,0.24155930874546253
bank_marketing,herding,budget_25,0.0,0.4000000000000001,0.3880327611679056
bank_marketing,herding,budget_50,0.0,0.0,0.2713000207221317
bank_marketing,k_center,budget_10,0.0,0.0,0.05825037435053897
bank_marketing,k_center,budget_100,0.0,0.13333333333333333,0.10845736513891317
bank_marketing,k_center,budget_25,0.0,0.13333333333333333,-0.001903918316519972
bank_marketing,k_center,budget_50,0.0,0.13333333333333333,0.05423568272791152
bank_marketing,math_tuned,budget_50,0.0,0.0,0.24888181106888066
bank_marketing,math_tuned_more_probes,budget_50,0.0,0.0,0.32095111269872906
bank_marketing,math_tuned_no_anchor,budget_50,0.0,0.0,0.24893672519691318
bank_marketing,math_tuned_no_hist,budget_50,0.0,0.0,0.24893672519691318
bank_marketing,random,budget_10,0.0,0.0,0.0835192212430963
bank_marketing,random,budget_100,0.0,0.06666666666666667,0.056954153605540715
bank_marketing,random,budget_25,0.0,0.20000000000000004,0.2757549992722066
bank_marketing,random,budget_50,0.0,0.06666666666666667,0.32250835139610234
bank_marketing,refined_no_conf,budget_25,0.0,0.06666666666666667,0.5328075000411011
bank_marketing,refined_no_conf,budget_50,0.0,0.0,0.31516491084044146
bank_marketing,refined_no_gain_weight,budget_25,0.0,0.13333333333333333,0.2761917905165279
bank_marketing,refined_no_gain_weight,budget_50,0.0,0.0,0.23571502257662022
