dataset,method,method_label,density_beta,budget,seed,mmd2,rows,mlp_auroc,xgboost_auroc,sld_inf_norm,sld_rank_correlation_direct
hill_valley_without_noise,histdistill_refined,beta=0.00,0.0,budget_50,seed_2,0.004083368980497104,100,0.5003726287262873,0.5110772357723576,3.4140918520583963,-0.2381463842200122
hill_valley_without_noise,histdistill_refined,beta=0.00,0.0,budget_50,seed_1,0.002072148914424532,100,0.3378726287262872,0.5569783197831978,2.9000777351256346,-0.1939737301549715
hill_valley_without_noise,histdistill_refined,beta=0.00,0.0,budget_25,seed_0,0.004379388512968818,50,0.423509485094851,0.5209349593495936,5.438193196096938,0.5507866002272834
hill_valley_without_noise,histdistill_refined,beta=0.00,0.0,budget_25,seed_2,0.004350728865612163,50,0.3741869918699187,0.4419037940379403,2.536241186772575,0.1793494627975085
hill_valley_without_noise,histdistill_refined,beta=0.00,0.0,budget_25,seed_1,0.004356239850196508,50,0.4334010840108401,0.5112466124661247,5.399322124631169,-0.2960792809555924
hill_valley_without_noise,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_0,0.003802043104001007,100,0.4327235772357723,0.5427506775067751,4.817575964476252,0.1330268117084695
hill_valley_without_noise,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_2,0.0025533657133764986,100,0.4385162601626016,0.5126016260162601,2.063038795874645,0.2436165669437421
hill_valley_without_noise,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_1,0.002841105180257153,100,0.5229674796747967,0.5226964769647696,3.9065194445246663,-0.5133025666307837
hill_valley_without_noise,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_0,0.004486348113715177,50,0.5236111111111111,0.5066056910569106,8.348333574092285,0.1867195510739398
hill_valley_without_noise,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_2,0.0042906374498117295,50,0.4823848238482385,0.471510840108401,1.5899058394369556,-0.1858504669868459
hill_valley_without_noise,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_1,0.00419745517997927,50,0.4313346883468835,0.5445460704607046,9.644869742276766,-0.3435671988707747
hill_valley_without_noise,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_0,0.0038047263939323672,100,0.409620596205962,0.5468157181571816,4.864699940811425,0.1598342743066899
hill_valley_without_noise,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_2,0.0025560977192670142,100,0.4363482384823848,0.511619241192412,2.067091463091402,0.2554266434602159
hill_valley_without_noise,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_1,0.0028547662031477294,100,0.4768292682926829,0.5255420054200542,3.952693703702303,-0.5078406702587293
hill_valley_without_noise,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_0,0.0044911589933573914,50,0.5688346883468834,0.5309281842818429,7.613584576477838,0.4986477841675882
hill_valley_without_noise,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_2,0.004455109515915656,50,0.4728319783197832,0.4684959349593495,1.6902540473022647,-0.3320267500737631
hill_valley_without_noise,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_1,0.00467961189724464,50,0.395020325203252,0.5000000000000001,11.264226778812032,-0.3229141875009679
hill_valley_without_noise,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_0,0.0038047263939323672,100,0.409620596205962,0.5468157181571816,4.864699940811425,0.1598342743066899
hill_valley_without_noise,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_2,0.0025560977192670142,100,0.4363482384823848,0.511619241192412,2.067091463091402,0.2554266434602159
hill_valley_without_noise,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_1,0.0028547662031477294,100,0.4768292682926829,0.5255420054200542,3.952693703702303,-0.5078406702587293
hill_valley_without_noise,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_0,0.0044911589933573914,50,0.5688346883468834,0.5309281842818429,7.613584576477838,0.4986477841675882
hill_valley_without_noise,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_2,0.004455109515915656,50,0.4728319783197832,0.4684959349593495,1.6902540473022647,-0.3320267500737631
hill_valley_without_noise,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_1,0.00467961189724464,50,0.395020325203252,0.5000000000000001,11.264226778812032,-0.3229141875009679
hill_valley_without_noise,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_0,0.0038257040759172023,100,0.3116869918699186,0.539939024390244,5.076799107223619,0.1269945183373759
hill_valley_without_noise,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_2,0.002541609018691382,100,0.4385840108401083,0.5110772357723578,2.049642942089517,0.2554206454528434
hill_valley_without_noise,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_1,0.0029220267892532403,100,0.3865176151761517,0.5297764227642277,4.017119715388975,-0.4907486489472949
hill_valley_without_noise,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_0,0.004499088340490731,50,0.5498644986449864,0.5195460704607048,7.599688995590428,0.2395686478954271
hill_valley_without_noise,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_2,0.004580885157634884,50,0.43760162601626,0.4611111111111111,2.717876064527497,-0.7377315476266839
hill_valley_without_noise,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_1,0.004274352817319138,50,0.3785230352303523,0.5159214092140922,7.37209624234659,-0.3176336918189795
hill_valley_with_noise,histdistill_refined,beta=0.00,0.0,budget_50,seed_0,0.002136485894691398,100,0.5341755859639615,0.4947500338707492,4.340330292697209,0.1884580555465171
hill_valley_with_noise,histdistill_refined,beta=0.00,0.0,budget_50,seed_2,0.002028320730981803,100,0.567301178702073,0.5582576886600733,2.195212656385578,-0.3444090163149877
hill_valley_with_noise,histdistill_refined,beta=0.00,0.0,budget_50,seed_1,0.002699805433379998,100,0.4885178160140902,0.5188660073160818,2.876380996495917,0.1736362030553043
hill_valley_with_noise,histdistill_refined,beta=0.00,0.0,budget_25,seed_0,0.004770668432591441,50,0.4748679040780382,0.5132434629454002,7.759431478558555,0.2847565103661801
hill_valley_with_noise,histdistill_refined,beta=0.00,0.0,budget_25,seed_2,0.004402751958606954,50,0.3745766156347379,0.5303481913019916,4.599377276169985,-0.1396397972006237
hill_valley_with_noise,histdistill_refined,beta=0.00,0.0,budget_25,seed_1,0.0058942222430673485,50,0.3864652486112993,0.4792711014767646,7.039970989662329,-0.0242366788561222
hill_valley_with_noise,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_0,0.003255171693895109,100,0.4457390597480016,0.5068080205934156,10.64215345124958,0.0424634595611658
hill_valley_with_noise,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_2,0.004274785735239095,100,0.4461116379894323,0.5716705053515783,13.00750200753674,-0.5404601405309354
hill_valley_with_noise,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_1,0.004237746797034925,100,0.453901910310256,0.5276046606150928,3.416648843102856,0.0606327060805858
hill_valley_with_noise,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_0,0.01029602229069182,50,0.4909226392087793,0.5079257553177077,11.40054182484638,0.2264045942565633
hill_valley_with_noise,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_2,0.005766903572767101,50,0.4044506164476358,0.4895339384907194,6.503061925612193,-0.4412555434765619
hill_valley_with_noise,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_1,0.00873278787409526,50,0.3890732963013141,0.5002370952445468,18.168421958884675,-0.1103234356704161
hill_valley_with_noise,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_0,0.0030838968259253585,100,0.436492345210676,0.5055886736214605,10.524672480900476,0.0164302846057499
hill_valley_with_noise,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_2,0.0036320609001141424,100,0.4762227340468771,0.5760059612518629,10.594904964180811,-0.5857007920099735
hill_valley_with_noise,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_1,0.0024534333591194057,100,0.4928532719143747,0.5255046741633925,2.131908214710087,0.134992974365194
hill_valley_with_noise,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_0,0.010579579560566765,50,0.4634534615905704,0.5071467280856253,11.779430679827406,0.2235407721434909
hill_valley_with_noise,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_2,0.006297450186507625,50,0.4537325565641512,0.4865194418100528,9.568664799620988,-0.4448410685005072
hill_valley_with_noise,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_1,0.007576680387146317,50,0.400521609538003,0.4970532448177754,16.353345388753127,-0.0907473177430066
hill_valley_with_noise,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_0,0.0030838968259253585,100,0.436492345210676,0.5055886736214605,10.524672480900476,0.0164302846057499
hill_valley_with_noise,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_2,0.0036320609001141424,100,0.4762227340468771,0.5760059612518629,10.594904964180811,-0.5857007920099735
hill_valley_with_noise,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_1,0.0024534333591194057,100,0.4928532719143747,0.5255046741633925,2.131908214710087,0.134992974365194
hill_valley_with_noise,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_0,0.010579579560566765,50,0.4634534615905704,0.5071467280856253,11.779430679827406,0.2235407721434909
hill_valley_with_noise,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_2,0.006297450186507625,50,0.4537325565641512,0.4865194418100528,9.568664799620988,-0.4448410685005072
hill_valley_with_noise,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_1,0.007576680387146317,50,0.400521609538003,0.4970532448177754,16.353345388753127,-0.0907473177430066
hill_valley_with_noise,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_0,0.0031649570143371664,100,0.4380842704240617,0.5181208508332205,10.603803304845313,0.042091909456828
hill_valley_with_noise,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_2,0.003967571265105496,100,0.4869258908007045,0.5598157431242379,11.672389642788003,-0.6671684869144757
hill_valley_with_noise,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_1,0.0026474293586858932,100,0.4721582441403604,0.538578783362688,3.9712797070313024,0.0273327780288068
hill_valley_with_noise,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_0,0.006528564506779078,50,0.4565438287494919,0.506333830104322,7.9770521309863005,0.227663290427853
hill_valley_with_noise,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_2,0.004754240463306303,50,0.48746782278824,0.5337691369733099,5.728700768450626,-0.476040315940007
hill_valley_with_noise,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_1,0.008732754311238655,50,0.3890732963013141,0.5002370952445468,18.16818173796583,-0.1103234356704161
kr_vs_kp,histdistill_refined,beta=0.00,0.0,budget_50,seed_0,0.0032688749070725054,100,0.9748933505537944,0.988204962623772,17.777140380702715,0.5033804704452445
kr_vs_kp,histdistill_refined,beta=0.00,0.0,budget_50,seed_2,0.0028621495237446393,100,0.9803432350984306,0.9922703612383076,20.084856850771803,0.4709509262128456
kr_vs_kp,histdistill_refined,beta=0.00,0.0,budget_50,seed_1,0.0025638784947071835,100,0.9730832452741576,0.9903134906657274,19.633435613067384,0.4847047800498773
kr_vs_kp,histdistill_refined,beta=0.00,0.0,budget_25,seed_0,0.0075476219840846515,50,0.9490235215842824,0.988151148683026,16.895535190247728,0.3702827198271458
kr_vs_kp,histdistill_refined,beta=0.00,0.0,budget_25,seed_2,0.006217284590685379,50,0.9474384564204924,0.9870993307502642,18.245236584040786,0.6107224416405664
kr_vs_kp,histdistill_refined,beta=0.00,0.0,budget_25,seed_1,0.00705756526907686,50,0.9590622676216196,0.985122891471958,18.5946877043935,0.4524968178012742
kr_vs_kp,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_0,0.003057620436702768,100,0.9755684709013346,0.9896579390239132,18.30951807576946,0.4668486172649581
kr_vs_kp,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_2,0.0028249954457868487,100,0.981194473797503,0.99274979452859,19.914689644641307,0.4531657703890976
kr_vs_kp,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_1,0.0026393945951554976,100,0.974433485969238,0.9894769284959491,19.491993942188508,0.4894474882695435
kr_vs_kp,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_0,0.007180456876550112,50,0.94786896794646,0.987314586513248,17.11826576076116,0.4431524602033854
kr_vs_kp,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_2,0.0061755602526782916,50,0.9490430902900084,0.983200266134398,17.580227489383187,0.6109596614664123
kr_vs_kp,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_1,0.009951510985896861,50,0.9598058784392,0.9834644436616964,22.5780925058296,0.4287748352166726
kr_vs_kp,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_0,0.0030664472654875485,100,0.9758522171343588,0.989095338734296,17.97114103545623,0.4756257508212607
kr_vs_kp,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_2,0.0028109930224252677,100,0.9813021016789948,0.9919328010645376,19.63255039703468,0.4543514474440142
kr_vs_kp,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_1,0.002613196865588474,100,0.974531329497867,0.9893301632030058,19.248800537586007,0.4749822281995617
kr_vs_kp,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_0,0.007142340150606108,50,0.9479276740636374,0.987779343274236,17.408700846857194,0.4602424318877152
kr_vs_kp,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_2,0.006175560252571932,50,0.9490430902900084,0.983200266134398,17.58022747243609,0.6109596614664123
kr_vs_kp,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_1,0.011132850350462409,50,0.9593166607960548,0.9838802786583696,23.320964244729705,0.3756375942271652
kr_vs_kp,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_0,0.0030664472654875485,100,0.9758522171343588,0.989095338734296,17.97114103545623,0.4756257508212607
kr_vs_kp,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_2,0.0028109930224252677,100,0.9813021016789948,0.9919328010645376,19.63255039703468,0.4543514474440142
kr_vs_kp,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_1,0.002613196865588474,100,0.974531329497867,0.9893301632030058,19.248800537586007,0.4749822281995617
kr_vs_kp,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_0,0.007142340150606108,50,0.9479276740636374,0.987779343274236,17.408700846857194,0.4602424318877152
kr_vs_kp,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_2,0.006175560252571932,50,0.9490430902900084,0.983200266134398,17.58022747243609,0.6109596614664123
kr_vs_kp,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_1,0.011132850350462409,50,0.9593166607960548,0.9838802786583696,23.320964244729705,0.3756375942271652
kr_vs_kp,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_0,0.0031518977137519055,100,0.9755880396070604,0.9885963367382882,17.818742764044483,0.465899737961574
kr_vs_kp,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_2,0.00282366990203875,100,0.980891158858753,0.9925589996477632,19.94638632094712,0.4825705613510275
kr_vs_kp,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_1,0.0025869480553074586,100,0.9743552111463348,0.9897704590818364,19.0526954588894,0.4941901964892096
kr_vs_kp,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_0,0.0071655383879434265,50,0.9473112598332748,0.9869476732808892,17.122397337175286,0.4583435461450119
kr_vs_kp,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_2,0.0061755602526782916,50,0.9490430902900084,0.983200266134398,17.580227489383187,0.6109596614664123
kr_vs_kp,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_1,0.011306193336485859,50,0.959218817267426,0.9835965324253454,23.56984842779223,0.3820425295250076
pc1,histdistill_refined,beta=0.00,0.0,budget_50,seed_0,0.011897478822588736,96,0.6462157809983897,0.8756843800322061,8.12998765710232,0.5977836656616196
pc1,histdistill_refined,beta=0.00,0.0,budget_50,seed_2,0.00905256419442968,96,0.6293075684380032,0.8785829307568438,6.531935390246764,0.4760295591447224
pc1,histdistill_refined,beta=0.00,0.0,budget_50,seed_1,0.011675125164298916,96,0.5917874396135265,0.8706924315619968,5.887781280925273,0.5777271887937965
pc1,histdistill_refined,beta=0.00,0.0,budget_25,seed_0,0.014540784477730995,50,0.5228663446054751,0.7972624798711755,12.898765965657113,0.4957269680429855
pc1,histdistill_refined,beta=0.00,0.0,budget_25,seed_2,0.018037040730337184,50,0.626731078904992,0.8359098228663446,9.139753563343891,0.4619350126195499
pc1,histdistill_refined,beta=0.00,0.0,budget_25,seed_1,0.013287552285289106,50,0.549597423510467,0.8371980676328502,9.533766313677924,0.4665873852695755
pc1,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_0,0.010863883622310944,96,0.6230273752012883,0.8747181964573268,7.916927849553789,0.6073861299596365
pc1,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_2,0.014191857501146599,96,0.6024154589371981,0.8843800322061192,5.253075794868749,0.5517584742738263
pc1,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_1,0.01080388064579596,96,0.6463768115942028,0.8719806763285024,5.910068403227971,0.5780587688256953
pc1,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_0,0.015003828909751271,50,0.522061191626409,0.8069243156199678,13.024601545579308,0.4936704162431027
pc1,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_2,0.02004562790545028,50,0.4167471819645733,0.8365539452495975,9.353702116660436,0.4597118080444533
pc1,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_1,0.013136229392572751,50,0.5468599033816426,0.8404186795491143,9.636778272653356,0.4553140145431484
pc1,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_0,0.010807276307981395,96,0.6217391304347827,0.8644122383252818,7.953665495517797,0.6081031693170655
pc1,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_2,0.013168121352432283,96,0.6038647342995168,0.8806763285024155,5.238847595391136,0.5566290359221827
pc1,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_1,0.01096428871931554,96,0.5209339774557166,0.8674718196457326,6.012647996827749,0.5864976575820934
pc1,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_0,0.015003828887838466,50,0.522061191626409,0.8069243156199678,13.024601472817109,0.4936704162431027
pc1,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_2,0.02004562790545028,50,0.4167471819645733,0.8365539452495975,9.353702116660436,0.4598419255557141
pc1,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_1,0.013136229895610696,50,0.5468599033816426,0.8397745571658615,9.63677850333286,0.4543578899894444
pc1,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_0,0.010807276307981395,96,0.6217391304347827,0.8644122383252818,7.953665495517797,0.6081031693170655
pc1,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_2,0.013168121352432283,96,0.6038647342995168,0.8806763285024155,5.238847595391136,0.5566290359221827
pc1,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_1,0.01096428871931554,96,0.5209339774557166,0.8674718196457326,6.012647996827749,0.5864976575820934
pc1,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_0,0.015003828887838466,50,0.522061191626409,0.8069243156199678,13.024601472817109,0.4936704162431027
pc1,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_2,0.02004562790545028,50,0.4167471819645733,0.8365539452495975,9.353702116660436,0.4598419255557141
pc1,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_1,0.013136229895610696,50,0.5468599033816426,0.8397745571658615,9.63677850333286,0.4543578899894444
pc1,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_0,0.010862645623099465,96,0.6265700483091787,0.8653784219001611,7.963560285127856,0.6077437848464005
pc1,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_2,0.014191857501146488,96,0.6024154589371981,0.8843800322061192,5.2530757948687485,0.5517584742738263
pc1,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_1,0.011035289690495498,96,0.6202898550724638,0.8674718196457327,6.055013248829698,0.5862554753427385
pc1,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_0,0.015003828909751271,50,0.522061191626409,0.8069243156199678,13.024601545579308,0.4936704162431027
pc1,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_2,0.02004562790545028,50,0.4167471819645733,0.8365539452495975,9.353702116660436,0.4597052013778588
pc1,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_1,0.01286757423985696,50,0.5468599033816426,0.8359098228663446,9.605263117810653,0.4517868275037346
pc3,histdistill_refined,beta=0.00,0.0,budget_50,seed_0,0.014315086732370141,100,0.320173487544484,0.844028024911032,17.480198672204093,-0.0646247873233259
pc3,histdistill_refined,beta=0.00,0.0,budget_50,seed_2,0.01336613063140868,100,0.3763345195729537,0.8114435053380783,17.835435427848815,0.1747224180550206
pc3,histdistill_refined,beta=0.00,0.0,budget_50,seed_1,0.012701422912901661,100,0.4426156583629894,0.8033807829181494,16.778794291488197,-0.002170138189182
pc3,histdistill_refined,beta=0.00,0.0,budget_25,seed_0,0.015059634281538337,50,0.296875,0.804548487544484,19.69786449854069,-0.0520241351529875
pc3,histdistill_refined,beta=0.00,0.0,budget_25,seed_2,0.01716331510119884,50,0.3188389679715302,0.7460520462633452,21.889113486973343,0.154977496838454
pc3,histdistill_refined,beta=0.00,0.0,budget_25,seed_1,0.019138929241658387,50,0.723810053380783,0.7635676156583631,20.86224095998659,-0.0107219673011558
pc3,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_0,0.012568688193550281,100,0.6866103202846975,0.8388011565836299,19.887869786301625,-0.1162482203350703
pc3,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_2,0.011400703138506163,100,0.6695951957295374,0.8176712633451957,18.815938367491515,0.1566449720599553
pc3,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_1,0.00991825764070331,100,0.7091859430604982,0.8108874555160143,20.026228531585097,-0.0024474515387655
pc3,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_0,0.01154272076678542,50,0.6609208185053381,0.8006561387900356,19.762422750500587,-0.1176021184804702
pc3,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_2,0.01466258887544547,50,0.6325066725978647,0.7930382562277579,22.731310086034345,0.1444813908360119
pc3,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_1,0.017341869292494594,50,0.7513345195729538,0.7453847864768683,20.61494588013023,-0.0289156393613649
pc3,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_0,0.012387444907584033,100,0.6812166370106761,0.844584074733096,19.976422497026192,-0.1160468104659272
pc3,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_2,0.011450706593003845,100,0.6875,0.8238434163701067,18.66575490891602,0.165123495651652
pc3,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_1,0.010026979555628812,100,0.6629225978647686,0.8143349644128115,20.11512517458073,0.0038662640250064
pc3,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_0,0.01154272076678542,50,0.6609208185053381,0.8006561387900356,19.762422750500587,-0.1176021184804702
pc3,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_2,0.014662589331839615,50,0.6325066725978647,0.7930382562277579,22.731310198957942,0.1444813908360119
pc3,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_1,0.017341869292494594,50,0.7513345195729538,0.7453847864768683,20.61494588013023,-0.0289156393613649
pc3,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_0,0.012387444907584033,100,0.6812166370106761,0.844584074733096,19.976422497026192,-0.1160468104659272
pc3,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_2,0.011450706593003845,100,0.6875,0.8238434163701067,18.66575490891602,0.165123495651652
pc3,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_1,0.010026979555628812,100,0.6629225978647686,0.8143349644128115,20.11512517458073,0.0038662640250064
pc3,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_0,0.01154272076678542,50,0.6609208185053381,0.8006561387900356,19.762422750500587,-0.1176021184804702
pc3,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_2,0.014662589331839615,50,0.6325066725978647,0.7930382562277579,22.731310198957942,0.1444813908360119
pc3,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_1,0.017341869292494594,50,0.7513345195729538,0.7453847864768683,20.61494588013023,-0.0289156393613649
pc3,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_0,0.01252407150053747,100,0.6489101423487545,0.8513678825622777,19.829095920132342,-0.1175052957252392
pc3,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_2,0.011307753258889774,100,0.6715969750889679,0.8248999110320285,18.57391613829605,0.1482545697231092
pc3,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_1,0.010013189226722452,100,0.5459297153024911,0.8190613879003559,21.76379472259404,-0.0009834950188715
pc3,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_0,0.01154272076678542,50,0.6609208185053381,0.8006561387900356,19.762422750500587,-0.1176021184804702
pc3,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_2,0.014662588585543257,50,0.6325066725978647,0.7930382562277579,22.73131003673439,0.1444813908360119
pc3,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_1,0.017341869292494594,50,0.7513345195729538,0.7453847864768683,20.61494588013023,-0.0289156393613649
pc4,histdistill_refined,beta=0.00,0.0,budget_50,seed_0,0.017193004725665872,100,0.7101779513888888,0.9108072916666669,34.45659821581441,0.4009486220764908
pc4,histdistill_refined,beta=0.00,0.0,budget_50,seed_2,0.018857290486995026,100,0.6116536458333334,0.9077690972222222,32.724145289797605,0.2239073067714259
pc4,histdistill_refined,beta=0.00,0.0,budget_50,seed_1,0.01999754535481857,100,0.7134331597222222,0.9007161458333334,32.86271409637185,0.5123366418518586
pc4,histdistill_refined,beta=0.00,0.0,budget_25,seed_0,0.02443783147427403,50,0.6036783854166667,0.9009874131944444,35.71211636783871,0.3937567964635405
pc4,histdistill_refined,beta=0.00,0.0,budget_25,seed_2,0.021153695372186032,50,0.4211154513888888,0.8840060763888888,37.09866209433112,0.284919699963865
pc4,histdistill_refined,beta=0.00,0.0,budget_25,seed_1,0.026179447069076822,50,0.5684136284722222,0.8885633680555556,38.25226256516756,0.5023343562357248
pc4,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_0,0.017553348368365973,100,0.6776258680555555,0.9243706597222222,32.70540619872309,0.3798800216558957
pc4,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_2,0.017280466654425286,100,0.6557074652777777,0.9110243055555556,32.791729635700975,0.1882616548226038
pc4,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_1,0.01842672783398125,100,0.39794921875,0.9034288194444444,33.47357061773882,0.5135410409811401
pc4,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_0,0.0224852047880737,50,0.37939453125,0.9051649305555556,37.21128728201336,0.371837644246437
pc4,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_2,0.020031236091463178,50,0.6643880208333333,0.885959201388889,39.28826748244502,0.2438930081419444
pc4,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_1,0.023201533277144915,50,0.6671006944444444,0.8907335069444444,36.48091942062671,0.4585507792022363
pc4,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_0,0.016739050250473397,100,0.4358723958333333,0.9194878472222224,33.340896795256974,0.3856963905798962
pc4,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_2,0.017086052055294676,100,0.6301540798611112,0.9064670138888888,32.763337575612354,0.1857037339429089
pc4,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_1,0.01839751166500425,100,0.4401041666666667,0.9019097222222224,33.51611777185778,0.5026399998824401
pc4,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_0,0.0224852047880737,50,0.37939453125,0.9051649305555556,37.21128728201336,0.371837644246437
