task,dataset,method,method_label,budget,seed,learner,train_rows,select_seconds,train_seconds,primary_metric,r2,mae,rmse
regression,abalone,full_data,Full data,budget_25,seed_1,mlp,2505,1.579999843670521e-05,3.1041961000009906,0.5858934149112416,0.5858934149112416,1.434001666507082,2.0136280330995815
regression,abalone,full_data,Full data,budget_50,seed_1,xgboost,2505,1.4299999747890979e-05,0.12219550000008894,0.5307897818333867,0.5307897818333867,1.509711411581085,2.1434181851628886
regression,abalone,full_data,Full data,budget_50,seed_1,lightgbm,2505,2.5999999706982635e-05,0.05709500000011758,0.5251182550140917,0.5251182550140917,1.5187353057749546,2.1563334400483742
regression,abalone,full_data,Full data,budget_50,seed_1,mlp,2505,2.029999996011611e-05,3.0714375999996264,0.5858934149112416,0.5858934149112416,1.434001666507082,2.0136280330995815
regression,cpu_act,histdistill,HistDistill,budget_25,seed_1,xgboost,25,0.3643711999993684,0.0399768999996013,0.09982231322383484,0.09982231322383484,7.20575321004331,18.41328758307669
regression,cpu_act,histdistill,HistDistill,budget_25,seed_1,lightgbm,25,0.3950399999994261,0.004791999999724794,-0.006307294736861424,-0.006307294736861424,11.777547284929835,19.468501491783346
regression,cpu_act,histdistill,HistDistill,budget_25,seed_1,mlp,25,0.37696019999930286,0.07655689999955939,-10.89201134220208,-10.89201134220208,12.60714932081538,66.92600040137017
regression,cpu_act,histdistill,HistDistill,budget_50,seed_1,xgboost,50,0.4239978000005067,0.05843590000040422,-0.14420393661456576,-0.14420393661456576,8.485096254168377,20.759597702356885
regression,cpu_act,histdistill,HistDistill,budget_50,seed_1,lightgbm,50,0.4067605000000185,0.013344799999686074,0.24081728451713547,0.24081728451713547,8.180084165075286,16.909873947941165
regression,cpu_act,histdistill,HistDistill,budget_50,seed_1,mlp,50,0.37405480000052194,0.09533360000023094,0.4589230353650946,0.4589230353650946,5.794514766039101,14.275677780186115
regression,cpu_act,random,Random,budget_25,seed_1,xgboost,25,0.00023580000015499536,0.038713100000677514,0.45948519840253954,0.45948519840253954,5.811727006236106,14.26825984845686
regression,cpu_act,random,Random,budget_25,seed_1,lightgbm,25,0.00020659999972849619,0.003781100000196602,-0.00012698154343726564,-0.00012698154343726564,11.0095668090299,19.408625772125554
regression,cpu_act,random,Random,budget_25,seed_1,mlp,25,0.0002521999995224178,0.03431070000078762,0.4526842463001183,0.4526842463001183,6.695162688762113,14.357743444364319
regression,cpu_act,random,Random,budget_50,seed_1,xgboost,50,0.00019489999976940453,0.05307689999972354,0.8821155365227183,0.8821155365227183,3.3374656817038804,6.663394099702382
regression,cpu_act,random,Random,budget_50,seed_1,lightgbm,50,0.0002784000007522991,0.015123600000151782,0.23161476611906517,0.23161476611906517,9.823685053915748,17.01205270424393
regression,cpu_act,random,Random,budget_50,seed_1,mlp,50,0.0002858000007108785,0.09927630000129284,-3.7295594782739148,-3.7295594782739148,8.515770340198566,42.20632706461493
regression,cpu_act,herding,Herding,budget_25,seed_1,xgboost,25,0.01063139999860141,0.0484082999992097,-0.11337512092234747,-0.11337512092234747,8.592345571430664,20.478020364903973
regression,cpu_act,herding,Herding,budget_25,seed_1,lightgbm,25,0.010304900000846828,0.0036065999993297737,-0.0076847593551478965,-0.0076847593551478965,11.853007931665646,19.48182147929992
regression,cpu_act,herding,Herding,budget_25,seed_1,mlp,25,0.010006200000134413,0.05979300000035437,0.5149757955015343,0.5149757955015343,6.768643195924415,13.51602294389122
regression,cpu_act,herding,Herding,budget_50,seed_1,xgboost,50,0.013193800001317868,0.06759950000014214,-0.1681315376017236,-0.1681315376017236,8.122658151180879,20.97553704079321
regression,cpu_act,herding,Herding,budget_50,seed_1,lightgbm,50,0.013177999999243184,0.01094349999948463,0.1366805955253284,0.1366805955253284,7.286600555503589,18.0323764614663
regression,cpu_act,herding,Herding,budget_50,seed_1,mlp,50,0.012938300000314484,0.07775989999936428,0.5859471312764395,0.5859471312764395,5.340392998910081,12.488063928573618
regression,cpu_act,k_center,K-center,budget_25,seed_1,xgboost,25,0.03299879999940458,0.03980609999962326,0.44348351236533734,0.44348351236533734,6.443054195727568,14.477921984120714
regression,cpu_act,k_center,K-center,budget_25,seed_1,lightgbm,25,0.053166499999861117,0.005377899999075453,-0.022348714427845362,-0.022348714427845362,12.476754118364855,19.62306045879112
regression,cpu_act,k_center,K-center,budget_25,seed_1,mlp,25,0.04203810000035446,0.07177640000008978,0.4564112897629944,0.4564112897629944,5.738551879380083,14.308774138497116
regression,cpu_act,k_center,K-center,budget_50,seed_1,xgboost,50,0.0532495999996172,0.056389300001683296,0.5003770448455459,0.5003770448455459,5.619715719851435,13.717924434646205
regression,cpu_act,k_center,K-center,budget_50,seed_1,lightgbm,50,0.055508999999801745,0.015887899999142974,0.27242008611073054,0.27242008611073054,8.32005788561883,16.554175872738742
regression,cpu_act,k_center,K-center,budget_50,seed_1,mlp,50,0.06095939999977418,0.09677989999909187,0.39539837433389213,0.39539837433389213,6.697853765668048,15.090438842512794
regression,cpu_act,full_data,Full data,budget_25,seed_1,xgboost,4914,3.3099999200203456e-05,0.3194866000012553,0.9796709704463366,0.9796709704463366,1.7339136747562665,2.767104355353405
regression,cpu_act,full_data,Full data,budget_25,seed_1,lightgbm,4914,6.269999903452117e-05,0.20110350000140897,0.9769240350553479,0.9769240350553479,1.7433143566363982,2.948133526067471
regression,cpu_act,full_data,Full data,budget_25,seed_1,mlp,4914,3.7399999200715683e-05,3.5767185000004247,0.9800479619402237,0.9800479619402237,1.9587841976554456,2.74132701910587
regression,cpu_act,full_data,Full data,budget_50,seed_1,xgboost,4914,1.8200000340584666e-05,0.3327138000004197,0.9796709704463366,0.9796709704463366,1.7339136747562665,2.767104355353405
regression,cpu_act,full_data,Full data,budget_50,seed_1,lightgbm,4914,3.130000004603062e-05,0.21937350000007427,0.9769240350553479,0.9769240350553479,1.7433143566363982,2.948133526067471
regression,cpu_act,full_data,Full data,budget_50,seed_1,mlp,4914,2.2700000045006163e-05,3.732734799999889,0.9800479619402237,0.9800479619402237,1.9587841976554456,2.74132701910587
regression,kin8nm,histdistill,HistDistill,budget_25,seed_1,xgboost,25,0.27757849999943573,0.03366040000037174,0.1441794527917334,0.1441794527917334,0.193825312757352,0.24244668317536835
regression,kin8nm,histdistill,HistDistill,budget_25,seed_1,lightgbm,25,0.27638670000123966,0.0048451000002387445,-0.08463427470346452,-0.08463427470346452,0.22031561317237447,0.2729396023940855
regression,kin8nm,histdistill,HistDistill,budget_25,seed_1,mlp,25,0.2798657000003004,0.0883097000005364,0.31038542311802797,0.31038542311802797,0.1714671661808496,0.21763468388449847
regression,kin8nm,histdistill,HistDistill,budget_50,seed_1,xgboost,50,0.3054567999988649,0.05448169999908714,0.3455942981671639,0.3455942981671639,0.16873452530342023,0.21200613557480663
regression,kin8nm,histdistill,HistDistill,budget_50,seed_1,lightgbm,50,0.2771315999998478,0.01353449999987788,0.32626953657834035,0.32626953657834035,0.17536000297901844,0.21511365771829363
regression,kin8nm,histdistill,HistDistill,budget_50,seed_1,mlp,50,0.28779059999942547,0.10918850000052771,0.372423121066803,0.372423121066803,0.15837761464267255,0.20761482421903604
regression,kin8nm,random,Random,budget_25,seed_1,xgboost,25,0.00030789999982516747,0.0360817999990104,0.13312314856227336,0.13312314856227336,0.19652571730690688,0.24400773604608553
regression,kin8nm,random,Random,budget_25,seed_1,lightgbm,25,0.00026809999872057233,0.004320199999710894,-0.001259360704845891,-0.001259360704845891,0.2135598942795487,0.262239547680147
regression,kin8nm,random,Random,budget_25,seed_1,mlp,25,0.00020500000027823262,0.09878310000021884,0.11821542383372852,0.11821542383372852,0.19891039320994847,0.2460968991149976
regression,kin8nm,random,Random,budget_50,seed_1,xgboost,50,0.00033210000037797727,0.04481449999912002,0.23555523903353637,0.23555523903353637,0.18320580702509354,0.22913843723414257
regression,kin8nm,random,Random,budget_50,seed_1,lightgbm,50,0.0003753000000870088,0.013944899999842164,0.23177613609072745,0.23177613609072745,0.1905088852254048,0.22970412243019225
regression,kin8nm,random,Random,budget_50,seed_1,mlp,50,0.00023409999994328246,0.17176169999947888,0.36393857327053303,0.36393857327053303,0.1668338332907677,0.20901354056860444
regression,kin8nm,herding,Herding,budget_25,seed_1,xgboost,25,0.011594700001296587,0.03863629999978002,0.1323130366167421,0.1323130366167421,0.19694299923270978,0.24412172422135864
regression,kin8nm,herding,Herding,budget_25,seed_1,lightgbm,25,0.00964630000089528,0.004833900000448921,-0.08458038130274503,-0.08458038130274503,0.220310650765672,0.27293282138668273
regression,kin8nm,herding,Herding,budget_25,seed_1,mlp,25,0.009761400000570575,0.09602620000077877,0.14492488126406033,0.14492488126406033,0.19021648062644328,0.24234107339999456
regression,kin8nm,herding,Herding,budget_50,seed_1,xgboost,50,0.008351399999810383,0.03858519999994314,0.40226882179603995,0.40226882179603995,0.16315545462364803,0.20261791746409125
regression,kin8nm,herding,Herding,budget_50,seed_1,lightgbm,50,0.011212499999601278,0.014145099999950617,0.2617268556080212,0.2617268556080212,0.18069517617454947,0.22518187335842574
regression,kin8nm,herding,Herding,budget_50,seed_1,mlp,50,0.011843700000099489,0.12692169999900216,0.21061813346839842,0.21061813346839842,0.17631460390642462,0.23284583037742207
regression,kin8nm,k_center,K-center,budget_25,seed_1,xgboost,25,0.027660600000672275,0.03038399999968533,-0.04714160268137957,-0.04714160268137957,0.21641851310817037,0.26818074917581514
regression,kin8nm,k_center,K-center,budget_25,seed_1,lightgbm,25,0.02754830000048969,0.004374000000098022,-0.07976037009807224,-0.07976037009807224,0.21986467060126516,0.2723256722338442
regression,kin8nm,k_center,K-center,budget_25,seed_1,mlp,25,0.03525730000001204,0.07470699999976205,0.03284101777458215,0.03284101777458215,0.20747407790677366,0.2577352541308684
regression,kin8nm,k_center,K-center,budget_50,seed_1,xgboost,50,0.04305220000060217,0.053050499998789746,0.13393319605485987,0.13393319605485987,0.19744882001427075,0.24389370367168198
regression,kin8nm,k_center,K-center,budget_50,seed_1,lightgbm,50,0.04470409999885305,0.011095400001067901,0.16015904912423617,0.16015904912423617,0.19710460678486355,0.24017257593672697
regression,kin8nm,k_center,K-center,budget_50,seed_1,mlp,50,0.04672220000065863,0.15266689999953087,0.1409627120475151,0.1409627120475151,0.19382787985594277,0.24290189347998692
regression,kin8nm,full_data,Full data,budget_25,seed_1,xgboost,4914,1.9699999029398896e-05,0.21211609999954817,0.6109282417525139,0.6109282417525139,0.13096436886295168,0.16347063373762472
regression,kin8nm,full_data,Full data,budget_25,seed_1,lightgbm,4914,3.409999953873921e-05,0.12065419999998994,0.6120804992342821,0.6120804992342821,0.13060250226858544,0.16322839059931363
regression,kin8nm,full_data,Full data,budget_25,seed_1,mlp,4914,2.660000063769985e-05,12.977106899999853,0.9211966383037069,0.9211966383037069,0.05845478002583858,0.07356940857878683
regression,kin8nm,full_data,Full data,budget_50,seed_1,xgboost,4914,2.029999996011611e-05,0.22534629999972822,0.6109282417525139,0.6109282417525139,0.13096436886295168,0.16347063373762472
regression,kin8nm,full_data,Full data,budget_50,seed_1,lightgbm,4914,2.7399999453336932e-05,0.12671919999957026,0.6120804992342821,0.6120804992342821,0.13060250226858544,0.16322839059931363
regression,kin8nm,full_data,Full data,budget_50,seed_1,mlp,4914,2.640000093379058e-05,12.84102139999959,0.9211966383037069,0.9211966383037069,0.05845478002583858,0.07356940857878683
regression,house_16H,histdistill,HistDistill,budget_25,seed_1,xgboost,25,0.515394500000184,0.037839599999642815,0.16315681952896455,0.16315681952896455,21094.80798502604,45000.21682629027
regression,house_16H,histdistill,HistDistill,budget_25,seed_1,lightgbm,25,0.5156512000012299,0.012995299999602139,-0.10396963173211082,-0.10396963173211082,26801.26858333333,51685.78647826902
regression,house_16H,histdistill,HistDistill,budget_25,seed_1,mlp,25,0.5292619000010745,0.08166840000012598,-2.155221701616108,-2.155221701616108,28664.25310546875,87379.08765911017
regression,house_16H,histdistill,HistDistill,budget_50,seed_1,xgboost,50,0.5559413999999379,0.06625970000095549,0.26180201834609884,0.26180201834609884,24003.051841634115,42264.81695164931
regression,house_16H,histdistill,HistDistill,budget_50,seed_1,lightgbm,50,0.6304116999999678,0.017060900001524715,0.17922007170438325,0.17922007170438325,28930.237104320935,44566.23329733353
regression,house_16H,histdistill,HistDistill,budget_50,seed_1,mlp,50,0.5913080999998783,0.20927540000047884,-0.052972156315437946,-0.052972156315437946,29777.19791748047,50477.868664141475
regression,house_16H,random,Random,budget_25,seed_1,xgboost,25,0.0002457999999023741,0.04038799999943876,0.10844197700340019,0.10844197700340019,25468.402239583334,46448.03780094031
regression,house_16H,random,Random,budget_25,seed_1,lightgbm,25,0.00019429999883868732,0.004226299999572802,-0.0024474409431824995,-0.0024474409431824995,29382.462049999995,49251.94336808837
regression,house_16H,random,Random,budget_25,seed_1,mlp,25,0.00020850000146310776,0.09138069999971776,0.016851197353830116,0.016851197353830116,28261.41891682943,48775.55199155986
regression,house_16H,random,Random,budget_50,seed_1,xgboost,50,0.00019360000078449957,0.06307329999981448,0.2802632278234978,0.2802632278234978,21997.746877034504,41732.98138363558
regression,house_16H,random,Random,budget_50,seed_1,lightgbm,50,0.00020260000019334257,0.012332600001172977,0.157387675340807,0.157387675340807,26205.459309132362,45155.06473724954
regression,house_16H,random,Random,budget_50,seed_1,mlp,50,0.00024419999863312114,0.12331129999984114,0.031786825398116614,0.031786825398116614,28123.34946858724,48403.64416454563
regression,house_16H,herding,Herding,budget_25,seed_1,xgboost,25,0.013324899999133777,0.0370201999994606,0.06831560219797927,0.06831560219797927,23223.674723307293,47481.778426331155
regression,house_16H,herding,Herding,budget_25,seed_1,lightgbm,25,0.013359800001126132,0.003962599999795202,-0.1024544745004139,-0.1024544745004139,26797.801316666668,51650.305891000135
regression,house_16H,herding,Herding,budget_25,seed_1,mlp,25,0.014719700000568992,0.08550759999889124,-0.11278064265552445,-0.11278064265552445,28182.036879882813,51891.63406492078
regression,house_16H,herding,Herding,budget_50,seed_1,xgboost,50,0.015213900000162539,0.05824400000165042,0.029964555375724733,0.029964555375724733,31322.815983886718,48449.172901771104
regression,house_16H,herding,Herding,budget_50,seed_1,lightgbm,50,0.016780199999629986,0.014580299999579438,0.16887370368441146,0.16887370368441146,25962.240268680765,44846.24418918525
regression,house_16H,herding,Herding,budget_50,seed_1,mlp,50,0.016321399998560082,0.10964869999952498,-1.4073315009443816,-1.4073315009443816,48815.6797281901,76323.8931855522
regression,house_16H,k_center,K-center,budget_25,seed_1,xgboost,25,0.04199750000043423,0.045550300001195865,-0.033235562695528964,-0.033235562695528964,24578.220533854168,50002.55986769956
regression,house_16H,k_center,K-center,budget_25,seed_1,lightgbm,25,0.045093099999576225,0.005586999999650288,-0.1286724636909653,-0.1286724636909653,26921.310316666662,52260.857393947816
regression,house_16H,k_center,K-center,budget_25,seed_1,mlp,25,0.050408799999786424,0.1543547999990551,0.005722926756256852,0.005722926756256852,24120.469471842447,49050.8207082848
regression,house_16H,k_center,K-center,budget_50,seed_1,xgboost,50,0.060425100000429666,0.068087600000581,0.05070547837328676,0.05070547837328676,25088.08849650065,47928.413445668644
regression,house_16H,k_center,K-center,budget_50,seed_1,lightgbm,50,0.07271209999998973,0.014125200001217308,0.021036441930640692,0.021036441930640692,27308.294854626743,48671.62299831815
regression,house_16H,k_center,K-center,budget_50,seed_1,mlp,50,0.0652643999983411,0.20812370000021474,-0.19435841123718034,-0.19435841123718034,32485.360411783855,53760.07945075365
regression,house_16H,full_data,Full data,budget_25,seed_1,xgboost,7200,2.320000021427404e-05,0.4293593000002147,0.6052566544504407,0.6052566544504407,16884.92267618815,30906.510545873894
regression,house_16H,full_data,Full data,budget_25,seed_1,lightgbm,7200,3.7799998608534224e-05,0.23533810000117228,0.6056867285573246,0.6056867285573246,16761.769709292348,30889.669587708595
regression,house_16H,full_data,Full data,budget_25,seed_1,mlp,7200,3.670000114652794e-05,22.224324000000706,0.4976663457191788,0.4976663457191788,18061.507089029947,34864.92242348079
regression,house_16H,full_data,Full data,budget_50,seed_1,xgboost,7200,2.9999999242136255e-05,0.39162860000033106,0.6052566544504407,0.6052566544504407,16884.92267618815,30906.510545873894
regression,house_16H,full_data,Full data,budget_50,seed_1,lightgbm,7200,2.8100001145503484e-05,0.21048879999943892,0.6056867285573246,0.6056867285573246,16761.769709292348,30889.669587708595
regression,house_16H,full_data,Full data,budget_50,seed_1,mlp,7200,3.870000000461005e-05,15.481551400000171,0.4976663457191788,0.4976663457191788,18061.507089029947,34864.92242348079
regression,elevators,histdistill,HistDistill,budget_25,seed_1,xgboost,25,0.41344129999924917,0.034217200000057346,0.1043657528323606,0.1043657528323606,0.003972329726585498,0.006695805238738952
regression,elevators,histdistill,HistDistill,budget_25,seed_1,lightgbm,25,0.38253249999979744,0.005042499999035499,-0.13305924584776352,-0.13305924584776352,0.004385900003972153,0.007531192985510881
regression,elevators,histdistill,HistDistill,budget_25,seed_1,mlp,25,0.37538390000008803,0.0886917000007088,0.3772277018967519,0.3772277018967519,0.003916288218203312,0.005583443297943899
regression,elevators,histdistill,HistDistill,budget_50,seed_1,xgboost,50,0.3789071999999578,0.039025199999741744,0.3251937229387357,0.3251937229387357,0.003891711795165514,0.005812018979341873
regression,elevators,histdistill,HistDistill,budget_50,seed_1,lightgbm,50,0.3801027999998041,0.014518199999656645,0.24640066055043397,0.24640066055043397,0.004196140327930065,0.006141970433885482
regression,elevators,histdistill,HistDistill,budget_50,seed_1,mlp,50,0.37975860000005923,0.10594620000119903,0.14245300067537592,0.14245300067537592,0.004575501496639724,0.006551887515912737
regression,elevators,random,Random,budget_25,seed_1,xgboost,25,0.00028819999897677917,0.029772199999570148,0.23763025724492237,0.23763025724492237,0.004171001425062617,0.0061776072321760665
regression,elevators,random,Random,budget_25,seed_1,lightgbm,25,0.00027290000070934184,0.004289000000426313,-6.993295771273722e-05,-6.993295771273722e-05,0.004921666747579973,0.007075426961521569
regression,elevators,random,Random,budget_25,seed_1,mlp,25,0.0003350000006321352,0.06810909999876458,0.16197843351484986,0.16197843351484986,0.00464962456616573,0.006476868275904282
regression,elevators,random,Random,budget_50,seed_1,xgboost,50,0.00027399999999033753,0.04116090000024997,0.29079480017887693,0.29079480017887693,0.004058699556716407,0.005958314493294962
regression,elevators,random,Random,budget_50,seed_1,lightgbm,50,0.00024839999969117343,0.01598100000046543,0.19306235623153112,0.19306235623153112,0.004147919023281555,0.006355613149098673
regression,elevators,random,Random,budget_50,seed_1,mlp,50,0.0002466000005370006,0.13073140000051353,0.4897427986202453,0.4897427986202453,0.003589294579944884,0.0050539627694700506
regression,elevators,herding,Herding,budget_25,seed_1,xgboost,25,0.017971100000067963,0.02908709999974235,0.1285032534321755,0.1285032534321755,0.0038616738203850892,0.006604962436225042
regression,elevators,herding,Herding,budget_25,seed_1,lightgbm,25,0.014387199998964206,0.004736799999591312,-0.1372157253749131,-0.1372157253749131,0.00438663333401084,0.00754499393817109
regression,elevators,herding,Herding,budget_25,seed_1,mlp,25,0.014689999999973224,0.12169360000007146,-0.11042722150798423,-0.11042722150798423,0.004900587409057965,0.007455598577868866
regression,elevators,herding,Herding,budget_50,seed_1,xgboost,50,0.01636319999852276,0.03403930000058608,0.2762753290037048,0.2762753290037048,0.0039169564603517455,0.0060189973998104095
regression,elevators,herding,Herding,budget_50,seed_1,lightgbm,50,0.016799400000309106,0.014372599998750957,0.17653865346241493,0.17653865346241493,0.004554917653694336,0.006420355500802743
regression,elevators,herding,Herding,budget_50,seed_1,mlp,50,0.016705500000171014,0.113104400001248,0.3839049801595197,0.3839049801595197,0.0038804690818364427,0.005553430179432736
regression,elevators,k_center,K-center,budget_25,seed_1,xgboost,25,0.044906799999807845,0.036061099999642465,-0.12347161364448422,-0.12347161364448422,0.00443213514574493,0.0074992618637367186
regression,elevators,k_center,K-center,budget_25,seed_1,lightgbm,25,0.04525109999849519,0.00434060000043246,-0.14143617352551296,-0.14143617352551296,0.004387366671562195,0.007558981506859134
regression,elevators,k_center,K-center,budget_25,seed_1,mlp,25,0.04372779999903287,0.07350480000059179,-0.001815929404592298,-0.001815929404592298,0.004170997957993919,0.007081600671299614
regression,elevators,k_center,K-center,budget_50,seed_1,xgboost,50,0.05814650000138499,0.04493040000124893,0.30301792726880494,0.30301792726880494,0.0036155202299046015,0.005906745658689024
regression,elevators,k_center,K-center,budget_50,seed_1,lightgbm,50,0.05822230000012496,0.01290080000035232,0.24432591321206287,0.24432591321206287,0.0042429868051569375,0.006150419404994916
regression,elevators,k_center,K-center,budget_50,seed_1,mlp,50,0.05313709999973071,0.11960929999986547,0.5198592779585286,0.5198592779585286,0.003569080436800917,0.004902546680448295
regression,elevators,full_data,Full data,budget_25,seed_1,xgboost,7200,5.070000042906031e-05,0.25500839999949676,0.8150221922094139,0.8150221922094139,0.002086310767910133,0.003042967269551052
regression,elevators,full_data,Full data,budget_25,seed_1,lightgbm,7200,2.809999932651408e-05,0.15563189999920723,0.8129345355102461,0.8129345355102461,0.0020964506023599073,0.0030600905328272473
regression,elevators,full_data,Full data,budget_25,seed_1,mlp,7200,2.4400000256719068e-05,21.73688840000068,0.90428277672159,0.90428277672159,0.0016469001368960986,0.002188933221747732
regression,elevators,full_data,Full data,budget_50,seed_1,xgboost,7200,2.2700000045006163e-05,0.31807479999952193,0.8150221922094139,0.8150221922094139,0.002086310767910133,0.003042967269551052
regression,elevators,full_data,Full data,budget_50,seed_1,lightgbm,7200,5.390000114857685e-05,0.18012980000094103,0.8129345355102461,0.8129345355102461,0.0020964506023599073,0.0030600905328272473
regression,elevators,full_data,Full data,budget_50,seed_1,mlp,7200,4.530000114755239e-05,21.64873340000122,0.90428277672159,0.90428277672159,0.0016469001368960986,0.002188933221747732
regression,wine_quality,histdistill,HistDistill,budget_25,seed_1,xgboost,25,0.23663329999908456,0.03114090000053693,0.15491750523560022,0.15491750523560022,0.563144708780142,0.7840570832946413
regression,wine_quality,histdistill,HistDistill,budget_25,seed_1,lightgbm,25,0.22560340000018186,0.0038770000010117656,-0.049626190954561444,-0.049626190954561444,0.7256923076923077,0.8738068788573717
regression,wine_quality,histdistill,HistDistill,budget_25,seed_1,mlp,25,0.29790719999982684,0.09580939999978,-0.03424586237881555,-0.03424586237881555,0.6747419584714449,0.8673812420045554
regression,wine_quality,histdistill,HistDistill,budget_50,seed_1,xgboost,50,0.32471760000044014,0.044262999999773456,0.18032177703092034,0.18032177703092034,0.6074450672589815,0.7721822747727426
regression,wine_quality,histdistill,HistDistill,budget_50,seed_1,lightgbm,50,0.25677469999936875,0.014591499999369262,0.1375508273861279,0.1375508273861279,0.6085897198253565,0.7920724078525613
regression,wine_quality,histdistill,HistDistill,budget_50,seed_1,mlp,50,0.2617095000005065,0.146860500000912,-0.06193346387295939,-0.06193346387295939,0.6856244806142954,0.8789148111256033
regression,wine_quality,random,Random,budget_25,seed_1,xgboost,25,0.00035620000016933773,0.03841389999979583,-0.05647096217685488,-0.05647096217685488,0.6693125145251935,0.8766513625073479
regression,wine_quality,random,Random,budget_25,seed_1,lightgbm,25,0.000329400001646718,0.005817700000989134,-0.011134962513350333,-0.011134962513350333,0.6554769230769232,0.8576353896257206
regression,wine_quality,random,Random,budget_25,seed_1,mlp,25,0.00028899999961140566,0.12281410000105097,-0.054232681675861594,-0.054232681675861594,0.6914649963378906,0.8757222162660118
regression,wine_quality,random,Random,budget_50,seed_1,xgboost,50,0.0004881000004388625,0.05436990000089281,0.07895095820085996,0.07895095820085996,0.6383652958503137,0.8185392464432237
regression,wine_quality,random,Random,budget_50,seed_1,lightgbm,50,0.00033959999927901663,0.012340799999947194,0.0808136787206456,0.0808136787206456,0.6506674932681152,0.8177111246758549
regression,wine_quality,random,Random,budget_50,seed_1,mlp,50,0.00023090000104275532,0.20733730000029027,-0.22560040347521482,-0.22560040347521482,0.7375280789228587,0.9442186568612845
regression,wine_quality,herding,Herding,budget_25,seed_1,xgboost,25,0.009345999998913612,0.03695999999945343,-0.05594933356701781,-0.05594933356701781,0.6803664820010845,0.8764349141108855
regression,wine_quality,herding,Herding,budget_25,seed_1,lightgbm,25,0.010812399999849731,0.005795700000817305,-0.049626190954561444,-0.049626190954561444,0.7256923076923077,0.8738068788573717
regression,wine_quality,herding,Herding,budget_25,seed_1,mlp,25,0.009812599999349914,0.11062680000031833,-1.0739701253524703,-1.0739701253524703,0.9623800708697392,1.2282856497017016
regression,wine_quality,herding,Herding,budget_50,seed_1,xgboost,50,0.010702800000217394,0.05370779999975639,0.035011687735383434,0.035011687735383434,0.6534887460561899,0.8378362687759281
regression,wine_quality,herding,Herding,budget_50,seed_1,lightgbm,50,0.01061200000003737,0.0130674000010913,0.06761714104284244,0.06761714104284244,0.6563216216506798,0.8235600478924577
regression,wine_quality,herding,Herding,budget_50,seed_1,mlp,50,0.011459999999715365,0.15293459999884362,-1.7936061989225025,-1.7936061989225025,1.112087358878209,1.4255443155119714
regression,wine_quality,k_center,K-center,budget_25,seed_1,xgboost,25,0.03321760000108043,0.04297509999923932,0.04548691260667337,0.04548691260667337,0.6540676909226638,0.8332763838077548
regression,wine_quality,k_center,K-center,budget_25,seed_1,lightgbm,25,0.041759200001251884,0.005097600000226521,-0.20908985163957783,-0.20908985163957783,0.7758461538461537,0.9378371188743071
regression,wine_quality,k_center,K-center,budget_25,seed_1,mlp,25,0.042150700001002406,0.1818012000003364,-0.04759947342735815,-0.04759947342735815,0.6897253550015963,0.8729628567462077
regression,wine_quality,k_center,K-center,budget_50,seed_1,xgboost,50,0.05109649999940302,0.05230630000005476,0.08985532422835374,0.08985532422835374,0.6445126698567317,0.8136794471539442
regression,wine_quality,k_center,K-center,budget_50,seed_1,lightgbm,50,0.05908780000027036,0.01424839999890537,-0.021885335208021717,-0.021885335208021717,0.6882382816002611,0.8621825190250835
regression,wine_quality,k_center,K-center,budget_50,seed_1,mlp,50,0.05877179999879445,0.2611864999998943,-0.3049007343441916,-0.3049007343441916,0.7785786727758555,0.9742869098226392
regression,wine_quality,full_data,Full data,budget_25,seed_1,xgboost,3897,2.8599999495781958e-05,0.1934858999993594,0.3725268372130648,0.3725268372130648,0.5283904491938077,0.6756094376149587
regression,wine_quality,full_data,Full data,budget_25,seed_1,lightgbm,3897,4.619999890564941e-05,0.10200719999920693,0.3617255554217038,0.3617255554217038,0.5329221024453432,0.6813995744079621
regression,wine_quality,full_data,Full data,budget_25,seed_1,mlp,3897,3.090000063821208e-05,11.909115300000849,0.2625392311519823,0.2625392311519823,0.5563982019057641,0.7324324727480159
regression,wine_quality,full_data,Full data,budget_50,seed_1,xgboost,3897,2.8700000257231295e-05,0.2065984999990178,0.3725268372130648,0.3725268372130648,0.5283904491938077,0.6756094376149587
regression,wine_quality,full_data,Full data,budget_50,seed_1,lightgbm,3897,2.1500000002561137e-05,0.09276540000064415,0.3617255554217038,0.3617255554217038,0.5329221024453432,0.6813995744079621
regression,wine_quality,full_data,Full data,budget_50,seed_1,mlp,3897,2.5999999706982635e-05,11.913767000000007,0.2625392311519823,0.2625392311519823,0.5563982019057641,0.7324324727480159
regression,diabetes_regression,histdistill,HistDistill,budget_25,seed_2,xgboost,25,0.0557740999993257,0.02866870000070776,0.09871990644186268,0.09871990644186268,58.16244095362974,70.56712698961587
regression,diabetes_regression,histdistill,HistDistill,budget_25,seed_2,lightgbm,25,0.07126710000011371,0.0036731999989569886,-0.1523731567750679,-0.1523731567750679,65.86022471910113,79.7937936816665
regression,diabetes_regression,histdistill,HistDistill,budget_25,seed_2,mlp,25,0.06790509999882488,0.06819299999915529,0.168858828547916,0.168858828547916,54.584495201539454,67.76570250043503
regression,diabetes_regression,histdistill,HistDistill,budget_50,seed_2,xgboost,50,0.07515349999994214,0.03917410000030941,0.14523689026055542,0.14523689026055542,55.93533740954453,68.72194332543474
