dataset,method,method_label,budget,seed,reg_lambda,probe_depth,sld_inf,sld_l1,sld_inf_norm,sld_l1_norm,sld_root_inf,sld_root_l1,sld_root_inf_norm,sld_root_l1_norm,sld_root_margin,sld_root_margin_satisfied,sld_root_agreement_direct,sld_rank_correlation_direct,sld_margin_satisfied_rate,sld_states,sld_depth_0_inf_norm,sld_depth_0_agreement,sld_depth_1_inf_norm,sld_depth_1_agreement,sld_depth_2_inf_norm,sld_depth_2_agreement
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,1.0,1,5.972472421040369,47.885381302898764,3.755830972154593,0.5614415208937404,3.4365169270672355,21.086060188494997,0.9224413583674753,0.10679227821115589,1.9530615084114291,0.0,1.0,0.524002266321956,0.0,12.0,1.594876468838012,0.4,5.299369903095007,0.0,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,1.0,2,6.636693446789268,55.241344418974116,4.244747387191341,0.6513582797673447,3.4365169270672355,21.086060188494997,0.9224413583674753,0.10679227821115589,1.9530615084114291,0.0,1.0,0.5104513193041762,0.0,19.0,1.594876468838012,0.4,5.299369903095007,0.0,5.082889812968624,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,10.0,0,1.0551334381047939,10.713337687157246,0.5195579345136154,0.09613399270566672,1.0441889458074651,11.167734830750973,0.31114294097087697,0.06278705092299035,1.7267962085064927,0.0,1.0,0.5948341952216536,0.0,5.0,0.5195579345136154,0.8,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,10.0,1,3.6806598949021603,27.963432796330142,3.0638718368582443,0.4046279726027335,1.0441889458074651,11.167734830750973,0.31114294097087697,0.06278705092299035,1.7267962085064927,0.0,1.0,0.5098310738170707,0.0,12.0,0.5195579345136154,0.8,4.881238909961552,0.0,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,10.0,2,4.4668886180279435,32.91822138475184,3.7141711295034425,0.48344146350157646,1.0441889458074651,11.167734830750973,0.31114294097087697,0.06278705092299035,1.7267962085064927,0.0,1.0,0.4609348532790653,0.0,19.0,0.5195579345136154,0.8,4.881238909961552,0.0,4.828969916895209,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,0.1,0,24.963235567590694,172.06542000613263,11.480532580282377,1.5115699552244142,25.377124391982537,172.39401545943394,6.735850348874053,0.8633687741165809,1.979259039656926,0.0,0.0,0.4453491525489245,0.0,5.0,11.480532580282377,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,0.1,1,25.666271599067077,152.48826545375687,13.170162660656882,1.481072046547282,25.377124391982537,172.39401545943394,6.735850348874053,0.8633687741165809,1.979259039656926,0.0,0.0,0.4000486689941967,0.0,11.0,11.480532580282377,0.0,14.578187727635637,0.0,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,0.1,2,25.129180842243247,144.23073218796807,13.192730938853085,1.438155401759913,25.377124391982537,172.39401545943394,6.735850348874053,0.8633687741165809,1.979259039656926,0.0,0.0,0.4156808588860738,0.0,17.0,11.480532580282377,0.0,14.578187727635637,0.0,13.23410611554612,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,1.0,0,24.385317954315532,161.45113397199447,11.340034871106578,1.433077999045708,24.79424651202233,161.96724773997087,6.655354510872875,0.8202979232308039,1.9530615084114291,0.0,0.0,0.4763415148241094,0.0,5.0,11.340034871106578,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,1.0,1,24.585686028386704,141.0091990834104,13.460376950568117,1.451017465562379,24.79424651202233,161.96724773997087,6.655354510872875,0.8202979232308039,1.9530615084114291,0.0,0.0,0.4031150224961108,0.0,11.0,11.340034871106578,0.0,15.227328683452734,0.0,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,1.0,2,23.906767332180234,132.72480712678066,13.441136791331141,1.4105760347471705,24.79424651202233,161.96724773997087,6.655354510872875,0.8202979232308039,1.9530615084114291,0.0,0.0,0.4120595431537857,0.0,17.0,11.340034871106578,0.0,15.227328683452734,0.0,13.405863166063346,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,10.0,0,19.89361761375968,121.70961935462238,10.16355620219675,1.1843447676582055,20.26086154284149,122.60349820601644,6.037244573747691,0.6892993254103138,1.7267962085064927,0.0,0.0,0.5666164800121356,0.0,5.0,10.16355620219675,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,10.0,1,18.05997955419577,99.50792551383626,11.130441468463607,1.1569351845144704,20.26086154284149,122.60349820601644,6.037244573747691,0.6892993254103138,1.7267962085064927,0.0,0.0,0.42940468903442236,0.0,11.0,10.16355620219675,0.0,11.936179190352656,0.0,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,10.0,2,16.918503304171434,91.42055766707715,10.91192966183017,1.1163632915705957,20.26086154284149,122.60349820601644,6.037244573747691,0.6892993254103138,1.7267962085064927,0.0,0.0,0.39699988517340706,0.0,17.0,10.16355620219675,0.0,11.936179190352656,0.0,10.511324683002195,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,0.1,0,18.50991986305561,199.4303378008175,8.808420258831044,1.7242974572435852,18.15000214688124,203.87879880248997,4.8175552282732,1.0210481385990264,1.979259039656926,0.0,0.0,0.5111304114842286,0.0,5.0,8.808420258831044,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,0.1,1,18.778486834981376,174.34336476881455,9.719268279769075,1.639447910079211,18.15000214688124,203.87879880248997,4.8175552282732,1.0210481385990264,1.979259039656926,0.0,0.0,0.472853902992755,0.0,12.0,8.808420258831044,0.0,10.369874009010527,0.0,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,0.1,2,18.74143649380186,166.47304484066922,9.921978639174693,1.6080730439214428,18.15000214688124,203.87879880248997,4.8175552282732,1.0210481385990264,1.979259039656926,0.0,0.0,0.4756190129633789,0.0,19.0,8.808420258831044,0.0,10.369874009010527,0.0,10.269482112441464,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,1.0,0,17.890690873110366,186.38924510035247,8.67985766820371,1.6310932675666723,17.295628025510165,190.4915293949795,4.6425502764177216,0.9647617536023547,1.9530615084114291,0.0,0.0,0.5090962127936521,0.0,5.0,8.67985766820371,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,1.0,1,17.986107821722683,159.93124386423304,10.077393584913182,1.6018534971038878,17.295628025510165,190.4915293949795,4.6425502764177216,0.9647617536023547,1.9530615084114291,0.0,0.0,0.45913801253383535,0.0,12.0,8.67985766820371,0.0,11.07563352541995,0.0,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,1.0,2,17.904100812436234,151.79876727489048,10.395153423496012,1.5830518106454656,17.295628025510165,190.4915293949795,4.6425502764177216,0.9647617536023547,1.9530615084114291,0.0,0.0,0.4556687933202244,0.0,19.0,8.67985766820371,0.0,11.07563352541995,0.0,10.939884575352286,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,10.0,0,15.787827349836016,138.63029005860548,8.188097548546223,1.3143521156261986,15.59511860693921,141.48428572363645,4.646966516582349,0.7954505714150732,1.7267962085064927,0.0,0.0,0.5551383851757898,0.0,5.0,8.188097548546223,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,10.0,1,14.375082539837594,112.25409448135315,9.05814862583177,1.2511027191297932,15.59511860693921,141.48428572363645,4.646966516582349,0.7954505714150732,1.7267962085064927,0.0,0.0,0.4351152175095015,0.0,12.0,8.188097548546223,0.0,9.679613681035732,0.0,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,10.0,2,13.906995438652634,104.43482170757788,9.263692082816927,1.227811326876069,15.59511860693921,141.48428572363645,4.646966516582349,0.7954505714150732,1.7267962085064927,0.0,0.0,0.40782532922621995,0.0,19.0,8.188097548546223,0.0,9.679613681035732,0.0,9.616052294791476,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,0.1,0,20.02769114580309,142.17221137199317,8.78477625210249,1.1648092649490278,19.750036845741487,143.62309688182245,5.24225245235795,0.7192807520564097,1.979259039656926,0.0,0.0,0.4854832534608734,0.0,5.0,8.78477625210249,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,0.1,1,18.311585619997846,148.07655086889818,9.353982091199134,1.4422295011338946,19.750036845741487,143.62309688182245,5.24225245235795,0.7192807520564097,1.979259039656926,0.0,0.0,0.5155353155417263,0.0,12.0,8.78477625210249,0.0,9.76055769055388,0.0,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,0.1,2,17.944042667619893,149.8827981759892,9.467790355991301,1.5050384749965788,19.750036845741487,143.62309688182245,5.24225245235795,0.7192807520564097,1.979259039656926,0.0,0.0,0.5336931451604293,0.0,19.0,8.78477625210249,0.0,9.76055769055388,0.0,9.662890238492157,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,1.0,0,18.374380642527143,133.9760654520964,8.14485725445321,1.1098282222365194,18.137602964326145,135.3675149562437,4.868556003366259,0.685581146441363,1.9530615084114291,0.0,0.0,0.49021148072495857,0.0,5.0,8.14485725445321,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,1.0,1,17.236227333775993,137.0032184167009,9.59801463515572,1.4520722772614185,18.137602964326145,135.3675149562437,4.868556003366259,0.685581146441363,1.9530615084114291,0.0,0.0,0.4810678711365835,0.0,12.0,8.14485725445321,0.0,10.635984192800368,0.0,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,1.0,2,16.992958430754214,138.13549805611737,9.857266217187192,1.524986448565717,18.137602964326145,135.3675149562437,4.868556003366259,0.685581146441363,1.9530615084114291,0.0,0.0,0.4896902275047683,0.0,19.0,8.14485725445321,0.0,10.635984192800368,0.0,10.301697500669718,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,10.0,0,14.29021254618849,97.61893707623163,6.889322946618202,0.895111177092662,14.852807128564189,98.91692629914472,4.425775727860257,0.5561290792460949,1.7267962085064927,0.0,0.0,0.49521816246157757,0.0,5.0,6.889322946618202,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,10.0,1,13.166465209186262,93.94019881636318,8.558882898016783,1.1461589182518954,14.852807128564189,98.91692629914472,4.425775727860257,0.5561290792460949,1.7267962085064927,0.0,0.0,0.4287186773070924,0.0,12.0,6.889322946618202,0.0,9.751425720444336,0.42857142857142855,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,10.0,2,12.957107778429195,93.32309375157983,8.964835474277411,1.2068322917178396,14.852807128564189,98.91692629914472,4.425775727860257,0.5561290792460949,1.7267962085064927,0.0,0.0,0.39944619589722397,0.0,19.0,6.889322946618202,0.0,9.751425720444336,0.42857142857142855,9.66075417643849,0.2857142857142857
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,0.1,0,4.641517366406066,23.861965904672356,2.324955698010714,0.2171299757268288,4.685977316857421,25.133989286076655,1.4800353378577282,0.14700752593515443,1.5327451312567488,0.0,0.0,0.5919969322909125,0.0,5.0,2.324955698010714,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,0.1,1,6.905062202839827,41.08724387515469,2.4276066274525934,0.2600148277759135,4.685977316857421,25.133989286076655,1.4800353378577282,0.14700752593515443,1.5327451312567488,0.0,0.0,0.5817621679008694,0.0,12.0,2.324955698010714,0.0,2.500928719911078,0.14285714285714285,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,0.1,2,7.501331333027438,45.65467663476602,2.447326704531025,0.27077926462330254,4.685977316857421,25.133989286076655,1.4800353378577282,0.14700752593515443,1.5327451312567488,0.0,0.0,0.582425666381727,0.0,19.0,2.324955698010714,0.0,2.500928719911078,0.14285714285714285,2.4811325509511937,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1.0,0,3.4301674511845563,20.335740615916478,1.7308060350979786,0.18626639086820257,3.4637876056905457,21.469955248557834,1.1022130471445193,0.12651781213321064,1.5490616683495726,0.0,0.0,0.6322734400864148,0.0,5.0,1.7308060350979786,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1.0,1,5.786757855125178,35.69188574293751,2.0726422530073885,0.2350184414934281,3.4637876056905457,21.469955248557834,1.1022130471445193,0.12651781213321064,1.5490616683495726,0.0,0.0,0.6222678787860835,0.0,12.0,1.7308060350979786,0.0,2.3168109800855383,0.14285714285714285,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1.0,2,6.404834663427211,39.76888055598608,2.1529398677622886,0.24727233355714956,3.4637876056905457,21.469955248557834,1.1022130471445193,0.12651781213321064,1.5490616683495726,0.0,0.0,0.6237921785687719,0.0,19.0,1.7308060350979786,0.0,2.3168109800855383,0.14285714285714285,2.290592921627833,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10.0,0,2.2720658666231417,12.106576336844384,1.2081526959425541,0.11900364767640932,2.4172250973289753,12.839407155546755,0.8263986865206798,0.08128749397606697,1.6374141893413092,0.0,0.0,0.6777040309536733,0.0,5.0,1.2081526959425541,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10.0,1,3.279974426275246,19.753338818153424,1.5970624438573398,0.17676773451314806,2.4172250973289753,12.839407155546755,0.8263986865206798,0.08128749397606697,1.6374141893413092,0.0,0.0,0.6498223271633402,0.0,12.0,1.2081526959425541,0.0,1.8748551209393294,0.0,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10.0,2,3.543182612287341,21.80140398643642,1.6964206899573857,0.19228119079828174,2.4172250973289753,12.839407155546755,0.8263986865206798,0.08128749397606697,1.6374141893413092,0.0,0.0,0.6427826903085077,0.0,19.0,1.2081526959425541,0.0,1.8748551209393294,0.0,1.8667491118431794,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,0.1,0,3.5124489222218194,20.680869868363324,1.636024723388601,0.17709618214590747,3.5829839398963523,21.415192477594758,1.1316620818770096,0.12525645760899262,1.5327451312567488,0.0,0.0,0.6283019461068153,0.0,5.0,1.636024723388601,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,0.1,1,6.040128839072156,45.37751958520578,2.1059902749810737,0.2781530681427411,3.5829839398963523,21.415192477594758,1.1316620818770096,0.12525645760899262,1.5327451312567488,0.0,0.0,0.6004371438109454,0.0,11.0,1.636024723388601,0.0,2.4976282346414678,0.16666666666666666,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,0.1,2,6.788162631435925,53.014196441442074,2.297301794094415,0.31948142145009034,3.5829839398963523,21.415192477594758,1.1316620818770096,0.12525645760899262,1.5327451312567488,0.0,0.0,0.5946590754438931,0.0,17.0,1.636024723388601,0.0,2.4976282346414678,0.16666666666666666,2.648039579135542,0.16666666666666666
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1.0,0,2.4160705371955458,17.40161305967414,1.1322524267049863,0.1500970417397806,2.473568780549722,18.049730384567287,0.7871151737052662,0.10636316524242319,1.5490616683495726,0.0,1.0,0.6596493126571147,0.0,5.0,1.1322524267049863,0.4,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1.0,1,5.028425660448852,39.458959147984466,1.7540865149436042,0.25098174156599884,2.473568780549722,18.049730384567287,0.7871151737052662,0.10636316524242319,1.5490616683495726,0.0,1.0,0.6352087870655502,0.0,11.0,1.1322524267049863,0.4,2.272281588475786,0.16666666666666666,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1.0,2,5.862978747477792,46.33146972155459,2.033095783431023,0.2912247482338856,2.473568780549722,18.049730384567287,0.7871151737052662,0.10636316524242319,1.5490616683495726,0.0,1.0,0.6289601305775848,0.0,17.0,1.1322524267049863,0.4,2.272281588475786,0.16666666666666666,2.544612775657957,0.16666666666666666
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10.0,0,1.5615646579382925,10.58147528811219,0.7856415440517994,0.09811882442942876,1.581351920655392,11.01096916974845,0.5406311359254914,0.0697114811621122,1.6374141893413092,0.0,1.0,0.7182079722792171,0.0,5.0,0.7856415440517994,0.8,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10.0,1,2.9892681797613303,22.05237720790621,1.4006362186558532,0.19246116292464988,1.581351920655392,11.01096916974845,0.5406311359254914,0.0697114811621122,1.6374141893413092,0.0,1.0,0.6624254340399003,0.0,11.0,0.7856415440517994,0.8,1.9131317808258979,0.5,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10.0,2,3.5469207867563304,25.783278808814842,1.7170146870598173,0.22677789479980665,1.581351920655392,11.01096916974845,0.5406311359254914,0.0697114811621122,1.6374141893413092,0.0,1.0,0.6450792335197284,0.0,17.0,0.7856415440517994,0.8,1.9131317808258979,0.5,2.2970418791337512,0.3333333333333333
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,0.1,0,2.7357999146811833,13.639756846441395,1.225387875347962,0.1112273815733937,2.643122377404922,13.795851804294351,0.8348129443070547,0.08069129093807809,1.5327451312567488,0.0,0.0,0.714633848384788,0.0,5.0,1.225387875347962,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,0.1,1,10.040655866605938,35.40959799815417,2.8555192825948263,0.19940924749162212,2.643122377404922,13.795851804294351,0.8348129443070547,0.08069129093807809,1.5327451312567488,0.0,0.0,0.6509033049415884,0.0,11.0,1.225387875347962,0.0,4.213962121967213,0.0,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,0.1,2,13.898826418300299,47.00439150216923,3.7220956105686662,0.2479413675678541,2.643122377404922,13.795851804294351,0.8348129443070547,0.08069129093807809,1.5327451312567488,0.0,0.0,0.6127692418190466,0.0,18.0,1.225387875347962,0.0,4.213962121967213,0.0,5.083858411670414,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,1.0,0,2.4169487718193374,12.260642136881671,1.0902687647703062,0.1006363041284154,2.3377666244778696,12.43647256857514,0.7439015228431745,0.07328544851701574,1.5490616683495726,0.0,0.0,0.7554619742881886,0.0,5.0,1.0902687647703062,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,1.0,1,9.187961204510046,30.927340691943694,2.74735501496677,0.18331214803499724,2.3377666244778696,12.43647256857514,0.7439015228431745,0.07328544851701574,1.5490616683495726,0.0,0.0,0.6928406847963354,0.0,11.0,1.0902687647703062,0.0,4.128260223463823,0.0,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,1.0,2,12.764192983680928,40.89004880659773,3.629036928779785,0.22894904468856517,2.3377666244778696,12.43647256857514,0.7439015228431745,0.07328544851701574,1.5490616683495726,0.0,0.0,0.6521122253590257,0.0,18.0,1.0902687647703062,0.0,4.128260223463823,0.0,5.014537079057378,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,10.0,0,1.1307474614467934,8.39117044581823,0.5461745176237732,0.07365272007805787,1.104959599287392,8.635613587254308,0.37776256854131235,0.054672881617460006,1.6374141893413092,0.0,1.0,0.7762273153700854,0.0,5.0,0.5461745176237732,0.4,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,10.0,1,5.070711810468037,17.3779402779139,2.3254093577573385,0.14695559505313815,1.104959599287392,8.635613587254308,0.37776256854131235,0.054672881617460006,1.6374141893413092,0.0,1.0,0.7276598888300444,0.0,11.0,0.5461745176237732,0.4,3.808105057868643,0.16666666666666666,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,10.0,2,7.138499676157284,22.260236158726713,3.27085048911277,0.18799507772337382,1.104959599287392,8.635613587254308,0.37776256854131235,0.054672881617460006,1.6374141893413092,0.0,1.0,0.692944692160951,0.0,18.0,0.5461745176237732,0.4,3.808105057868643,0.16666666666666666,4.756543695528449,0.14285714285714285
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,HistDistill-Density,budget_50,seed_0,0.1,0,5.231668737481647,23.949698136098757,2.625743709349611,0.21746773226541496,5.279345761804643,25.337668522732816,1.6674468867212493,0.1481988362490237,1.5327451312567488,0.0,0.0,0.5693287234580892,0.0,5.0,2.625743709349611,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,HistDistill-Density,budget_50,seed_0,0.1,1,7.367543957755699,42.86381542898254,2.636062691114473,0.2693959552212728,5.279345761804643,25.337668522732816,1.6674468867212493,0.1481988362490237,1.5327451312567488,0.0,0.0,0.5791066011715174,0.0,12.0,2.625743709349611,0.0,2.643433392375088,0.14285714285714285,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,HistDistill-Density,budget_50,seed_0,0.1,2,7.927680553690578,47.89697869470477,2.6287098474470443,0.2827389655842644,5.279345761804643,25.337668522732816,1.6674468867212493,0.1481988362490237,1.5327451312567488,0.0,0.0,0.585502578421459,0.0,19.0,2.625743709349611,0.0,2.643433392375088,0.14285714285714285,2.6161049725885954,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,HistDistill-Density,budget_50,seed_0,1.0,0,3.9769979276928966,20.415334368965055,2.0114144796115836,0.18656762045887806,4.011650309304367,21.65908893643853,1.2765486267784902,0.1276323361326474,1.5490616683495726,0.0,0.0,0.6064719908232955,0.0,5.0,2.0114144796115836,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,HistDistill-Density,budget_50,seed_0,1.0,1,6.356356046950868,37.37347845284254,2.3240806193995467,0.24448474603692114,4.011650309304367,21.65908893643853,1.2765486267784902,0.1276323361326474,1.5490616683495726,0.0,0.0,0.6181781094837266,0.0,12.0,2.0114144796115836,0.0,2.5474135763909485,0.14285714285714285,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,HistDistill-Density,budget_50,seed_0,1.0,2,6.9805757492624165,41.893413937249086,2.3949678366426554,0.25934854959795783,4.011650309304367,21.65908893643853,1.2765486267784902,0.1276323361326474,1.5490616683495726,0.0,0.0,0.6258093873010916,0.0,19.0,2.0114144796115836,0.0,2.5474135763909485,0.14285714285714285,2.516488780487986,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,HistDistill-Density,budget_50,seed_0,10.0,0,1.8233979579270945,12.09505967899983,0.9639548363751453,0.11861383086815011,1.9741106151865235,12.9003013792665,0.6749071161139969,0.08167302103224866,1.6374141893413092,0.0,0.0,0.6626166850172174,0.0,5.0,0.9639548363751453,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,HistDistill-Density,budget_50,seed_0,10.0,1,3.314399623554199,20.84738322894916,1.6011645890167714,0.1861444383403805,1.9741106151865235,12.9003013792665,0.6749071161139969,0.08167302103224866,1.6374141893413092,0.0,0.0,0.6543329086895057,0.0,12.0,0.9639548363751453,0.0,2.056314412332219,0.0,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,HistDistill-Density,budget_50,seed_0,10.0,2,3.7048726067176605,23.207371739275406,1.765648419572414,0.204504626308682,1.9741106151865235,12.9003013792665,0.6749071161139969,0.08167302103224866,1.6374141893413092,0.0,0.0,0.6558206590720719,0.0,19.0,0.9639548363751453,0.0,2.056314412332219,0.0,2.047620700524943,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,HistDistill-Density,budget_50,seed_1,0.1,0,3.505953535513131,21.87467245996786,1.6327322108023181,0.1872907342116757,3.5781751457794706,22.692198501796227,1.1301432556548117,0.13272560602333294,1.5327451312567488,0.0,1.0,0.6477848703530296,0.0,5.0,1.6327322108023181,0.6,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,HistDistill-Density,budget_50,seed_1,0.1,1,5.896321463346459,45.38068782630725,2.067296536814738,0.28108708805433497,3.5781751457794706,22.692198501796227,1.1301432556548117,0.13272560602333294,1.5327451312567488,0.0,1.0,0.6178114712777617,0.0,11.0,1.6327322108023181,0.6,2.4294334751584206,0.5,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,HistDistill-Density,budget_50,seed_1,0.1,2,6.627753163276488,52.70821167629897,2.2716170609841178,0.32125936723187687,3.5781751457794706,22.692198501796227,1.1301432556548117,0.13272560602333294,1.5327451312567488,0.0,1.0,0.6114537510237384,0.0,17.0,1.6327322108023181,0.6,2.4294334751584206,0.5,2.6462046886279813,0.5
