task,dataset,method,method_label,budget,seed,learner,train_rows,select_seconds,train_seconds,primary_metric,accuracy,macro_f1,macro_auroc
multiclass,eucalyptus,herding,Herding,budget_25,seed_1,mlp,125,0.0070976999995764345,0.5057444000012765,0.8519064991856522,0.5202702702702703,0.5162131061687111,0.8519064991856522
multiclass,eucalyptus,herding,Herding,budget_50,seed_1,xgboost,250,0.012497800000346615,0.22681829999964975,0.9015110649736713,0.6418918918918919,0.6301298701298701,0.9015110649736713
multiclass,eucalyptus,herding,Herding,budget_50,seed_1,lightgbm,250,0.01369689999955881,1.4703494000004866,0.8901470566956362,0.6486486486486487,0.6360911288550289,0.8901470566956362
multiclass,eucalyptus,herding,Herding,budget_50,seed_1,mlp,250,0.012874500000179978,0.8605093000005581,0.8822749119333789,0.5540540540540541,0.5398369435651954,0.8822749119333789
multiclass,eucalyptus,k_center,K-center,budget_25,seed_1,xgboost,125,0.09947789999932866,0.18599759999960952,0.8745083564634267,0.5878378378378378,0.5764739443287376,0.8745083564634267
multiclass,eucalyptus,k_center,K-center,budget_25,seed_1,lightgbm,125,0.09092160000000149,0.9235967000004166,0.8611596335298403,0.5743243243243243,0.5668795385714396,0.8611596335298403
multiclass,eucalyptus,k_center,K-center,budget_25,seed_1,mlp,125,0.0963119000007282,0.46621609999965585,0.8680204134639158,0.5337837837837838,0.5153866120754158,0.8680204134639158
multiclass,eucalyptus,k_center,K-center,budget_50,seed_1,xgboost,250,0.1958145999997214,0.23285709999981918,0.8909093533610714,0.6216216216216216,0.6071575941788707,0.8909093533610714
multiclass,eucalyptus,k_center,K-center,budget_50,seed_1,lightgbm,250,0.15726660000109405,1.3439464000002772,0.8744774480978498,0.581081081081081,0.5674262332579358,0.8744774480978498
multiclass,eucalyptus,k_center,K-center,budget_50,seed_1,mlp,250,0.15378959999907238,0.8879876999999397,0.8823394662750237,0.581081081081081,0.5641344232143751,0.8823394662750237
multiclass,eucalyptus,full_data,Full data,budget_25,seed_1,xgboost,441,1.8799999452312477e-05,0.2831112000003486,0.9057804035302188,0.6824324324324325,0.6514232272286984,0.9057804035302188
multiclass,eucalyptus,full_data,Full data,budget_25,seed_1,lightgbm,441,1.4900000678608194e-05,2.024753100000453,0.8887170711188748,0.6621621621621622,0.6364180277526206,0.8887170711188748
multiclass,eucalyptus,full_data,Full data,budget_25,seed_1,mlp,441,1.6600000890321098e-05,1.368504899999607,0.9014280890517004,0.6486486486486487,0.6188829216591053,0.9014280890517004
multiclass,eucalyptus,full_data,Full data,budget_50,seed_1,xgboost,441,1.700000029813964e-05,0.28371980000156327,0.9057804035302188,0.6824324324324325,0.6514232272286984,0.9057804035302188
multiclass,eucalyptus,full_data,Full data,budget_50,seed_1,lightgbm,441,1.6199999663513154e-05,1.9196901000013895,0.8887170711188748,0.6621621621621622,0.6364180277526206,0.8887170711188748
multiclass,eucalyptus,full_data,Full data,budget_50,seed_1,mlp,441,1.7299998944508843e-05,1.3535871999993105,0.9014280890517004,0.6486486486486487,0.6188829216591053,0.9014280890517004
multiclass,letter,histdistill,HistDistill,budget_25,seed_1,xgboost,650,12.727001799999925,0.9748044000007212,0.9797481816223675,0.7716666666666666,0.7721836395380804,0.9797481816223675
multiclass,letter,histdistill,HistDistill,budget_25,seed_1,lightgbm,650,12.194546499998978,7.907039600000644,0.9809010203012394,0.7666666666666667,0.7671311597485845,0.9809010203012394
multiclass,letter,histdistill,HistDistill,budget_25,seed_1,mlp,650,13.042381000001114,2.8726028999990376,0.9830251118690079,0.7829166666666667,0.7822095429471106,0.9830251118690079
multiclass,letter,histdistill,HistDistill,budget_50,seed_1,xgboost,1300,18.692876900000556,1.3250967000003584,0.9877851763964733,0.81375,0.8143876788124375,0.9877851763964733
multiclass,letter,histdistill,HistDistill,budget_50,seed_1,lightgbm,1300,18.075080599999637,14.774186599999666,0.9888561039545943,0.8183333333333334,0.818077169270845,0.9888561039545943
multiclass,letter,histdistill,HistDistill,budget_50,seed_1,mlp,1300,18.546327300000485,3.7007267999997566,0.9913532691252064,0.8308333333333333,0.8306972232006137,0.9913532691252064
multiclass,letter,random,Random,budget_25,seed_1,xgboost,650,0.002039400000285241,1.0340085999996518,0.9722034563479975,0.7158333333333333,0.7164708443504796,0.9722034563479975
multiclass,letter,random,Random,budget_25,seed_1,lightgbm,650,0.0020916000012221048,10.073131200000716,0.9743087650991886,0.7191666666666666,0.7194258512460685,0.9743087650991886
multiclass,letter,random,Random,budget_25,seed_1,mlp,650,0.0017437000005884329,2.8012455999996746,0.9778151472661232,0.7479166666666667,0.7474057361317977,0.9778151472661232
multiclass,letter,random,Random,budget_50,seed_1,xgboost,1300,0.0017000999996525934,1.3359194000004209,0.9836213187889569,0.7845833333333333,0.7852722171912745,0.9836213187889569
multiclass,letter,random,Random,budget_50,seed_1,lightgbm,1300,0.0014160000009724172,17.0504777999995,0.9854885721373761,0.7983333333333333,0.7973216929147726,0.9854885721373761
multiclass,letter,random,Random,budget_50,seed_1,mlp,1300,0.002464400000462774,3.8144317000005685,0.988272136424173,0.8104166666666667,0.8098613832253249,0.988272136424173
multiclass,letter,herding,Herding,budget_25,seed_1,xgboost,650,0.05659000000014203,0.9257760000000417,0.9662442364462518,0.7091666666666666,0.7113299563037396,0.9662442364462518
multiclass,letter,herding,Herding,budget_25,seed_1,lightgbm,650,0.05057039999883273,9.913010199999917,0.9670713675342074,0.6958333333333333,0.6972481900784241,0.9670713675342074
multiclass,letter,herding,Herding,budget_25,seed_1,mlp,650,0.048775700000987854,2.0098088000013377,0.9699209571816128,0.7025,0.7067587819394799,0.9699209571816128
multiclass,letter,herding,Herding,budget_50,seed_1,xgboost,1300,0.08847059999970952,1.2836320999995223,0.981247999405831,0.7629166666666667,0.7646899632144302,0.981247999405831
multiclass,letter,herding,Herding,budget_50,seed_1,lightgbm,1300,0.07832059999964258,14.712614399999438,0.9808376503602092,0.7658333333333334,0.7665331982475602,0.9808376503602092
multiclass,letter,herding,Herding,budget_50,seed_1,mlp,1300,0.08383500000127242,3.969292300000234,0.9804795466818016,0.74875,0.7506021554723159,0.9804795466818016
multiclass,letter,k_center,K-center,budget_25,seed_1,xgboost,650,0.4624053000006825,0.9057273999987956,0.9847562922281233,0.7641666666666667,0.7620892815342745,0.9847562922281233
multiclass,letter,k_center,K-center,budget_25,seed_1,lightgbm,650,0.43537540000033914,9.995051099998818,0.9848386031594323,0.7708333333333334,0.7702168793258182,0.9848386031594323
multiclass,letter,k_center,K-center,budget_25,seed_1,mlp,650,0.5097143000002688,2.201512499999808,0.9909188750559008,0.81125,0.8057824420793145,0.9909188750559008
multiclass,letter,k_center,K-center,budget_50,seed_1,xgboost,1300,0.9158433000011428,1.4222161999987293,0.9914017396300756,0.8204166666666667,0.8199559804809013,0.9914017396300756
multiclass,letter,k_center,K-center,budget_50,seed_1,lightgbm,1300,0.8683748999992531,15.543998099999953,0.9940538300394073,0.8466666666666667,0.846336600805937,0.9940538300394073
multiclass,letter,k_center,K-center,budget_50,seed_1,mlp,1300,0.8937117000004946,4.168029300000853,0.9962699579241877,0.8641666666666666,0.8624381695477609,0.9962699579241877
multiclass,letter,full_data,Full data,budget_25,seed_1,xgboost,7200,4.2300000131945126e-05,6.093384900001183,0.9959720149929144,0.8754166666666666,0.8765739691624487,0.9959720149929144
multiclass,letter,full_data,Full data,budget_25,seed_1,lightgbm,7200,2.8399999791872688e-05,17.048221799999737,0.998307330141957,0.9241666666666667,0.9245351852222681,0.998307330141957
multiclass,letter,full_data,Full data,budget_25,seed_1,mlp,7200,2.4500001018168405e-05,25.240491099999417,0.9988974566165546,0.9366666666666666,0.9366018530062271,0.9988974566165546
multiclass,letter,full_data,Full data,budget_50,seed_1,xgboost,7200,6.789999861211982e-05,5.185633999999482,0.9959720149929144,0.8754166666666666,0.8765739691624487,0.9959720149929144
multiclass,letter,full_data,Full data,budget_50,seed_1,lightgbm,7200,2.6999998226528987e-05,17.489421099999163,0.998307330141957,0.9241666666666667,0.9245351852222681,0.998307330141957
multiclass,letter,full_data,Full data,budget_50,seed_1,mlp,7200,7.539999933214858e-05,25.31406109999989,0.9988974566165546,0.9366666666666666,0.9366018530062271,0.9988974566165546
multiclass,mfeat_fourier,histdistill,HistDistill,budget_25,seed_1,xgboost,250,7.32793859999947,3.3938543000003847,0.9718194444444445,0.7925,0.7936804141536266,0.9718194444444445
multiclass,mfeat_fourier,histdistill,HistDistill,budget_25,seed_1,lightgbm,250,7.340198800000508,1.8862868000014714,0.9727152777777777,0.8025,0.8024472477253219,0.9727152777777777
multiclass,mfeat_fourier,histdistill,HistDistill,budget_25,seed_1,mlp,250,6.717965899999399,0.6635754999988421,0.966326388888889,0.8025,0.8021076487918647,0.966326388888889
multiclass,mfeat_fourier,histdistill,HistDistill,budget_50,seed_1,xgboost,500,6.780791400000453,4.138218899999629,0.9756666666666666,0.7875,0.7898416902938138,0.9756666666666666
multiclass,mfeat_fourier,histdistill,HistDistill,budget_50,seed_1,lightgbm,500,6.30008849999831,4.05122990000018,0.9742777777777778,0.795,0.7967526678944333,0.9742777777777778
multiclass,mfeat_fourier,histdistill,HistDistill,budget_50,seed_1,mlp,500,6.171043399999689,1.129613999999492,0.9692291666666666,0.7975,0.7959389439895006,0.9692291666666666
multiclass,mfeat_fourier,random,Random,budget_25,seed_1,xgboost,250,0.00043059999916295055,2.6997194000014133,0.9670763888888889,0.79,0.7897797171017484,0.9670763888888889
multiclass,mfeat_fourier,random,Random,budget_25,seed_1,lightgbm,250,0.0004828000000998145,1.9026164999995672,0.9640763888888888,0.7775,0.7764273700620612,0.9640763888888888
multiclass,mfeat_fourier,random,Random,budget_25,seed_1,mlp,250,0.0005657000001519918,0.7603335000003426,0.9568611111111112,0.7625,0.7610847345652652,0.9568611111111112
multiclass,mfeat_fourier,random,Random,budget_50,seed_1,xgboost,500,0.0007416000007651746,4.80468590000055,0.9795277777777779,0.82,0.8208221171715147,0.9795277777777779
multiclass,mfeat_fourier,random,Random,budget_50,seed_1,lightgbm,500,0.0005380999991757562,4.46447740000076,0.9762291666666666,0.825,0.8247908263083923,0.9762291666666666
multiclass,mfeat_fourier,random,Random,budget_50,seed_1,mlp,500,0.0007280000008904608,1.7920712999984971,0.9694097222222222,0.7875,0.7867612693748925,0.9694097222222222
multiclass,mfeat_fourier,herding,Herding,budget_25,seed_1,xgboost,250,0.024031500001001405,3.3268604000004416,0.9671736111111112,0.74,0.7398301772356627,0.9671736111111112
multiclass,mfeat_fourier,herding,Herding,budget_25,seed_1,lightgbm,250,0.021619200000714045,3.1650564999999915,0.9670694444444443,0.7575,0.7561183864409938,0.9670694444444443
multiclass,mfeat_fourier,herding,Herding,budget_25,seed_1,mlp,250,0.02179439999963506,0.9657277999995131,0.9565486111111111,0.7775,0.7741894381718384,0.9565486111111111
multiclass,mfeat_fourier,herding,Herding,budget_50,seed_1,xgboost,500,0.03511429999889515,4.797470299999986,0.9748055555555556,0.785,0.7857189403211977,0.9748055555555556
multiclass,mfeat_fourier,herding,Herding,budget_50,seed_1,lightgbm,500,0.040802999999868916,3.594221200000902,0.9751736111111111,0.7975,0.7966928891101341,0.9751736111111111
multiclass,mfeat_fourier,herding,Herding,budget_50,seed_1,mlp,500,0.0368945000009262,1.1950034000001324,0.9636944444444445,0.7925,0.7918454276533111,0.9636944444444445
multiclass,mfeat_fourier,k_center,K-center,budget_25,seed_1,xgboost,250,0.2151718000004621,3.656681700000263,0.9716944444444444,0.79,0.7865078516628687,0.9716944444444444
multiclass,mfeat_fourier,k_center,K-center,budget_25,seed_1,lightgbm,250,0.17744599999969068,2.2777356000005966,0.970486111111111,0.8025,0.8009819333440908,0.970486111111111
multiclass,mfeat_fourier,k_center,K-center,budget_25,seed_1,mlp,250,0.14900229999875592,0.7846002999995108,0.9697638888888889,0.7675,0.7602676344622609,0.9697638888888889
multiclass,mfeat_fourier,k_center,K-center,budget_50,seed_1,xgboost,500,0.2936893999994936,5.181405500001347,0.9782777777777778,0.7825,0.7836432633455599,0.9782777777777778
multiclass,mfeat_fourier,k_center,K-center,budget_50,seed_1,lightgbm,500,0.29777219999959925,4.045306099998925,0.976125,0.795,0.7962569715778476,0.976125
multiclass,mfeat_fourier,k_center,K-center,budget_50,seed_1,mlp,500,0.31328080000093905,1.8851367999996,0.9738194444444446,0.7825,0.7756642858754759,0.9738194444444446
multiclass,mfeat_fourier,full_data,Full data,budget_25,seed_1,xgboost,1200,1.5499999790336005e-05,7.190927199999351,0.9856597222222222,0.8475,0.8485141008805626,0.9856597222222222
multiclass,mfeat_fourier,full_data,Full data,budget_25,seed_1,lightgbm,1200,1.720000000204891e-05,7.445431699999972,0.9850000000000001,0.8625,0.863456774086884,0.9850000000000001
multiclass,mfeat_fourier,full_data,Full data,budget_25,seed_1,mlp,1200,2.0899999071843922e-05,2.2998385000009876,0.9758958333333334,0.8125,0.8089399720880996,0.9758958333333334
multiclass,mfeat_fourier,full_data,Full data,budget_50,seed_1,xgboost,1200,2.2399999579647556e-05,6.698842099998728,0.9856597222222222,0.8475,0.8485141008805626,0.9856597222222222
multiclass,mfeat_fourier,full_data,Full data,budget_50,seed_1,lightgbm,1200,1.9699999029398896e-05,5.2870485999992525,0.9850000000000001,0.8625,0.863456774086884,0.9850000000000001
multiclass,mfeat_fourier,full_data,Full data,budget_50,seed_1,mlp,1200,1.8599999748403206e-05,2.2720230000013544,0.9758958333333334,0.8125,0.8089399720880996,0.9758958333333334
multiclass,optdigits,histdistill,HistDistill,budget_25,seed_1,xgboost,250,3.391950799999904,0.43005510000148206,0.9949051904841444,0.9181494661921709,0.9186120101926869,0.9949051904841444
multiclass,optdigits,histdistill,HistDistill,budget_25,seed_1,lightgbm,250,2.915339600000152,1.5888734000000113,0.9951030990733514,0.9110320284697508,0.9116604534060226,0.9951030990733514
multiclass,optdigits,histdistill,HistDistill,budget_25,seed_1,mlp,250,2.71953670000039,0.6413620000002993,0.9963839957012427,0.943950177935943,0.9441297825156291,0.9963839957012427
multiclass,optdigits,histdistill,HistDistill,budget_50,seed_1,xgboost,500,3.7874903000010818,0.5872264000008727,0.9967112321712681,0.9412811387900356,0.9414804054762216,0.9967112321712681
multiclass,optdigits,histdistill,HistDistill,budget_50,seed_1,lightgbm,500,3.8200504000014917,3.033207999998922,0.9973444374456951,0.9403914590747331,0.9405458736061245,0.9973444374456951
multiclass,optdigits,histdistill,HistDistill,budget_50,seed_1,mlp,500,3.813833000000159,1.138590500000646,0.9985839607492333,0.9608540925266904,0.9609707368087989,0.9985839607492333
multiclass,optdigits,random,Random,budget_25,seed_1,xgboost,250,0.0005287999993015546,0.3030409000002692,0.9940324838293803,0.8994661921708185,0.8998794594937349,0.9940324838293803
multiclass,optdigits,random,Random,budget_25,seed_1,lightgbm,250,0.0007903000005171634,2.10341630000039,0.9932522468320482,0.8994661921708185,0.8998676279968534,0.9932522468320482
multiclass,optdigits,random,Random,budget_25,seed_1,mlp,250,0.0009625999991840217,0.7802542999997968,0.9961468413362355,0.9341637010676157,0.9343720404137278,0.9961468413362355
multiclass,optdigits,random,Random,budget_50,seed_1,xgboost,500,0.0009275000011257362,0.6238061000003654,0.9959371032521501,0.9261565836298933,0.926898852935703,0.9959371032521501
multiclass,optdigits,random,Random,budget_50,seed_1,lightgbm,500,0.000883699998666998,3.757524900000135,0.9961242169062201,0.9332740213523132,0.9339076654217011,0.9961242169062201
multiclass,optdigits,random,Random,budget_50,seed_1,mlp,500,0.0007475000002159504,1.3121845999994548,0.9975214071522494,0.947508896797153,0.9477582800926081,0.9975214071522494
multiclass,optdigits,herding,Herding,budget_25,seed_1,xgboost,250,0.039005300001008436,0.42367409999860683,0.9937319572626351,0.8994661921708185,0.8999413269305286,0.9937319572626351
multiclass,optdigits,herding,Herding,budget_25,seed_1,lightgbm,250,0.04153079999923648,1.965389299999515,0.9933407961746376,0.8932384341637011,0.8939343273685909,0.9933407961746376
multiclass,optdigits,herding,Herding,budget_25,seed_1,mlp,250,0.034251199998834636,1.0014499000008072,0.9944226792128521,0.9306049822064056,0.930991222618457,0.9944226792128521
multiclass,optdigits,herding,Herding,budget_50,seed_1,xgboost,500,0.1227947999996104,0.6411922999996023,0.9968208427755995,0.9261565836298933,0.9267779773598435,0.9968208427755995
multiclass,optdigits,herding,Herding,budget_50,seed_1,lightgbm,500,0.07020249999914085,3.9485179000002972,0.9962902485836876,0.9252669039145908,0.9261030428921618,0.9962902485836876
multiclass,optdigits,herding,Herding,budget_50,seed_1,mlp,500,0.061373800001092604,0.86838699999862,0.996865696601346,0.9448398576512456,0.9450456271203471,0.996865696601346
multiclass,optdigits,k_center,K-center,budget_25,seed_1,xgboost,250,0.2858719999985624,0.504034399999,0.9968896253754009,0.9430604982206405,0.943191678069312,0.9968896253754009
multiclass,optdigits,k_center,K-center,budget_25,seed_1,lightgbm,250,0.2521383999992395,3.008890600000086,0.9976998292262642,0.949288256227758,0.9492764271672597,0.9976998292262642
multiclass,optdigits,k_center,K-center,budget_25,seed_1,mlp,250,0.23379479999857722,0.8186160999994172,0.9985466088143214,0.9590747330960854,0.9589112837427969,0.9985466088143214
multiclass,optdigits,k_center,K-center,budget_50,seed_1,xgboost,500,0.5182820999998512,0.7095563000002585,0.9990214303884655,0.9679715302491103,0.9680685831561915,0.9990214303884655
multiclass,optdigits,k_center,K-center,budget_50,seed_1,lightgbm,500,0.41594330000043556,5.322599999999511,0.9988928121212854,0.9670818505338078,0.9670899128799869,0.9988928121212854
multiclass,optdigits,k_center,K-center,budget_50,seed_1,mlp,500,0.5074764000000869,1.3101406999994651,0.9993756337033373,0.9741992882562278,0.9743045631479872,0.9993756337033373
multiclass,optdigits,full_data,Full data,budget_25,seed_1,xgboost,3372,3.6699999327538535e-05,2.1179714999998396,0.999444738178491,0.9786476868327402,0.9786812284408011,0.999444738178491
multiclass,optdigits,full_data,Full data,budget_25,seed_1,lightgbm,3372,3.9200000173877925e-05,9.883682199999384,0.999546866899589,0.9822064056939501,0.9821999876548372,0.999546866899589
multiclass,optdigits,full_data,Full data,budget_25,seed_1,mlp,3372,3.5400000342633575e-05,3.552797100001044,0.9997523645272082,0.9875444839857651,0.9875607065507396,0.9997523645272082
multiclass,optdigits,full_data,Full data,budget_50,seed_1,xgboost,3372,4.73000000056345e-05,2.47107270000015,0.999444738178491,0.9786476868327402,0.9786812284408011,0.999444738178491
multiclass,optdigits,full_data,Full data,budget_50,seed_1,lightgbm,3372,3.1800000215298496e-05,7.996395100000882,0.999546866899589,0.9822064056939501,0.9821999876548372,0.999546866899589
multiclass,optdigits,full_data,Full data,budget_50,seed_1,mlp,3372,3.479999941191636e-05,3.532803899999635,0.9997523645272082,0.9875444839857651,0.9875607065507396,0.9997523645272082
multiclass,satimage,histdistill,HistDistill,budget_25,seed_1,xgboost,150,2.489600699998846,0.27036390000102983,0.9611726857163078,0.807153965785381,0.7935635631924479,0.9611726857163078
multiclass,satimage,histdistill,HistDistill,budget_25,seed_1,lightgbm,150,2.5568393000012293,1.3218351000014081,0.9614909731424949,0.7931570762052877,0.7748592996850355,0.9614909731424949
multiclass,satimage,histdistill,HistDistill,budget_25,seed_1,mlp,150,2.5526577000000543,0.6728541000011319,0.9753455020905667,0.8452566096423018,0.8253363022748831,0.9753455020905667
multiclass,satimage,histdistill,HistDistill,budget_50,seed_1,xgboost,300,3.248842399998466,0.4151698000005126,0.9733697221393117,0.8429237947122862,0.8304176679611301,0.9733697221393117
multiclass,satimage,histdistill,HistDistill,budget_50,seed_1,lightgbm,300,3.2307673999985127,1.877595800000563,0.9732592900337215,0.8421461897356143,0.8296200006184323,0.9732592900337215
multiclass,satimage,histdistill,HistDistill,budget_50,seed_1,mlp,300,3.117100900000878,0.9583935999999085,0.9765336435839416,0.8553654743390358,0.8409230301730966,0.9765336435839416
multiclass,satimage,random,Random,budget_25,seed_1,xgboost,150,0.0007184000005509006,0.2836554999994405,0.9598076243402428,0.8219284603421462,0.8057117582283105,0.9598076243402428
multiclass,satimage,random,Random,budget_25,seed_1,lightgbm,150,0.0007707999993726844,1.8908865000012156,0.958195111333587,0.8133748055987559,0.7973880228548705,0.958195111333587
multiclass,satimage,random,Random,budget_25,seed_1,mlp,150,0.000747800000681309,0.5909969999993336,0.9696787304005658,0.8499222395023328,0.8270083233508864,0.9696787304005658
multiclass,satimage,random,Random,budget_50,seed_1,xgboost,300,0.0007041000008030096,0.38225510000120266,0.9723185994082026,0.8538102643856921,0.8380986852086796,0.9723185994082026
multiclass,satimage,random,Random,budget_50,seed_1,lightgbm,300,0.0008022999991226243,1.5778238999992027,0.973667580670588,0.8584758942457231,0.8430917588777224,0.973667580670588
multiclass,satimage,random,Random,budget_50,seed_1,mlp,300,0.0007799000013619661,1.1275578000004316,0.9750173924216172,0.843701399688958,0.8240963611041638,0.9750173924216172
multiclass,satimage,herding,Herding,budget_25,seed_1,xgboost,150,0.027159900000697235,0.18599799999901734,0.9225536621753038,0.713841368584759,0.7052622419766031,0.9225536621753038
multiclass,satimage,herding,Herding,budget_25,seed_1,lightgbm,150,0.02737159999924188,0.9618533000011666,0.900796197417868,0.7099533437013997,0.7001276493008614,0.900796197417868
multiclass,satimage,herding,Herding,budget_25,seed_1,mlp,150,0.02827889999934996,0.31323089999932563,0.9504794179870067,0.7612752721617418,0.7512441741731263,0.9504794179870067
multiclass,satimage,herding,Herding,budget_50,seed_1,xgboost,300,0.05000330000075337,0.25130410000019765,0.9297140011961603,0.7091757387247278,0.6979993109846808,0.9297140011961603
multiclass,satimage,herding,Herding,budget_50,seed_1,lightgbm,300,0.04278429999976652,0.9791769000003114,0.9251556575430909,0.6967340590979783,0.6867995694668055,0.9251556575430909
multiclass,satimage,herding,Herding,budget_50,seed_1,mlp,300,0.041930499999580206,0.7605099000011251,0.9503321607900369,0.7418351477449455,0.738356653220705,0.9503321607900369
multiclass,satimage,k_center,K-center,budget_25,seed_1,xgboost,150,0.14941619999990507,0.34407260000079987,0.9559625393566282,0.7978227060653188,0.781498216661992,0.9559625393566282
multiclass,satimage,k_center,K-center,budget_25,seed_1,lightgbm,150,0.16707409999980882,1.229357500000333,0.952692417779032,0.7799377916018663,0.7612804041596037,0.952692417779032
multiclass,satimage,k_center,K-center,budget_25,seed_1,mlp,150,0.14009850000002189,0.5029131999999663,0.9607529472773626,0.8195956454121306,0.7899370740075274,0.9607529472773626
multiclass,satimage,k_center,K-center,budget_50,seed_1,xgboost,300,0.3215504999989207,0.46944859999894106,0.9722976459591758,0.8483670295489891,0.8309691191557728,0.9722976459591758
multiclass,satimage,k_center,K-center,budget_50,seed_1,lightgbm,300,0.25922929999978805,2.250731899999664,0.9695305384108779,0.8398133748055988,0.8258841647599597,0.9695305384108779
multiclass,satimage,k_center,K-center,budget_50,seed_1,mlp,300,0.2608938000012131,1.0653947999999218,0.9681473893143379,0.8079315707620529,0.7964392742170409,0.9681473893143379
multiclass,satimage,full_data,Full data,budget_25,seed_1,xgboost,3858,2.600000152597204e-05,1.3312014000002819,0.9882193660590078,0.9175738724727839,0.898369842547211,0.9882193660590078
multiclass,satimage,full_data,Full data,budget_25,seed_1,lightgbm,3858,2.1099998775753193e-05,4.689687000000049,0.9895432988178813,0.9183514774494557,0.9009419371200947,0.9895432988178813
multiclass,satimage,full_data,Full data,budget_25,seed_1,mlp,3858,3.0100000003585592e-05,10.219997800000783,0.9900024785182874,0.9105754276827371,0.8939719763828756,0.9900024785182874
multiclass,satimage,full_data,Full data,budget_50,seed_1,xgboost,3858,3.3299998904112726e-05,1.4111792000003334,0.9882193660590078,0.9175738724727839,0.898369842547211,0.9882193660590078
multiclass,satimage,full_data,Full data,budget_50,seed_1,lightgbm,3858,1.9600000086938962e-05,3.8073492999992595,0.9895432988178813,0.9183514774494557,0.9009419371200947,0.9895432988178813
multiclass,satimage,full_data,Full data,budget_50,seed_1,mlp,3858,3.249999826948624e-05,9.368433300000106,0.9900024785182874,0.9105754276827371,0.8939719763828756,0.9900024785182874
multiclass,vehicle,histdistill,HistDistill,budget_25,seed_1,xgboost,100,0.3837342000006174,0.1367537000005541,0.8926865538974914,0.7411764705882353,0.7302136728217997,0.8926865538974914
multiclass,vehicle,histdistill,HistDistill,budget_25,seed_1,lightgbm,100,0.34607099999993807,0.6933824999996432,0.8949744764783827,0.7470588235294118,0.7468782249742002,0.8949744764783827
multiclass,vehicle,histdistill,HistDistill,budget_25,seed_1,mlp,100,0.3261256999994657,0.4984856999999465,0.8776479683510934,0.6705882352941176,0.6619942004681549,0.8776479683510934
multiclass,vehicle,histdistill,HistDistill,budget_50,seed_1,xgboost,200,0.35970049999923503,0.1928373000009742,0.906926220480908,0.7529411764705882,0.746790151317196,0.906926220480908
multiclass,vehicle,histdistill,HistDistill,budget_50,seed_1,lightgbm,200,0.35596480000094743,1.015765800000736,0.8929410476676102,0.7352941176470589,0.7319545681868267,0.8929410476676102
multiclass,vehicle,histdistill,HistDistill,budget_50,seed_1,mlp,200,0.3620792000001529,0.6122617999990325,0.9157813497266623,0.7294117647058823,0.724468954248366,0.9157813497266623
multiclass,vehicle,random,Random,budget_25,seed_1,xgboost,100,0.00034589999995660037,0.12694460000057006,0.8576087540931292,0.6470588235294118,0.6488690146905157,0.8576087540931292
multiclass,vehicle,random,Random,budget_25,seed_1,lightgbm,100,0.00045620000128110405,0.42445520000001125,0.8406533678994617,0.6176470588235294,0.6168234536751498,0.8406533678994617
multiclass,vehicle,random,Random,budget_25,seed_1,mlp,100,0.00034439999944879673,0.41289320000032603,0.8555946484071484,0.6470588235294118,0.6527782899993854,0.8555946484071484
multiclass,vehicle,random,Random,budget_50,seed_1,xgboost,200,0.0003465999998297775,0.1634634999991249,0.8832425733988234,0.7294117647058823,0.730922015430949,0.8832425733988234
multiclass,vehicle,random,Random,budget_50,seed_1,lightgbm,200,0.0003452000000834232,0.7207389000013791,0.8783403575591076,0.6882352941176471,0.6972222222222222,0.8783403575591076
multiclass,vehicle,random,Random,budget_50,seed_1,mlp,200,0.00038970000059634913,0.5201524000003701,0.9094964584027084,0.7294117647058823,0.7270142504795835,0.9094964584027084
multiclass,vehicle,herding,Herding,budget_25,seed_1,xgboost,100,0.007166899998992449,0.1275447999996686,0.8795973817848817,0.6823529411764706,0.6746182035386801,0.8795973817848817
multiclass,vehicle,herding,Herding,budget_25,seed_1,lightgbm,100,0.00615270000162127,0.48152329999902577,0.8441352636079198,0.5882352941176471,0.5869271200854005,0.8441352636079198
multiclass,vehicle,herding,Herding,budget_25,seed_1,mlp,100,0.007261299999299808,0.4119432000006782,0.8457916389166389,0.6823529411764706,0.6796008746860936,0.8457916389166389
multiclass,vehicle,herding,Herding,budget_50,seed_1,xgboost,200,0.010344000000259257,0.17528309999943303,0.9028039972180598,0.6764705882352942,0.6744079109967733,0.9028039972180598
multiclass,vehicle,herding,Herding,budget_50,seed_1,lightgbm,200,0.012348000000201864,0.9194133000000875,0.899258207070707,0.6882352941176471,0.6799189372718785,0.899258207070707
multiclass,vehicle,herding,Herding,budget_50,seed_1,mlp,200,0.010245000001305016,0.5438310999998066,0.9108403228715729,0.7235294117647059,0.7189198689720174,0.9108403228715729
multiclass,vehicle,k_center,K-center,budget_25,seed_1,xgboost,100,0.08662539999932051,0.14365859999998065,0.8672733256327007,0.6529411764705882,0.6527545509518944,0.8672733256327007
multiclass,vehicle,k_center,K-center,budget_25,seed_1,lightgbm,100,0.08522400000038033,0.5967495000004419,0.8557319416694416,0.6411764705882353,0.6426694060801811,0.8557319416694416
multiclass,vehicle,k_center,K-center,budget_25,seed_1,mlp,100,0.08106359999874257,0.44092149999960384,0.9294540875790875,0.7529411764705882,0.7458956600405243,0.9294540875790875
