dataset,method,method_label,budget,seed,learner,full_auc,deployed_auc,leaf_refit_auc,total_gap,structure_error,leaf_estimate_recovery,leaf_population_l1,leaf_population_kl,train_rows,status,sld_inf_norm,sld_root_agreement_direct,full_deployed_auc,structure_ref_auc
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_refined,HistDistill-Refined,budget_50,seed_2,xgboost,0.5064453124999999,0.5369140625,0.5269726562499999,-0.019511718750000018,-0.009570312499999956,-0.00994140625,0.017954531334268,0.1142754349704467,100,ok,3.1423075936941136,0.0,0.5064453124999999,0.5174023437499999
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_refined,HistDistill-Refined,budget_50,seed_2,lightgbm,0.5405468750000001,0.52408203125,0.53505859375,0.006894531250000058,-0.004082031249999951,0.0109765625,0.0455111543765669,0.0072087479014012,100,ok,3.1423075936941136,0.0,0.5309765625,0.5309765625
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_density,HistDistill-Density,budget_25,seed_0,xgboost,0.5064453124999999,0.4969921874999999,0.49859375,0.020410156250000033,0.018808593749999936,0.0016015625,0.0344337914020782,0.3478754969632734,50,ok,8.195820649008187,0.0,0.5064453124999999,0.5174023437499999
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_density,HistDistill-Density,budget_25,seed_0,lightgbm,0.5405468750000001,0.4737499999999999,0.50109375,0.0667968750000002,0.03945312500000009,0.02734375,0.0073323036047438,0.0001837850637176,50,ok,8.195820649008187,0.0,0.5405468750000001,0.5405468750000001
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_density,HistDistill-Density,budget_25,seed_1,xgboost,0.5064453124999999,0.5284375000000001,0.49294921875,-0.011035156250000178,0.024453124999999964,-0.0354882812500001,0.037823862201156,0.3564431731699823,50,ok,8.27947135069427,0.0,0.5064453124999999,0.5174023437499999
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_density,HistDistill-Density,budget_25,seed_1,lightgbm,0.5405468750000001,0.55271484375,0.55423828125,-0.013847656250000062,-0.015371093750000009,0.0015234374999999,0.0068511652478609,0.0001148150881257,50,ok,8.27947135069427,0.0,0.5388671875,0.5388671875
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_density,HistDistill-Density,budget_25,seed_2,xgboost,0.5064453124999999,0.5396484375,0.5046289062499999,-0.022246093750000084,0.01277343750000004,-0.0350195312500001,0.0341513150433699,0.3454471375478952,50,ok,8.084135172664917,0.0,0.5064453124999999,0.5174023437499999
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_density,HistDistill-Density,budget_25,seed_2,lightgbm,0.5405468750000001,0.48171875,0.48796875,0.04925781250000005,0.04300781250000002,0.00625,0.0065041869216495,0.0001030888355867,50,ok,8.084135172664917,0.0,0.5309765625,0.5309765625
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_density,HistDistill-Density,budget_50,seed_0,xgboost,0.5064453124999999,0.5448828125,0.51458984375,-0.027480468750000098,0.0028124999999998845,-0.0302929687499999,0.0171850047853256,0.1243434835727544,100,ok,3.631401730564994,0.0,0.5064453124999999,0.5174023437499999
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_density,HistDistill-Density,budget_50,seed_0,lightgbm,0.5405468750000001,0.5667578125,0.5101562500000001,-0.02621093749999992,0.030390625000000004,-0.0566015624999999,0.0471596633407861,0.0076616567363717,100,ok,3.631401730564994,0.0,0.5405468750000001,0.5405468750000001
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_density,HistDistill-Density,budget_50,seed_1,xgboost,0.5064453124999999,0.4880859375,0.5167968749999999,0.029316406249999927,0.0006054687500000044,0.0287109374999998,0.0166065183606465,0.1623177841829943,100,ok,3.401319637658671,0.0,0.5064453124999999,0.5174023437499999
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_density,HistDistill-Density,budget_50,seed_1,lightgbm,0.5405468750000001,0.5298828125,0.5234765625,0.008984374999999933,0.015390624999999991,-0.00640625,0.0316268068337119,0.0037106588456519,100,ok,3.401319637658671,0.0,0.5388671875,0.5388671875
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_density,HistDistill-Density,budget_50,seed_2,xgboost,0.5064453124999999,0.5550390625,0.52681640625,-0.037636718750000075,-0.009414062500000098,-0.0282226562499999,0.0164218600720493,0.0955614477967132,100,ok,4.67481284955428,0.0,0.5064453124999999,0.5174023437499999
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_density,HistDistill-Density,budget_50,seed_2,lightgbm,0.5405468750000001,0.538359375,0.519296875,-0.007382812499999947,0.011679687500000036,-0.0190624999999999,0.0390249592161513,0.0055159297531662,100,ok,4.67481284955428,0.0,0.5309765625,0.5309765625
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_25,seed_0,xgboost,0.5064453124999999,0.4942578125,0.5124609375,0.023144531249999933,0.004941406249999947,0.0182031249999999,0.0306145833333333,0.2693993465536639,50,ok,7.735590242563268,0.0,0.5064453124999999,0.5174023437499999
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_25,seed_0,lightgbm,0.5405468750000001,0.5168359375,0.500390625,0.023710937500000084,0.040156250000000115,-0.0164453125,0.0116736111111111,0.0003987906331385,50,ok,7.735590242563268,0.0,0.5405468750000001,0.5405468750000001
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_25,seed_1,xgboost,0.5064453124999999,0.5305859374999999,0.50416015625,-0.01318359375,0.013242187499999947,-0.0264257812499999,0.0354166666666666,0.3172803950138171,50,ok,7.714399741436653,0.0,0.5064453124999999,0.5174023437499999
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_25,seed_1,lightgbm,0.5405468750000001,0.505703125,0.52109375,0.033164062499999925,0.017773437499999933,0.0153906249999999,0.0122170138888888,0.0004935718884605,50,ok,7.714399741436653,0.0,0.5388671875,0.5388671875
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_25,seed_2,xgboost,0.5064453124999999,0.5194921874999999,0.5194140624999999,-0.0020898437499999867,-0.0020117187499999467,-7.812500000003997e-05,0.0294609374999999,0.3229467012974835,50,ok,8.442957309347332,0.0,0.5064453124999999,0.5174023437499999
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_25,seed_2,lightgbm,0.5405468750000001,0.48291015625,0.48126953125,0.04806640625000003,0.04970703125000003,-0.001640625,0.0073888888888888,0.0001583302930455,50,ok,8.442957309347332,0.0,0.5309765625,0.5309765625
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,xgboost,0.5064453124999999,0.541640625,0.52376953125,-0.02423828125000005,-0.006367187500000093,-0.0178710937499999,0.0188984374999999,0.1020617160268262,100,ok,3.535138433517969,0.0,0.5064453124999999,0.5174023437499999
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,lightgbm,0.5405468750000001,0.56310546875,0.53376953125,-0.02255859374999991,0.006777343750000053,-0.0293359374999999,0.0345625,0.0057928628673314,100,ok,3.535138433517969,0.0,0.5405468750000001,0.5405468750000001
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,xgboost,0.5064453124999999,0.4870703125,0.52302734375,0.030332031249999947,-0.005625000000000102,0.03595703125,0.0178880208333333,0.1746224253210778,100,ok,3.233073746472144,0.0,0.5064453124999999,0.5174023437499999
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,lightgbm,0.5405468750000001,0.53013671875,0.53736328125,0.008730468749999942,0.0015039062499999645,0.0072265624999999,0.0332152777777777,0.0050682750280545,100,ok,3.233073746472144,0.0,0.5388671875,0.5388671875
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,xgboost,0.5064453124999999,0.5662890625,0.5199414062500001,-0.04888671875000006,-0.0025390625000001332,-0.0463476562499999,0.0151276041666666,0.0867701765040503,100,ok,3.564487640113976,0.0,0.5064453124999999,0.5174023437499999
