dataset,method,budget,seed,auroc,method_label,split_regret,split_regret_norm,split_regret_mean,split_regret_norm_mean,split_regret_root,split_regret_root_norm,split_regret_agreement,split_regret_weighted_agreement,split_regret_states,split_regret_depth_0_norm,split_regret_depth_0_agreement,split_regret_depth_1_norm,split_regret_depth_1_agreement,split_regret_depth_2_norm,split_regret_depth_2_agreement
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,grand_coreset,budget_50,seed_0,0.53423828125,GraNd,0.047035025066435525,0.047035025066435525,0.047035025066435525,0.047035025066435525,0.047035025066435525,0.047035025066435525,0.0,0.0,1.0,0.047035025066435525,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,grand_coreset,budget_50,seed_1,0.5087265624999999,GraNd,0.1027678243114028,0.1027678243114028,0.1027678243114028,0.1027678243114028,0.1027678243114028,0.1027678243114028,0.0,0.0,1.0,0.1027678243114028,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,grand_coreset,budget_50,seed_2,0.58893359375,GraNd,0.14102858263802853,0.14102858263802853,0.14102858263802853,0.14102858263802853,0.14102858263802853,0.14102858263802853,0.0,0.0,1.0,0.14102858263802853,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,herding,budget_25,seed_0,0.5257539062500001,Herding,0.10295297788302299,0.10295297788302299,0.10295297788302299,0.10295297788302299,0.10295297788302299,0.10295297788302299,0.0,0.0,1.0,0.10295297788302299,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,herding,budget_25,seed_1,0.5257539062500001,Herding,0.11085389454473835,0.11085389454473835,0.11085389454473835,0.11085389454473835,0.11085389454473835,0.11085389454473835,0.0,0.0,1.0,0.11085389454473835,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,herding,budget_25,seed_2,0.5257539062500001,Herding,0.14048270684033487,0.14048270684033487,0.14048270684033487,0.14048270684033487,0.14048270684033487,0.14048270684033487,0.0,0.0,1.0,0.14048270684033487,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,herding,budget_50,seed_0,0.5721132812499999,Herding,0.08831504776892013,0.08831504776892013,0.08831504776892013,0.08831504776892013,0.08831504776892013,0.08831504776892013,0.0,0.0,1.0,0.08831504776892013,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,herding,budget_50,seed_1,0.5721132812499999,Herding,0.08221566478511597,0.08221566478511597,0.08221566478511597,0.08221566478511597,0.08221566478511597,0.08221566478511597,0.0,0.0,1.0,0.08221566478511597,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,herding,budget_50,seed_2,0.5721132812499999,Herding,0.14694726308506204,0.14694726308506204,0.14694726308506204,0.14694726308506204,0.14694726308506204,0.14694726308506204,0.0,0.0,1.0,0.14694726308506204,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_density,budget_25,seed_0,0.572875,HistDistill-Density,0.09841492015059662,0.09841492015059662,0.09841492015059662,0.09841492015059662,0.09841492015059662,0.09841492015059662,0.0,0.0,1.0,0.09841492015059662,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_density,budget_25,seed_1,0.5253046875,HistDistill-Density,0.09309951405938596,0.09309951405938596,0.09309951405938596,0.09309951405938596,0.09309951405938596,0.09309951405938596,0.0,0.0,1.0,0.09309951405938596,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_density,budget_25,seed_2,0.5678281249999999,HistDistill-Density,0.14720396703503888,0.14720396703503888,0.14720396703503888,0.14720396703503888,0.14720396703503888,0.14720396703503888,0.0,0.0,1.0,0.14720396703503888,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_density,budget_50,seed_0,0.5532109375,HistDistill-Density,0.06967000089142882,0.06967000089142882,0.06967000089142882,0.06967000089142882,0.06967000089142882,0.06967000089142882,0.0,0.0,1.0,0.06967000089142882,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_density,budget_50,seed_1,0.571015625,HistDistill-Density,0.08146401211100751,0.08146401211100751,0.08146401211100751,0.08146401211100751,0.08146401211100751,0.08146401211100751,0.0,0.0,1.0,0.08146401211100751,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_density,budget_50,seed_2,0.6285624999999999,HistDistill-Density,0.1409073802880693,0.1409073802880693,0.1409073802880693,0.1409073802880693,0.1409073802880693,0.1409073802880693,0.0,0.0,1.0,0.1409073802880693,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_greedy,budget_25,seed_0,0.490265625,HistDistill-Greedy,0.10770008330288293,0.10770008330288293,0.10770008330288293,0.10770008330288293,0.10770008330288293,0.10770008330288293,0.0,0.0,1.0,0.10770008330288293,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_greedy,budget_25,seed_1,0.471203125,HistDistill-Greedy,0.11277251558088446,0.11277251558088446,0.11277251558088446,0.11277251558088446,0.11277251558088446,0.11277251558088446,0.0,0.0,1.0,0.11277251558088446,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_greedy,budget_25,seed_2,0.4667890625,HistDistill-Greedy,0.1315131595578995,0.1315131595578995,0.1315131595578995,0.1315131595578995,0.1315131595578995,0.1315131595578995,0.0,0.0,1.0,0.1315131595578995,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_greedy,budget_50,seed_0,0.53140234375,HistDistill-Greedy,0.10484342419451399,0.10484342419451399,0.10484342419451399,0.10484342419451399,0.10484342419451399,0.10484342419451399,0.0,0.0,1.0,0.10484342419451399,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_greedy,budget_50,seed_1,0.47494531249999994,HistDistill-Greedy,0.1027678243114028,0.1027678243114028,0.1027678243114028,0.1027678243114028,0.1027678243114028,0.1027678243114028,0.0,0.0,1.0,0.1027678243114028,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_greedy,budget_50,seed_2,0.4742890624999999,HistDistill-Greedy,0.14679480081344554,0.14679480081344554,0.14679480081344554,0.14679480081344554,0.14679480081344554,0.14679480081344554,0.0,0.0,1.0,0.14679480081344554,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_refined,budget_25,seed_0,0.5793046875,HistDistill-Refined,0.09841492015059662,0.09841492015059662,0.09841492015059662,0.09841492015059662,0.09841492015059662,0.09841492015059662,0.0,0.0,1.0,0.09841492015059662,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_refined,budget_25,seed_1,0.5100781249999999,HistDistill-Refined,0.09309951405938596,0.09309951405938596,0.09309951405938596,0.09309951405938596,0.09309951405938596,0.09309951405938596,0.0,0.0,1.0,0.09309951405938596,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_refined,budget_25,seed_2,0.5713984375,HistDistill-Refined,0.14720396703503888,0.14720396703503888,0.14720396703503888,0.14720396703503888,0.14720396703503888,0.14720396703503888,0.0,0.0,1.0,0.14720396703503888,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_refined,budget_50,seed_0,0.56053515625,HistDistill-Refined,0.06967000089142882,0.06967000089142882,0.06967000089142882,0.06967000089142882,0.06967000089142882,0.06967000089142882,0.0,0.0,1.0,0.06967000089142882,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_refined,budget_50,seed_1,0.5721132812499999,HistDistill-Refined,0.0887413556179082,0.0887413556179082,0.0887413556179082,0.0887413556179082,0.0887413556179082,0.0887413556179082,0.0,0.0,1.0,0.0887413556179082,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,histdistill_refined,budget_50,seed_2,0.6245078125,HistDistill-Refined,0.1409073802880693,0.1409073802880693,0.1409073802880693,0.1409073802880693,0.1409073802880693,0.1409073802880693,0.0,0.0,1.0,0.1409073802880693,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,k_center,budget_25,seed_0,0.5103125000000001,K-center,0.07655511315947522,0.07655511315947522,0.07655511315947522,0.07655511315947522,0.07655511315947522,0.07655511315947522,0.0,0.0,1.0,0.07655511315947522,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,k_center,budget_25,seed_1,0.53369921875,K-center,0.03253811305859719,0.03253811305859719,0.03253811305859719,0.03253811305859719,0.03253811305859719,0.03253811305859719,0.0,0.0,1.0,0.03253811305859719,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,k_center,budget_25,seed_2,0.5214609375,K-center,0.147204884597394,0.147204884597394,0.147204884597394,0.147204884597394,0.147204884597394,0.147204884597394,0.0,0.0,1.0,0.147204884597394,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,k_center,budget_50,seed_0,0.503578125,K-center,0.07655511315947522,0.07655511315947522,0.07655511315947522,0.07655511315947522,0.07655511315947522,0.07655511315947522,0.0,0.0,1.0,0.07655511315947522,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,k_center,budget_50,seed_1,0.52284375,K-center,0.0887413556179082,0.0887413556179082,0.0887413556179082,0.0887413556179082,0.0887413556179082,0.0887413556179082,0.0,0.0,1.0,0.0887413556179082,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,k_center,budget_50,seed_2,0.5267890625,K-center,0.10980903066793904,0.10980903066793904,0.10980903066793904,0.10980903066793904,0.10980903066793904,0.10980903066793904,0.0,0.0,1.0,0.10980903066793904,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,mvs_coreset,budget_25,seed_0,0.49701171875000005,MVS coreset,0.10257517346564929,0.10257517346564929,0.10257517346564929,0.10257517346564929,0.10257517346564929,0.10257517346564929,0.0,0.0,1.0,0.10257517346564929,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,mvs_coreset,budget_25,seed_1,0.481765625,MVS coreset,0.11138196462478733,0.11138196462478733,0.11138196462478733,0.11138196462478733,0.11138196462478733,0.11138196462478733,0.0,0.0,1.0,0.11138196462478733,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,mvs_coreset,budget_25,seed_2,0.55268359375,MVS coreset,0.14359680631109678,0.14359680631109678,0.14359680631109678,0.14359680631109678,0.14359680631109678,0.14359680631109678,0.0,0.0,1.0,0.14359680631109678,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,mvs_coreset,budget_50,seed_0,0.51903515625,MVS coreset,0.09614851625148911,0.09614851625148911,0.09614851625148911,0.09614851625148911,0.09614851625148911,0.09614851625148911,0.0,0.0,1.0,0.09614851625148911,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,mvs_coreset,budget_50,seed_1,0.55140625,MVS coreset,0.11199543778017676,0.11199543778017676,0.11199543778017676,0.11199543778017676,0.11199543778017676,0.11199543778017676,0.0,0.0,1.0,0.11199543778017676,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,mvs_coreset,budget_50,seed_2,0.5200078125,MVS coreset,0.10980903066793904,0.10980903066793904,0.10980903066793904,0.10980903066793904,0.10980903066793904,0.10980903066793904,0.0,0.0,1.0,0.10980903066793904,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,random,budget_25,seed_0,0.51005078125,Random,0.09529521421824717,0.09529521421824717,0.09529521421824717,0.09529521421824717,0.09529521421824717,0.09529521421824717,0.0,0.0,1.0,0.09529521421824717,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,random,budget_25,seed_1,0.552015625,Random,0.09141729930485185,0.09141729930485185,0.09141729930485185,0.09141729930485185,0.09141729930485185,0.09141729930485185,0.0,0.0,1.0,0.09141729930485185,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,random,budget_25,seed_2,0.4937890625,Random,0.1257234978891511,0.1257234978891511,0.1257234978891511,0.1257234978891511,0.1257234978891511,0.1257234978891511,0.0,0.0,1.0,0.1257234978891511,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,random,budget_50,seed_0,0.63164453125,Random,0.09633352716343073,0.09633352716343073,0.09633352716343073,0.09633352716343073,0.09633352716343073,0.09633352716343073,0.0,0.0,1.0,0.09633352716343073,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,random,budget_50,seed_1,0.6526328125,Random,0.09141729930485185,0.09141729930485185,0.09141729930485185,0.09141729930485185,0.09141729930485185,0.09141729930485185,0.0,0.0,1.0,0.09141729930485185,0.0,,,,
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,random,budget_50,seed_2,0.5102421874999999,Random,0.10980903066793904,0.10980903066793904,0.10980903066793904,0.10980903066793904,0.10980903066793904,0.10980903066793904,0.0,0.0,1.0,0.10980903066793904,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,craig_coreset,budget_25,seed_0,0.514578125,CRAIG-style,0.22790246572218723,0.22790246572218723,0.22790246572218723,0.22790246572218723,0.22790246572218723,0.22790246572218723,0.0,0.0,1.0,0.22790246572218723,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,craig_coreset,budget_25,seed_1,0.4463984374999999,CRAIG-style,0.23518913132304575,0.23518913132304575,0.23518913132304575,0.23518913132304575,0.23518913132304575,0.23518913132304575,0.0,0.0,1.0,0.23518913132304575,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,craig_coreset,budget_25,seed_2,0.47859375000000004,CRAIG-style,0.22483441297815443,0.22483441297815443,0.22483441297815443,0.22483441297815443,0.22483441297815443,0.22483441297815443,0.0,0.0,1.0,0.22483441297815443,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,craig_coreset,budget_50,seed_0,0.4676796875,CRAIG-style,0.2239531420905052,0.2239531420905052,0.2239531420905052,0.2239531420905052,0.2239531420905052,0.2239531420905052,0.0,0.0,1.0,0.2239531420905052,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,craig_coreset,budget_50,seed_1,0.46197265624999995,CRAIG-style,0.23518913132304575,0.23518913132304575,0.23518913132304575,0.23518913132304575,0.23518913132304575,0.23518913132304575,0.0,0.0,1.0,0.23518913132304575,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,craig_coreset,budget_50,seed_2,0.49462890625,CRAIG-style,0.18234317159746838,0.18234317159746838,0.18234317159746838,0.18234317159746838,0.18234317159746838,0.18234317159746838,0.0,0.0,1.0,0.18234317159746838,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,distribution_matching,budget_25,seed_0,0.5635156250000001,DistributionMatching,0.24005975403118968,0.24005975403118968,0.24005975403118968,0.24005975403118968,0.24005975403118968,0.24005975403118968,0.0,0.0,1.0,0.24005975403118968,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,distribution_matching,budget_25,seed_1,0.46032421874999996,DistributionMatching,0.2510777950565991,0.2510777950565991,0.2510777950565991,0.2510777950565991,0.2510777950565991,0.2510777950565991,0.0,0.0,1.0,0.2510777950565991,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,distribution_matching,budget_25,seed_2,0.4974492187500001,DistributionMatching,0.24233063160795063,0.24233063160795063,0.24233063160795063,0.24233063160795063,0.24233063160795063,0.24233063160795063,0.0,0.0,1.0,0.24233063160795063,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,distribution_matching,budget_50,seed_0,0.48482812499999994,DistributionMatching,0.23171160803813173,0.23171160803813173,0.23171160803813173,0.23171160803813173,0.23171160803813173,0.23171160803813173,0.0,0.0,1.0,0.23171160803813173,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,distribution_matching,budget_50,seed_1,0.5568203125,DistributionMatching,0.21761890617889548,0.21761890617889548,0.21761890617889548,0.21761890617889548,0.21761890617889548,0.21761890617889548,0.0,0.0,1.0,0.21761890617889548,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,distribution_matching,budget_50,seed_2,0.5345000000000001,DistributionMatching,0.1947678943070445,0.1947678943070445,0.1947678943070445,0.1947678943070445,0.1947678943070445,0.1947678943070445,0.0,0.0,1.0,0.1947678943070445,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,el2n_coreset,budget_25,seed_0,0.5219140624999999,EL2N,0.23988465220674693,0.23988465220674693,0.23988465220674693,0.23988465220674693,0.23988465220674693,0.23988465220674693,0.0,0.0,1.0,0.23988465220674693,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,el2n_coreset,budget_25,seed_1,0.53036328125,EL2N,0.21828028699496355,0.21828028699496355,0.21828028699496355,0.21828028699496355,0.21828028699496355,0.21828028699496355,0.0,0.0,1.0,0.21828028699496355,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,el2n_coreset,budget_25,seed_2,0.48240625000000004,EL2N,0.2578035768294832,0.2578035768294832,0.2578035768294832,0.2578035768294832,0.2578035768294832,0.2578035768294832,0.0,0.0,1.0,0.2578035768294832,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,el2n_coreset,budget_50,seed_0,0.51439453125,EL2N,0.22790246572218723,0.22790246572218723,0.22790246572218723,0.22790246572218723,0.22790246572218723,0.22790246572218723,0.0,0.0,1.0,0.22790246572218723,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,el2n_coreset,budget_50,seed_1,0.4710078125,EL2N,0.19532434382091785,0.19532434382091785,0.19532434382091785,0.19532434382091785,0.19532434382091785,0.19532434382091785,0.0,0.0,1.0,0.19532434382091785,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,el2n_coreset,budget_50,seed_2,0.49279687499999997,EL2N,0.2527098352780963,0.2527098352780963,0.2527098352780963,0.2527098352780963,0.2527098352780963,0.2527098352780963,0.0,0.0,1.0,0.2527098352780963,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_herding,budget_25,seed_0,0.48747656250000004,Gain sketch,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.0,0.0,1.0,0.18024153419647176,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_herding,budget_25,seed_1,0.5260703125,Gain sketch,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.0,0.0,1.0,0.21199983880019985,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_herding,budget_25,seed_2,0.47237109374999997,Gain sketch,0.18757037801532656,0.18757037801532656,0.18757037801532656,0.18757037801532656,0.18757037801532656,0.18757037801532656,0.0,0.0,1.0,0.18757037801532656,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_herding,budget_50,seed_0,0.46595703125,Gain sketch,0.22923633761632065,0.22923633761632065,0.22923633761632065,0.22923633761632065,0.22923633761632065,0.22923633761632065,0.0,0.0,1.0,0.22923633761632065,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_herding,budget_50,seed_1,0.5047656249999999,Gain sketch,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.0,0.0,1.0,0.21199983880019985,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_herding,budget_50,seed_2,0.55646875,Gain sketch,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.0,0.0,1.0,0.22414454224959457,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_herding,budget_25,seed_0,0.48969140625000007,Gain-path sketch,0.19465237272603192,0.19465237272603192,0.19465237272603192,0.19465237272603192,0.19465237272603192,0.19465237272603192,0.0,0.0,1.0,0.19465237272603192,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_herding,budget_25,seed_1,0.44605468750000005,Gain-path sketch,0.2637139989367051,0.2637139989367051,0.2637139989367051,0.2637139989367051,0.2637139989367051,0.2637139989367051,0.0,0.0,1.0,0.2637139989367051,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_herding,budget_25,seed_2,0.5413515624999999,Gain-path sketch,0.18643948975718627,0.18643948975718627,0.18643948975718627,0.18643948975718627,0.18643948975718627,0.18643948975718627,0.0,0.0,1.0,0.18643948975718627,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_herding,budget_50,seed_0,0.52915625,Gain-path sketch,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.0,0.0,1.0,0.18024153419647176,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_herding,budget_50,seed_1,0.51775,Gain-path sketch,0.259550030331364,0.259550030331364,0.259550030331364,0.259550030331364,0.259550030331364,0.259550030331364,0.0,0.0,1.0,0.259550030331364,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_herding,budget_50,seed_2,0.52259765625,Gain-path sketch,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.0,0.0,1.0,0.22414454224959457,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,budget_25,seed_0,0.522234375,Legacy gain-path refined,0.19465237272603192,0.19465237272603192,0.19465237272603192,0.19465237272603192,0.19465237272603192,0.19465237272603192,0.0,0.0,1.0,0.19465237272603192,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,budget_25,seed_1,0.514265625,Legacy gain-path refined,0.2637139989367051,0.2637139989367051,0.2637139989367051,0.2637139989367051,0.2637139989367051,0.2637139989367051,0.0,0.0,1.0,0.2637139989367051,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,budget_25,seed_2,0.5183789062499999,Legacy gain-path refined,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.0,0.0,1.0,0.22414454224959457,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,budget_50,seed_0,0.54454296875,Legacy gain-path refined,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.0,0.0,1.0,0.18024153419647176,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,budget_50,seed_1,0.5085625,Legacy gain-path refined,0.259550030331364,0.259550030331364,0.259550030331364,0.259550030331364,0.259550030331364,0.259550030331364,0.0,0.0,1.0,0.259550030331364,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gain_path_refined,budget_50,seed_2,0.54344140625,Legacy gain-path refined,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.0,0.0,1.0,0.22414454224959457,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,goss_coreset,budget_25,seed_0,0.50712890625,GOSS coreset,0.23149514046430175,0.23149514046430175,0.23149514046430175,0.23149514046430175,0.23149514046430175,0.23149514046430175,0.0,0.0,1.0,0.23149514046430175,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,goss_coreset,budget_25,seed_1,0.55066015625,GOSS coreset,0.2124516046609287,0.2124516046609287,0.2124516046609287,0.2124516046609287,0.2124516046609287,0.2124516046609287,0.0,0.0,1.0,0.2124516046609287,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,goss_coreset,budget_25,seed_2,0.49273437500000006,GOSS coreset,0.23540295338919037,0.23540295338919037,0.23540295338919037,0.23540295338919037,0.23540295338919037,0.23540295338919037,0.0,0.0,1.0,0.23540295338919037,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,goss_coreset,budget_50,seed_0,0.44769140625,GOSS coreset,0.23549181974612207,0.23549181974612207,0.23549181974612207,0.23549181974612207,0.23549181974612207,0.23549181974612207,0.0,0.0,1.0,0.23549181974612207,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,goss_coreset,budget_50,seed_1,0.5347421875,GOSS coreset,0.2510777950565991,0.2510777950565991,0.2510777950565991,0.2510777950565991,0.2510777950565991,0.2510777950565991,0.0,0.0,1.0,0.2510777950565991,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,goss_coreset,budget_50,seed_2,0.49065234375,GOSS coreset,0.22483441297815443,0.22483441297815443,0.22483441297815443,0.22483441297815443,0.22483441297815443,0.22483441297815443,0.0,0.0,1.0,0.22483441297815443,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gradient_sampling,budget_25,seed_0,0.502171875,Gradient sampling,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.0,0.0,1.0,0.18024153419647176,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gradient_sampling,budget_25,seed_1,0.4891249999999999,Gradient sampling,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.0,0.0,1.0,0.21199983880019985,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gradient_sampling,budget_25,seed_2,0.47525781249999993,Gradient sampling,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.0,0.0,1.0,0.22414454224959457,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gradient_sampling,budget_50,seed_0,0.47860546875,Gradient sampling,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.0,0.0,1.0,0.18024153419647176,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gradient_sampling,budget_50,seed_1,0.50208984375,Gradient sampling,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.21199983880019985,0.0,0.0,1.0,0.21199983880019985,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gradient_sampling,budget_50,seed_2,0.475671875,Gradient sampling,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.0,0.0,1.0,0.22414454224959457,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gradmatch_coreset,budget_25,seed_0,0.4613125,GradMatch-style,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.18024153419647176,0.0,0.0,1.0,0.18024153419647176,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gradmatch_coreset,budget_25,seed_1,0.5261328125,GradMatch-style,0.2228085105060172,0.2228085105060172,0.2228085105060172,0.2228085105060172,0.2228085105060172,0.2228085105060172,0.0,0.0,1.0,0.2228085105060172,0.0,,,,
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,gradmatch_coreset,budget_25,seed_2,0.51844140625,GradMatch-style,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.22414454224959457,0.0,0.0,1.0,0.22414454224959457,0.0,,,,
