dataset,method,budget,seed,trial,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,full_val_auc,distilled_val_auc,full_seconds,distilled_seconds
phoneme,histdistill_refined,budget_50,seed_0,43,97,3,0.025458722371023163,2.1937904168876816,0.7163484471552718,0.7620419886311385,0.8861186287288828,0.7836659446215954,0.9078195451467456,0.8681809173039127,0.05810660000133794,0.03366210000240244
phoneme,histdistill_refined,budget_50,seed_0,44,141,3,0.027618501101394365,0.8305055182991228,0.9446634543131738,0.8291584995778531,4.465556896739767,1.7146020017731938,0.9154541100302245,0.8511032751416254,0.07073860000673449,0.04451410000183387
phoneme,histdistill_refined,budget_50,seed_0,45,69,2,0.055020858744791366,2.148177492260606,0.684130302372374,0.6798746566042696,3.5785520866313774,1.6534272403176304,0.8875481031264968,0.8529448197268238,0.048686299996916205,0.034587200003443286
phoneme,histdistill_refined,budget_50,seed_0,46,80,3,0.10085978039310683,2.10195595613612,0.9116787319158036,0.7603147861965487,0.5543738219810032,1.7859126614262515,0.9315036252828381,0.8628462186400648,0.06252089999907184,0.04032000000006519
phoneme,histdistill_refined,budget_50,seed_0,47,89,5,0.04609799205236661,5.764055886055104,0.7895516277546772,0.8888329806955391,1.850225351320238,0.8033699378500203,0.9397018019059573,0.8377045931260013,0.0886291999995592,0.03428880000137724
phoneme,histdistill_refined,budget_50,seed_0,48,135,5,0.06264712685118293,7.173885942594409,0.977844627161813,0.9650928960035017,5.024467242673282,0.29409309188348365,0.945261532363288,0.8321200885262687,0.10171260000061011,0.036259900000004563
phoneme,histdistill_refined,budget_50,seed_0,49,62,4,0.10797459592675196,2.1660051437099086,0.835227344981968,0.7205008179879325,0.11307399902928418,1.5662686585543018,0.9406122516392225,0.8695765273258791,0.05342640000162646,0.03606089999811957
phoneme,histdistill_refined,budget_50,seed_0,50,127,2,0.10525601800498845,0.6191126968381496,0.7942882387847309,0.6584039660227446,1.427284684374744,0.585831751875989,0.9253286702891967,0.8803697953655838,0.0665828999990481,0.04829099999915343
phoneme,histdistill_refined,budget_50,seed_0,51,84,3,0.0440070042139324,2.089413061263455,0.8801763660027921,0.7084196755749165,2.5803539242763867,1.5650307325815058,0.9153219812707483,0.8562810709035957,0.060836000004201196,0.03763579999940703
phoneme,histdistill_refined,budget_50,seed_0,52,89,5,0.05300567985375357,5.627620518777051,0.6827899225410105,0.9978672083018618,0.14679144313404383,0.7476982888212738,0.9426106991262986,0.8321118304788016,0.07895439999992959,0.03729369999928167
phoneme,histdistill_refined,budget_50,seed_0,53,82,2,0.12999724740275548,1.9234974455534837,0.9868405052900645,0.7006154967056724,4.620108511419601,0.7190922378646831,0.9148987563380515,0.860143772606405,0.05143320000206586,0.03422850000060862
phoneme,histdistill_refined,budget_50,seed_0,54,131,2,0.09147723808393113,0.5436514408858765,0.8339144036896075,0.8157618158231481,0.06395597680253537,0.868364466441577,0.9212884205658413,0.8711434918327912,0.06442239999887533,0.039517900004284456
phoneme,histdistill_refined,budget_50,seed_0,55,94,3,0.04084267607546662,6.594096480138176,0.8594038957466756,0.7039551260299647,2.332270661899627,0.7391333803731579,0.9140812096387929,0.835685500520257,0.05527799999981653,0.03332500000396976
phoneme,histdistill_refined,budget_50,seed_0,56,78,4,0.0529261830210115,2.936674593036677,0.8886779631507621,0.7492369932120372,3.394070510259521,1.2362614993705157,0.9309090458651957,0.8523708854278496,0.0572429000021657,0.03501230000256328
phoneme,histdistill_refined,budget_50,seed_0,57,121,4,0.0384453285696234,1.011047083133477,0.788381968332687,0.6618554443635992,0.06600913032959665,1.325364137238128,0.9370984524419047,0.8820544370489043,0.07544919999781996,0.03780230000120355
phoneme,histdistill_refined,budget_50,seed_0,58,74,3,0.10361652026159394,0.6152760624818175,0.9090459374870254,0.7249625905421886,4.12634906472661,1.8130644849149973,0.9266437643483574,0.8562810709035956,0.046005500000319444,0.031092199998965953
phoneme,histdistill_refined,budget_50,seed_0,59,88,4,0.05444710399567328,0.5368502377538481,0.9163896104946412,0.8469861498389228,0.07591887983543182,1.1414743738053377,0.9386427073182817,0.8690480122879746,0.06036409999796888,0.03675020000082441
phoneme,histdistill_refined,budget_50,seed_0,60,98,2,0.06094244060766947,2.7378183452317506,0.9309305188363067,0.751712067718885,0.16234023238170747,0.6621873614269169,0.905302905181099,0.8743889044874229,0.05676079999830108,0.03812350000225706
phoneme,histdistill_refined,budget_50,seed_0,61,122,2,0.1572333877930682,5.74592962684553,0.8607476595634586,0.6761055984776874,0.07643554772607572,1.8641648171564758,0.9237761573653525,0.8389845904834261,0.07348349999665515,0.033060400004615076
phoneme,histdistill_refined,budget_50,seed_0,62,95,2,0.033329327804957024,4.413370318294104,0.7555359907570666,0.7940439639798774,0.4005999047498424,1.40013211193784,0.8834521115827374,0.8507708887310685,0.05319479999889154,0.03619520000211196
phoneme,histdistill_refined,budget_50,seed_0,63,105,3,0.12424237991806805,1.9776081264711154,0.7516608657000566,0.718101910665528,2.307330463450872,0.4390159830282956,0.9350091664326887,0.8795006358696549,0.05847150000045076,0.034868599999754224
phoneme,histdistill_refined,budget_50,seed_0,64,150,4,0.08194894274258097,7.2249638012472035,0.6813672556532843,0.7226321479554061,1.435860727979528,0.6617989699953537,0.941694055857433,0.8270021636084364,0.07483269999647746,0.03470149999338901
phoneme,histdistill_refined,budget_50,seed_0,65,100,2,0.1464092811353037,3.799752830486144,0.7278932532895902,0.6833236064774502,3.595404510133357,1.139923901047711,0.9216848068442698,0.8517102416304689,0.05100239999592304,0.03361140000197338
