dataset,seed,repeat,dose_ratio,auroc,agreement,root_agreement,split_regret_norm,injected_sld,node_count,n_estimators,max_candidates,train_rows,dose0_auroc,delta_auc_vs_dose0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,0,0.49,0.5114453124999999,1.0,1.0,0.0,0.09473197007544046,455,80,192,960,0.5114453124999999,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,1,0.49,0.5114453124999999,1.0,1.0,0.0,0.09569982437657039,455,80,192,960,0.5114453124999999,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,2,0.49,0.5114453124999999,1.0,1.0,0.0,0.0959263673605361,455,80,192,960,0.5114453124999999,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,0,0.5,0.5114453124999999,1.0,1.0,0.0,0.09702261727575252,455,80,192,960,0.5114453124999999,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,1,0.5,0.5114453124999999,1.0,1.0,0.0,0.09754351329510356,455,80,192,960,0.5114453124999999,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,2,0.5,0.5114453124999999,1.0,1.0,0.0,0.09614599646551733,455,80,192,960,0.5114453124999999,0.0
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,0,0.75,0.516640625,0.9120879120879121,0.8875,0.008977674210537613,0.13532578712740642,455,80,192,960,0.5114453124999999,0.005195312500000049
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,1,0.75,0.5112109375,0.9164835164835164,0.9125,0.01666636716753624,0.14930218632311498,455,80,192,960,0.5114453124999999,-0.00023437499999989786
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,2,0.75,0.5032812499999999,0.9481641468682506,0.9375,0.012622099190651208,0.1519864017695277,463,80,192,960,0.5114453124999999,-0.008164062500000013
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,0,1.0,0.5044921875,0.8478260869565217,0.8625,0.03923255670318249,0.22870943667297827,460,80,192,960,0.5114453124999999,-0.006953124999999893
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,1,1.0,0.511484375,0.8209606986899564,0.8125,0.0398081678577326,0.2431742087940291,458,80,192,960,0.5114453124999999,3.9062500000075495e-05
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,2,1.0,0.5195703125,0.8301075268817204,0.9,0.05059391811398143,0.24138354190119415,465,80,192,960,0.5114453124999999,0.008125000000000049
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,0,1.5,0.511953125,0.6563876651982379,0.6375,0.09488281402882115,0.3927680718572761,454,80,192,960,0.5114453124999999,0.0005078125000000933
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,1,1.5,0.50984375,0.6738197424892703,0.6375,0.08797230290040613,0.36783981249984204,466,80,192,960,0.5114453124999999,-0.0016015624999998757
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,2,1.5,0.496171875,0.6724137931034483,0.65,0.08053788535425731,0.36479721250011826,464,80,192,960,0.5114453124999999,-0.015273437499999931
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,0,2.0,0.49136718749999997,0.5769230769230769,0.5875,0.12934861596901093,0.6283167546754503,468,80,192,960,0.5114453124999999,-0.020078124999999947
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,1,2.0,0.5188671874999999,0.6123348017621145,0.6,0.11741675753025507,0.5733674635434628,454,80,192,960,0.5114453124999999,0.007421875000000022
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,seed_2,2,2.0,0.50296875,0.5982532751091703,0.5375,0.11946608289938901,0.6022771380472134,458,80,192,960,0.5114453124999999,-0.008476562499999951
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,0,0.0,0.69265625,1.0,1.0,0.0,0.0,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,1,0.0,0.69265625,1.0,1.0,0.0,0.0,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,2,0.0,0.69265625,1.0,1.0,0.0,0.0,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,0,0.25,0.69265625,1.0,1.0,0.0,0.2641197567570392,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,1,0.25,0.69265625,1.0,1.0,0.0,0.26340387724079406,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,2,0.25,0.69265625,1.0,1.0,0.0,0.2655061142961318,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,0,0.49,0.69265625,1.0,1.0,0.0,0.5159439083507328,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,1,0.49,0.69265625,1.0,1.0,0.0,0.5204811823576487,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,2,0.49,0.69265625,1.0,1.0,0.0,0.5208810071844849,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,0,0.5,0.69265625,1.0,1.0,0.0,0.5302244854497826,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,1,0.5,0.69265625,1.0,1.0,0.0,0.5263167576829134,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,2,0.5,0.69265625,1.0,1.0,0.0,0.5289184329693226,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,0,0.75,0.67240234375,0.9096916299559471,0.9125,0.03300194163512458,1.066194198521155,454,80,192,960,0.69265625,-0.02025390625000001
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,1,0.75,0.6518750000000001,0.9277899343544858,0.9125,0.020303137936431147,0.7833806722541251,457,80,192,960,0.69265625,-0.04078124999999988
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,2,0.75,0.6327343750000001,0.9190371991247265,0.9625,0.026051131737147945,0.7650508661710197,457,80,192,960,0.69265625,-0.0599218749999999
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,0,1.0,0.6111523437499999,0.7904967602591793,0.725,0.06213459541082098,1.1290265990699795,463,80,192,960,0.69265625,-0.08150390625000004
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,1,1.0,0.6413671875,0.8448275862068966,0.8875,0.05149983847516839,1.2188625052728546,464,80,192,960,0.69265625,-0.05128906249999998
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,2,1.0,0.67236328125,0.8268398268398268,0.8375,0.04365162794602043,1.2019068487770115,462,80,192,960,0.69265625,-0.020292968749999973
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,0,1.5,0.6244921874999998,0.7205240174672489,0.7,0.0695754326986529,2.1266384998025907,458,80,192,960,0.69265625,-0.06816406250000018
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,1,1.5,0.6140820312499999,0.6991150442477876,0.7375,0.07679898990775481,2.128409682007211,452,80,192,960,0.69265625,-0.07857421875000004
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,2,1.5,0.6193164062500001,0.6479481641468683,0.65,0.11937890643771663,2.3741626343225493,463,80,192,960,0.69265625,-0.07333984374999991
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,0,2.0,0.5124023437499999,0.5814977973568282,0.6,0.14764061167890022,2.5002883342345026,454,80,192,960,0.69265625,-0.18025390625000004
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,1,2.0,0.5939453125,0.5726872246696035,0.575,0.16143780157797788,3.1559493162521592,454,80,192,960,0.69265625,-0.09871093749999993
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_0,2,2.0,0.6255078125,0.5584988962472406,0.675,0.16470255338105666,3.143789257161808,453,80,192,960,0.69265625,-0.06714843749999999
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,0,0.0,0.69265625,1.0,1.0,0.0,0.0,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,1,0.0,0.69265625,1.0,1.0,0.0,0.0,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,2,0.0,0.69265625,1.0,1.0,0.0,0.0,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,0,0.25,0.69265625,1.0,1.0,0.0,0.2616653025105406,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,1,0.25,0.69265625,1.0,1.0,0.0,0.26561876578060234,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,2,0.25,0.69265625,1.0,1.0,0.0,0.2643123699683777,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,0,0.49,0.69265625,1.0,1.0,0.0,0.5208641016893749,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,1,0.49,0.69265625,1.0,1.0,0.0,0.5135182569786338,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,2,0.49,0.69265625,1.0,1.0,0.0,0.5113647601226055,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,0,0.5,0.69265625,1.0,1.0,0.0,0.5275048758737447,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,1,0.5,0.69265625,1.0,1.0,0.0,0.524023718939444,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,2,0.5,0.69265625,1.0,1.0,0.0,0.526533148996451,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,0,0.75,0.6502148437499999,0.9337748344370861,0.9875,0.018862504810139895,0.6731453382744554,453,80,192,960,0.69265625,-0.042441406250000036
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,1,0.75,0.64478515625,0.9172113289760349,0.9625,0.02925375051226014,0.855159320962236,459,80,192,960,0.69265625,-0.04787109374999998
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,2,0.75,0.63669921875,0.9327548806941431,0.9625,0.019322986537050592,0.6653262927147731,461,80,192,960,0.69265625,-0.055957031249999956
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,0,1.0,0.6662890625,0.8468271334792122,0.85,0.047309604098521106,1.263387867995923,457,80,192,960,0.69265625,-0.0263671875
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,1,1.0,0.6482812499999999,0.8077753779697624,0.7875,0.051634227230935935,1.2514226261310029,463,80,192,960,0.69265625,-0.04437500000000005
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,2,1.0,0.598515625,0.8311688311688312,0.8625,0.060813394827608634,1.3278296227914588,462,80,192,960,0.69265625,-0.09414062499999998
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,0,1.5,0.6727148437500001,0.7108167770419426,0.7375,0.09801670194765752,2.4600152162814117,453,80,192,960,0.69265625,-0.01994140624999985
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,1,1.5,0.6331445312499999,0.6335540838852097,0.5875,0.1443798566789675,3.103772382402317,453,80,192,960,0.69265625,-0.05951171875000005
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,2,1.5,0.63318359375,0.7195652173913043,0.725,0.09831270366566179,2.359413518081183,460,80,192,960,0.69265625,-0.05947265624999998
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,0,2.0,0.6666796875000001,0.6074561403508771,0.65,0.15985687266246149,4.407174179619285,456,80,192,960,0.69265625,-0.02597656249999991
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,1,2.0,0.65025390625,0.6048565121412803,0.5875,0.13718865245014394,3.693421259565509,453,80,192,960,0.69265625,-0.04240234374999996
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_1,2,2.0,0.6473046875000001,0.5995670995670995,0.6875,0.14351102144296923,2.849379745839169,462,80,192,960,0.69265625,-0.04535156249999983
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,0,0.0,0.69265625,1.0,1.0,0.0,0.0,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,1,0.0,0.69265625,1.0,1.0,0.0,0.0,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,2,0.0,0.69265625,1.0,1.0,0.0,0.0,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,0,0.25,0.69265625,1.0,1.0,0.0,0.26378005050885345,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,1,0.25,0.69265625,1.0,1.0,0.0,0.2639365152521219,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,2,0.25,0.69265625,1.0,1.0,0.0,0.26412770773692557,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,0,0.49,0.69265625,1.0,1.0,0.0,0.5174854169445156,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,1,0.49,0.69265625,1.0,1.0,0.0,0.5185502462315951,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,2,0.49,0.69265625,1.0,1.0,0.0,0.5217308744886965,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,0,0.5,0.69265625,1.0,1.0,0.0,0.5298221885421474,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,1,0.5,0.69265625,1.0,1.0,0.0,0.5235042810994958,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,2,0.5,0.69265625,1.0,1.0,0.0,0.5265963708727086,455,80,192,960,0.69265625,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,0,0.75,0.6692968749999999,0.9157667386609071,0.875,0.025230346276652285,0.910171403209384,463,80,192,960,0.69265625,-0.02335937500000007
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,1,0.75,0.6673046874999999,0.9431072210065645,0.9375,0.02138750451174784,0.8836007394863599,457,80,192,960,0.69265625,-0.025351562500000036
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,2,0.75,0.66400390625,0.9148471615720524,0.8875,0.029710016684103852,0.9088032301570174,458,80,192,960,0.69265625,-0.02865234374999992
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,0,1.0,0.6298828124999999,0.8405172413793104,0.85,0.06347810661829403,1.3385825728117866,464,80,192,960,0.69265625,-0.06277343750000008
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,1,1.0,0.64185546875,0.8673913043478261,0.8625,0.03838351154090316,1.1304159355596686,460,80,192,960,0.69265625,-0.05080078124999998
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,2,1.0,0.7202734375,0.7931769722814499,0.8125,0.08799826140082294,1.967459986851121,469,80,192,960,0.69265625,0.027617187499999973
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,0,1.5,0.692734375,0.6958424507658644,0.675,0.11565020122859064,3.1130237727764394,457,80,192,960,0.69265625,7.812500000003997e-05
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,1,1.5,0.634453125,0.6767895878524945,0.7125,0.11543161178891258,2.4234195757320127,461,80,192,960,0.69265625,-0.05820312500000002
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,2,1.5,0.55919921875,0.6995614035087719,0.6875,0.09276927095448019,2.0838065747688796,456,80,192,960,0.69265625,-0.13345703124999997
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,0,2.0,0.60708984375,0.6013215859030837,0.5375,0.13772568002450092,2.9956246613779793,454,80,192,960,0.69265625,-0.08556640625
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,1,2.0,0.62658203125,0.6114649681528662,0.5875,0.1432245844124211,3.6616080900760455,471,80,192,960,0.69265625,-0.06607421874999997
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,seed_2,2,2.0,0.7229296875,0.49141630901287553,0.5375,0.2925586407555893,8.358897032756467,466,80,192,960,0.69265625,0.0302734375
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,0,0.0,0.519296875,1.0,1.0,0.0,0.0,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,1,0.0,0.519296875,1.0,1.0,0.0,0.0,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,2,0.0,0.519296875,1.0,1.0,0.0,0.0,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,0,0.25,0.519296875,1.0,1.0,0.0,0.09780171387833028,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,1,0.25,0.519296875,1.0,1.0,0.0,0.09754473879449446,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,2,0.25,0.519296875,1.0,1.0,0.0,0.0973294685752831,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,0,0.49,0.519296875,1.0,1.0,0.0,0.18910604323960334,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,1,0.49,0.519296875,1.0,1.0,0.0,0.19015994291685273,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,2,0.49,0.519296875,1.0,1.0,0.0,0.19389539498587596,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,0,0.5,0.519296875,1.0,1.0,0.0,0.19336812903449946,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,1,0.5,0.519296875,1.0,1.0,0.0,0.1969489024714585,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,2,0.5,0.519296875,1.0,1.0,0.0,0.19494291018767487,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,0,0.75,0.5087499999999999,0.9123931623931624,0.925,0.031207390424287093,0.38309140570784195,468,80,192,960,0.519296875,-0.010546875000000067
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,1,0.75,0.5928125,0.9138655462184874,0.975,0.031575633939541776,0.5502032189775518,476,80,192,960,0.519296875,0.07351562499999997
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,2,0.75,0.5165234375000001,0.9053763440860215,0.9125,0.0346071730374703,0.34912632502746765,465,80,192,960,0.519296875,-0.00277343749999992
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,0,1.0,0.4878515625,0.8362445414847162,0.8875,0.050501898800599875,0.4042967756128817,458,80,192,960,0.519296875,-0.03144531249999999
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,1,1.0,0.5122265625,0.8282608695652174,0.875,0.042206338849499224,0.4108038619330528,460,80,192,960,0.519296875,-0.007070312500000009
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,2,1.0,0.5130078125,0.8254310344827587,0.8375,0.055626681706467736,0.5957831894105358,464,80,192,960,0.519296875,-0.006289062499999942
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,0,1.5,0.5228906249999999,0.7013274336283186,0.7625,0.10144156802850725,1.1531917438553472,452,80,192,960,0.519296875,0.003593749999999951
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,1,1.5,0.6984765625,0.6614699331848553,0.5875,0.13107560515871672,2.699729126003291,449,80,192,960,0.519296875,0.17917968750000002
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,2,1.5,0.6395703125,0.6752688172043011,0.675,0.11465306371596459,2.322184550326886,465,80,192,960,0.519296875,0.12027343749999997
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,0,2.0,0.5096875,0.5827814569536424,0.5125,0.13736814718733886,1.4970782246290544,453,80,192,960,0.519296875,-0.009609375000000031
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,1,2.0,0.5641406250000001,0.5892857142857143,0.625,0.16952499291291995,3.5865368087820912,448,80,192,960,0.519296875,0.04484375000000007
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_0,2,2.0,0.5415234375000001,0.5804988662131519,0.6125,0.14664337300062114,2.3312440790509945,441,80,192,960,0.519296875,0.022226562500000102
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,0,0.0,0.519296875,1.0,1.0,0.0,0.0,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,1,0.0,0.519296875,1.0,1.0,0.0,0.0,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,2,0.0,0.519296875,1.0,1.0,0.0,0.0,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,0,0.25,0.519296875,1.0,1.0,0.0,0.09830176442887606,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,1,0.25,0.519296875,1.0,1.0,0.0,0.09734390295833413,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,2,0.25,0.519296875,1.0,1.0,0.0,0.09716896892050177,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,0,0.49,0.519296875,1.0,1.0,0.0,0.19058187473110097,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,1,0.49,0.519296875,1.0,1.0,0.0,0.19176176899349295,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,2,0.49,0.519296875,1.0,1.0,0.0,0.1934485902487253,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,0,0.5,0.519296875,1.0,1.0,0.0,0.19751193136925074,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,1,0.5,0.519296875,1.0,1.0,0.0,0.19712185423302872,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,2,0.5,0.519296875,1.0,1.0,0.0,0.19476513726228142,475,80,192,960,0.519296875,0.0
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,0,0.75,0.5649218749999999,0.9337606837606838,0.9125,0.016647720260713428,0.4425815961954339,468,80,192,960,0.519296875,0.045624999999999916
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,1,0.75,0.5308203125000001,0.9391304347826087,0.975,0.012209267418438696,0.3064451129013703,460,80,192,960,0.519296875,0.011523437500000067
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,2,0.75,0.5744140625,0.9395248380129589,0.975,0.0201092758464554,0.4274731818760716,463,80,192,960,0.519296875,0.05511718750000005
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,0,1.0,0.5537109375,0.814498933901919,0.8625,0.0526521424148243,0.6278598392147805,469,80,192,960,0.519296875,0.03441406250000001
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,1,1.0,0.6901953124999999,0.8040816326530612,0.8875,0.08644615560927078,1.7157999765516605,490,80,192,960,0.519296875,0.1708984374999999
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,2,1.0,0.50796875,0.8408071748878924,0.875,0.044084555731094,0.43130589087111343,446,80,192,960,0.519296875,-0.011328125000000022
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,0,1.5,0.506328125,0.6568848758465011,0.575,0.10740946526824867,0.7092873374676607,443,80,192,960,0.519296875,-0.012968749999999973
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,1,1.5,0.484609375,0.6422222222222222,0.75,0.127555628992462,1.183818134823994,450,80,192,960,0.519296875,-0.03468749999999998
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,2,1.5,0.488046875,0.6986899563318777,0.75,0.09791837391821026,0.6704709777076397,458,80,192,960,0.519296875,-0.03125
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,0,2.0,0.4883203125,0.5363636363636364,0.5625,0.14625988223135702,1.208121515716332,440,80,192,960,0.519296875,-0.03097656249999997
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,seed_1,1,2.0,0.5134765625,0.6039823008849557,0.7,0.14456292852414732,1.442251924111614,452,80,192,960,0.519296875,-0.0058203125000000355
