dataset,budget,seed,method,auroc,sld_inf_norm,sld_root_margin_satisfied,sld_root_agreement_direct,sld_margin_satisfied_rate,sld_rank_correlation_direct,sld_inf_raw
gametes_epistasis_2_way_20atts_0_4h_edm_1_1,budget_50,seed_2,random,0.5102421874999999,31.309994257688427,0.0,0.0,0.0,0.4738844064753008,31.309994257688427
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_0,gain_path_refined,0.4949570312499999,22.33738899370101,0.0,0.0,0.0,0.2155906390718398,22.337388993701012
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_0,herding,0.52532421875,22.314595861058475,0.0,0.0,0.0,0.1960462448033249,22.314595861058475
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_0,histdistill_density,0.48837890625,20.79028360135641,0.0,0.0,0.0,0.1511040536341483,20.79028360135641
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_0,histdistill_refined,0.4857226562499999,20.777506426169325,0.0,0.0,0.0,0.1487498646854339,20.777506426169325
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_0,random,0.4775234375,86.48939899033209,0.0,0.0,0.0,0.297783366105939,86.48939899033209
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_1,gain_path_refined,0.4863867187499999,22.281321158062127,0.0,0.0,0.0,0.2772236369947894,22.281321158062127
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_1,herding,0.52532421875,22.23925511917723,0.0,0.0,0.0,0.2649077154061611,22.23925511917723
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_1,histdistill_density,0.4869140625,21.15725687282272,0.0,0.0,0.0,0.2390809665694371,21.157256872822717
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_1,histdistill_refined,0.48917578125,22.17732259455184,0.0,0.0,0.0,0.2465794943320088,22.177322594551836
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_1,random,0.5002460937500001,112.51983924619628,0.0,0.0,0.0,0.2503980147163578,112.51983924619628
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_2,gain_path_refined,0.50525,22.332223526461053,0.0,0.0,0.0,0.3294868562588461,22.332223526461053
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_2,herding,0.52532421875,22.31989332956698,0.0,0.0,0.0,0.1996800954947675,22.31989332956698
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_2,histdistill_density,0.50039453125,30.53548752500279,0.0,0.0,0.0,0.2701492502833895,30.53548752500279
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_2,histdistill_refined,0.49853515625,28.243997295176747,0.0,0.0,0.0,0.2515626653645058,28.243997295176747
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_10,seed_2,random,0.5079374999999999,86.46781790117274,0.0,0.0,0.0,0.3749397537886597,86.46781790117274
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_0,gain_path_refined,0.55590625,3.615575722056451,0.0,0.0,0.0,0.664319667368162,3.615575722056451
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_0,herding,0.5323515624999999,11.63839740447362,0.0,0.0,0.0,0.3429830575665604,11.63839740447362
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_0,histdistill_density,0.5404375,3.753857202023564,0.0,0.0,0.0,0.6702872495924382,3.7538572020235637
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_0,histdistill_refined,0.5478984375,3.064840046463549,0.0,0.0,0.0,0.6704515759590949,3.064840046463549
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_0,random,0.4815859375,10.414000107218785,0.0,0.0,0.0,0.5969689202825923,10.414000107218783
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_1,gain_path_refined,0.537953125,3.539383054684829,0.0,0.0,0.0,0.5412239715985134,3.539383054684829
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_1,herding,0.5323515624999999,11.625100668929475,0.0,0.0,0.0,0.3646128705253039,11.625100668929477
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_1,histdistill_density,0.5375234375000001,2.385064136369649,0.0,0.0,0.0,0.4824622125038977,2.385064136369649
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_1,histdistill_refined,0.5394609375,3.407131649613553,0.0,0.0,0.0,0.4758069946543037,3.407131649613553
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_1,random,0.5562578125,14.694468105450095,0.0,0.0,0.0,0.4485583591954168,14.694468105450097
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_2,gain_path_refined,0.49240625,2.750877345771924,0.0,0.0,0.0,0.6137249032402593,2.7508773457719236
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_2,herding,0.5323515624999999,11.664448500336231,0.0,0.0,0.0,0.3420952162392247,11.664448500336231
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_2,histdistill_density,0.4788124999999999,2.378765074206338,0.0,0.0,0.0,0.5896261879834453,2.378765074206338
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_2,histdistill_refined,0.4753124999999999,3.1887740063985177,0.0,0.0,0.0,0.5602210683200955,3.1887740063985177
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_100,seed_2,random,0.52371875,5.345519596005656,0.0,0.0,0.0,0.4905142044700731,5.345519596005656
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_0,gain_path_refined,0.558234375,3.5744661168574003,0.0,0.0,0.0,0.7641902079923732,3.5744661168574003
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_0,herding,0.53703515625,9.57288016845744,0.0,0.0,0.0,0.3703959804104897,9.572880168457441
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_0,histdistill_density,0.53066796875,2.649247918370164,0.0,0.0,0.0,0.7360883797054011,2.649247918370164
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_0,histdistill_refined,0.540015625,2.5577522058022404,0.0,0.0,0.0,0.745417348608838,2.5577522058022404
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_0,random,0.490640625,5.7953138261136345,0.0,0.0,0.0,0.4500581186219667,5.7953138261136345
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_1,gain_path_refined,0.5329921874999999,4.069808311148889,0.0,0.0,0.0,0.6566732829161526,4.069808311148889
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_1,herding,0.53703515625,9.564063109747597,0.0,0.0,0.0,0.3751769067880707,9.564063109747597
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_1,histdistill_density,0.5296953125,2.681338923115679,0.0,0.0,0.0,0.7333878887070377,2.681338923115679
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_1,histdistill_refined,0.5340624999999999,2.5051257436400847,0.0,0.0,0.0,0.8320785597381343,2.5051257436400847
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_1,random,0.5352578125,4.912690233938759,0.0,0.0,0.0,0.5243501170220874,4.912690233938759
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_2,gain_path_refined,0.5416718749999999,3.603799090040448,0.0,0.0,0.0,0.7392814652636758,3.6037990900404475
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_2,herding,0.53703515625,9.599773529404883,0.0,0.0,0.0,0.3448977063967241,9.599773529404885
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_2,histdistill_density,0.5202421875,3.1500780544904656,0.0,0.0,0.0,0.6901800327332244,3.1500780544904656
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_2,histdistill_refined,0.5338125,2.278170413889593,0.0,0.0,0.0,0.7527004909983634,2.2781704138895935
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_200,seed_2,random,0.5203359375,3.635055443919613,0.0,0.0,0.0,0.542381545396232,3.635055443919613
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_0,gain_path_refined,0.522234375,7.735590242563268,0.0,0.0,0.0,0.2883705993958746,7.735590242563268
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_0,herding,0.51474609375,7.730143105805973,0.0,0.0,0.0,0.3465189880731372,7.730143105805973
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_0,histdistill_density,0.5057734374999999,8.195820649008187,0.0,0.0,0.0,0.3055260562825392,8.195820649008187
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_0,histdistill_refined,0.535328125,11.39726457758704,0.0,0.0,0.0,0.2833985884184034,11.39726457758704
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_0,random,0.474234375,40.595931111038425,0.0,0.0,0.0,0.3089824599451432,40.595931111038425
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_1,gain_path_refined,0.514265625,7.714399741436653,0.0,0.0,0.0,0.3523575813412969,7.714399741436653
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_1,herding,0.51474609375,7.716481791432914,0.0,0.0,0.0,0.3250332840061308,7.716481791432914
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_1,histdistill_density,0.5277617187500001,8.27947135069427,0.0,0.0,0.0,0.3580892299447033,8.27947135069427
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_1,histdistill_refined,0.5304218749999999,7.435375048730363,0.0,0.0,0.0,0.3600097271555529,7.435375048730363
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_1,random,0.5395937500000001,72.04707912744986,0.0,0.0,0.0,0.3019944307673404,72.04707912744986
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_2,gain_path_refined,0.5183789062499999,8.442957309347332,0.0,0.0,0.0,0.331013727850127,8.442957309347332
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_2,herding,0.51474609375,7.71481497391279,0.0,0.0,0.0,0.3563376235451165,7.71481497391279
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_2,histdistill_density,0.52315625,8.084135172664917,0.0,0.0,0.0,0.3512004899492648,8.084135172664917
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_2,histdistill_refined,0.5512382812500001,12.524068132562958,0.0,0.0,0.0,0.3429340019547386,12.524068132562958
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_25,seed_2,random,0.4764023437499999,53.41014450689055,0.0,0.0,0.0,0.4864677134485677,53.410144506890546
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_0,gain_path_refined,0.54454296875,3.535138433517969,0.0,0.0,0.0,0.5549822339074979,3.535138433517969
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_0,herding,0.5115664062499999,17.320272298426428,0.0,0.0,0.0,0.3007499723062393,17.320272298426428
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_0,histdistill_density,0.5537421874999999,3.631401730564994,0.0,0.0,0.0,0.4232030947627215,3.631401730564994
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_0,histdistill_refined,0.558203125,2.746180936658536,0.0,0.0,0.0,0.4425594060257109,2.746180936658536
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_0,random,0.4742578125,23.763949100409285,0.0,0.0,0.0,0.5439162580908218,23.763949100409285
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_1,gain_path_refined,0.5085625,3.233073746472144,0.0,0.0,0.0,0.3034741830834568,3.2330737464721437
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_1,herding,0.5115664062499999,17.253892251564164,0.0,0.0,0.0,0.3225063520519862,17.253892251564164
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_1,histdistill_density,0.5031875,3.401319637658671,0.0,0.0,0.0,0.4248966771045556,3.401319637658671
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_1,histdistill_refined,0.5030546874999999,3.346792465981297,0.0,0.0,0.0,0.4376997457187092,3.346792465981297
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_1,random,0.5821484375,17.941010819852945,0.0,0.0,0.0,0.4454880352096987,17.941010819852945
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_2,gain_path_refined,0.54344140625,3.564487640113976,0.0,0.0,0.0,0.5342688144693897,3.564487640113976
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_2,herding,0.5115664062499999,17.300824131334004,0.0,0.0,0.0,0.2956752621334524,17.300824131334004
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_2,histdistill_density,0.5291718750000001,4.67481284955428,0.0,0.0,0.0,0.5016579308393062,4.6748128495542804
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_2,histdistill_refined,0.5303281249999999,3.1423075936941136,0.0,0.0,0.0,0.4776890517859875,3.1423075936941136
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,budget_50,seed_2,random,0.53676171875,17.321162480460487,0.0,0.0,0.0,0.547986094883595,17.321162480460487
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,budget_10,seed_0,gain_path_refined,0.50761328125,21.07151846653518,0.0,0.0,0.0,0.1994919615059031,21.07151846653518
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,budget_10,seed_0,herding,0.5244921875,46.42627702296759,0.0,0.0,0.0,0.2063188776883064,46.42627702296759
