kind,path,dataset,method,budget,seed,backend,gain_rank_correlation,root_agreement,root_gain_margin,root_margin_satisfied,root_sld_inf,root_sld_inf_norm,root_sld_l1,root_sld_l1_norm,sld_depth_0_agreement,sld_depth_0_inf_norm,sld_depth_1_agreement,sld_depth_1_inf_norm,sld_depth_2_agreement,sld_depth_2_inf_norm,sld_inf,sld_inf_norm,sld_l1,sld_l1_norm,sld_margin_satisfied_rate,sld_rank_correlation_direct,sld_root_agreement_direct,sld_root_inf,sld_root_inf_norm,sld_root_l1,sld_root_l1_norm,sld_root_margin,sld_root_margin_satisfied,sld_states,top5_overlap,train_seconds
split_fidelity,electricity\el2n_coreset\budget_25\seed_1\split_fidelity.json,electricity,el2n_coreset,budget_25,seed_1,xgboost,-0.1679323965536142,0.0,0.3226575846855777,0.0,6.358811445503117,1.0,306.2189895197345,0.4543079184614883,0.0,111.5559437774463,,,,,709.3632121059278,111.5559437774463,10096.705927451754,14.979519919429306,0.0,0.04832768223950186,0.0,709.3632121059278,111.5559437774463,10096.705927451754,14.979519919429306,0.3226575846855777,0.0,1.0,0.0,0.01913559999957215
split_fidelity,electricity\el2n_coreset\budget_25\seed_2\split_fidelity.json,electricity,el2n_coreset,budget_25,seed_2,xgboost,0.12093436477176744,1.0,0.41683228434542485,0.0,5.587054236866007,0.9597134132994839,313.30559190872356,0.4805170486681336,0.0,346.2868732409712,,,,,2015.9388370539623,346.2868732409712,47297.32263078568,72.539943324953,0.0,0.3093876402701048,0.0,2015.9388370539623,346.2868732409712,47297.32263078568,72.539943324953,0.41683228434542485,0.0,1.0,0.2,0.017914600000949576
split_fidelity,electricity\el2n_coreset\budget_50\seed_0\split_fidelity.json,electricity,el2n_coreset,budget_50,seed_0,xgboost,0.017769922545441127,0.0,0.25503588878901073,0.0,6.8704925400896455,0.9966919113544023,287.34849408131663,0.3688956578608703,0.0,157.54880129506552,,,,,1086.0305493268138,157.54880129506552,30322.20475711083,38.9273996630063,0.0,0.2756729219786443,0.0,1086.0305493268138,157.54880129506552,30322.20475711083,38.9273996630063,0.25503588878901073,0.0,1.0,0.0,0.01778520000516437
split_fidelity,electricity\el2n_coreset\budget_50\seed_1\split_fidelity.json,electricity,el2n_coreset,budget_50,seed_1,xgboost,0.039121836940868605,0.0,0.3226575846855777,0.0,6.342688575717,0.9974644837444395,306.02025886476446,0.45401308073657926,0.0,89.81202164679398,,,,,571.0977111914073,89.81202164679398,14790.39306253137,21.943096004608908,0.0,0.4431876866070195,0.0,571.0977111914073,89.81202164679398,14790.39306253137,21.943096004608908,0.3226575846855777,0.0,1.0,0.0,0.019430399996053893
split_fidelity,electricity\el2n_coreset\budget_50\seed_2\split_fidelity.json,electricity,el2n_coreset,budget_50,seed_2,xgboost,0.2761317382778973,0.0,0.41683228434542485,0.0,5.765427299827358,0.9903533558949486,313.4846320820567,0.4807916427319004,0.0,284.7642237500993,,,,,1657.7794378647218,284.7642237500993,26166.334376682025,40.13132894483996,0.0,0.22975599135640482,0.0,1657.7794378647218,284.7642237500993,26166.334376682025,40.13132894483996,0.41683228434542485,0.0,1.0,0.2,0.016972900004475378
split_fidelity,electricity\full_data\budget_10\seed_0\split_fidelity.json,electricity,full_data,budget_10,seed_0,xgboost,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2723544000000402
split_fidelity,electricity\full_data\budget_10\seed_1\split_fidelity.json,electricity,full_data,budget_10,seed_1,xgboost,0.9372647807139078,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.29370360000029905
split_fidelity,electricity\full_data\budget_10\seed_2\split_fidelity.json,electricity,full_data,budget_10,seed_2,xgboost,0.9477397751734036,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.5153516999998828
split_fidelity,electricity\full_data\budget_100\seed_0\split_fidelity.json,electricity,full_data,budget_100,seed_0,xgboost,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3249866000005568
split_fidelity,electricity\full_data\budget_100\seed_1\split_fidelity.json,electricity,full_data,budget_100,seed_1,xgboost,0.9372647807139078,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.5600978000002215
split_fidelity,electricity\full_data\budget_100\seed_2\split_fidelity.json,electricity,full_data,budget_100,seed_2,xgboost,0.9477397751734036,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.32806429999982356
split_fidelity,electricity\full_data\budget_25\seed_0\split_fidelity.json,electricity,full_data,budget_25,seed_0,xgboost,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2759353999999803
split_fidelity,electricity\full_data\budget_25\seed_1\split_fidelity.json,electricity,full_data,budget_25,seed_1,xgboost,0.9372647807139078,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.2684306999999535
split_fidelity,electricity\full_data\budget_25\seed_2\split_fidelity.json,electricity,full_data,budget_25,seed_2,xgboost,0.9477397751734036,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.28225750000001426
split_fidelity,electricity\full_data\budget_50\seed_0\split_fidelity.json,electricity,full_data,budget_50,seed_0,xgboost,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.27677719999974215
split_fidelity,electricity\full_data\budget_50\seed_1\split_fidelity.json,electricity,full_data,budget_50,seed_1,xgboost,0.9372647807139078,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.2820905999997194
split_fidelity,electricity\full_data\budget_50\seed_2\split_fidelity.json,electricity,full_data,budget_50,seed_2,xgboost,0.9477397751734036,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.2758450000001176
split_fidelity,electricity\gaindistill\budget_10\seed_0\split_fidelity.json,electricity,gaindistill,budget_10,seed_0,xgboost,-0.02985096245991959,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.07376299999941693
split_fidelity,electricity\gaindistill\budget_10\seed_1\split_fidelity.json,electricity,gaindistill,budget_10,seed_1,xgboost,-0.010219716064878299,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.08331429999998363
split_fidelity,electricity\gaindistill\budget_10\seed_2\split_fidelity.json,electricity,gaindistill,budget_10,seed_2,xgboost,-0.22459528631832576,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.07910590000028606
split_fidelity,electricity\gaindistill\budget_100\seed_0\split_fidelity.json,electricity,gaindistill,budget_100,seed_0,xgboost,0.4885569178901074,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.08451079999940703
split_fidelity,electricity\gaindistill\budget_100\seed_1\split_fidelity.json,electricity,gaindistill,budget_100,seed_1,xgboost,0.32438073737069784,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.07268010000007052
split_fidelity,electricity\gaindistill\budget_100\seed_2\split_fidelity.json,electricity,gaindistill,budget_100,seed_2,xgboost,-0.25490310462092797,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.10762789999989764
split_fidelity,electricity\gaindistill\budget_25\seed_0\split_fidelity.json,electricity,gaindistill,budget_25,seed_0,xgboost,-0.3823820544295837,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.05512449999969249
split_fidelity,electricity\gaindistill\budget_25\seed_1\split_fidelity.json,electricity,gaindistill,budget_25,seed_1,xgboost,-0.07740973703472144,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.07091579999996611
split_fidelity,electricity\gaindistill\budget_25\seed_2\split_fidelity.json,electricity,gaindistill,budget_25,seed_2,xgboost,0.11621892616700867,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.03716760000042996
split_fidelity,electricity\gaindistill\budget_50\seed_0\split_fidelity.json,electricity,gaindistill,budget_50,seed_0,xgboost,-0.21326641028237417,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.035463399999571266
split_fidelity,electricity\gaindistill\budget_50\seed_1\split_fidelity.json,electricity,gaindistill,budget_50,seed_1,xgboost,0.2481360869609651,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0448590999994849
split_fidelity,electricity\gaindistill\budget_50\seed_2\split_fidelity.json,electricity,gaindistill,budget_50,seed_2,xgboost,-0.01684953171517659,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.05058479999934207
split_fidelity,electricity\gaindistill_hybrid\budget_10\seed_0\split_fidelity.json,electricity,gaindistill_hybrid,budget_10,seed_0,xgboost,0.1404005782595262,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.028153699999165838
split_fidelity,electricity\gaindistill_hybrid\budget_10\seed_1\split_fidelity.json,electricity,gaindistill_hybrid,budget_10,seed_1,xgboost,0.11844539324374914,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.03140659999917261
split_fidelity,electricity\gaindistill_hybrid\budget_10\seed_2\split_fidelity.json,electricity,gaindistill_hybrid,budget_10,seed_2,xgboost,0.19400467019409823,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02703499999915948
split_fidelity,electricity\gaindistill_hybrid\budget_100\seed_0\split_fidelity.json,electricity,gaindistill_hybrid,budget_100,seed_0,xgboost,0.26256736975181316,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.06472490000123798
split_fidelity,electricity\gaindistill_hybrid\budget_100\seed_1\split_fidelity.json,electricity,gaindistill_hybrid,budget_100,seed_1,xgboost,0.4365177129714154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.05406510000102571
split_fidelity,electricity\gaindistill_hybrid\budget_100\seed_2\split_fidelity.json,electricity,gaindistill_hybrid,budget_100,seed_2,xgboost,0.471842159776078,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.06276280000020051
split_fidelity,electricity\gaindistill_hybrid\budget_25\seed_0\split_fidelity.json,electricity,gaindistill_hybrid,budget_25,seed_0,xgboost,0.2726885209401105,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.04295490000004065
split_fidelity,electricity\gaindistill_hybrid\budget_25\seed_1\split_fidelity.json,electricity,gaindistill_hybrid,budget_25,seed_1,xgboost,0.3005945184347593,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.030414200000450364
split_fidelity,electricity\gaindistill_hybrid\budget_25\seed_2\split_fidelity.json,electricity,gaindistill_hybrid,budget_25,seed_2,xgboost,0.36068115427333314,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03354890000082378
split_fidelity,electricity\gaindistill_hybrid\budget_50\seed_0\split_fidelity.json,electricity,gaindistill_hybrid,budget_50,seed_0,xgboost,0.24009465053999796,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.06152789999941888
split_fidelity,electricity\gaindistill_hybrid\budget_50\seed_1\split_fidelity.json,electricity,gaindistill_hybrid,budget_50,seed_1,xgboost,0.3416547429559091,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.03840219999983674
split_fidelity,electricity\gaindistill_hybrid\budget_50\seed_2\split_fidelity.json,electricity,gaindistill_hybrid,budget_50,seed_2,xgboost,0.312079970786859,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.04652989999885904
split_fidelity,electricity\gaindistill_path_hybrid\budget_10\seed_0\split_fidelity.json,electricity,gaindistill_path_hybrid,budget_10,seed_0,xgboost,0.087600463127249,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0293483000004926
split_fidelity,electricity\gaindistill_path_hybrid\budget_10\seed_1\split_fidelity.json,electricity,gaindistill_path_hybrid,budget_10,seed_1,xgboost,0.017252416822572496,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.03005930000108492
split_fidelity,electricity\gaindistill_path_hybrid\budget_10\seed_2\split_fidelity.json,electricity,gaindistill_path_hybrid,budget_10,seed_2,xgboost,-0.048395057124414394,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02308669999911217
split_fidelity,electricity\gaindistill_path_hybrid\budget_100\seed_0\split_fidelity.json,electricity,gaindistill_path_hybrid,budget_100,seed_0,xgboost,0.23604413975560826,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.06459800000084215
split_fidelity,electricity\gaindistill_path_hybrid\budget_100\seed_1\split_fidelity.json,electricity,gaindistill_path_hybrid,budget_100,seed_1,xgboost,0.08969969947303942,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.06120569999984582
split_fidelity,electricity\gaindistill_path_hybrid\budget_100\seed_2\split_fidelity.json,electricity,gaindistill_path_hybrid,budget_100,seed_2,xgboost,0.27408856391157277,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05198980000022857
split_fidelity,electricity\gaindistill_path_hybrid\budget_25\seed_0\split_fidelity.json,electricity,gaindistill_path_hybrid,budget_25,seed_0,xgboost,0.3970439929248722,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.03177010000035807
split_fidelity,electricity\gaindistill_path_hybrid\budget_25\seed_1\split_fidelity.json,electricity,gaindistill_path_hybrid,budget_25,seed_1,xgboost,0.13799514312434644,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.028153699999165838
split_fidelity,electricity\gaindistill_path_hybrid\budget_25\seed_2\split_fidelity.json,electricity,gaindistill_path_hybrid,budget_25,seed_2,xgboost,0.02595144995543724,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.04106560000036552
split_fidelity,electricity\gaindistill_path_hybrid\budget_50\seed_0\split_fidelity.json,electricity,gaindistill_path_hybrid,budget_50,seed_0,xgboost,0.2658948239551459,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.05639100000007602
split_fidelity,electricity\gaindistill_path_hybrid\budget_50\seed_1\split_fidelity.json,electricity,gaindistill_path_hybrid,budget_50,seed_1,xgboost,-0.0601659071617073,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.04540959999940242
split_fidelity,electricity\gaindistill_path_hybrid\budget_50\seed_2\split_fidelity.json,electricity,gaindistill_path_hybrid,budget_50,seed_2,xgboost,0.31764444596303,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.042789600000105565
split_fidelity,electricity\gain_herding\budget_10\seed_0\split_fidelity.json,electricity,gain_herding,budget_10,seed_0,xgboost,0.14730235259208732,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.029545700001108344
split_fidelity,electricity\gain_herding\budget_10\seed_1\split_fidelity.json,electricity,gain_herding,budget_10,seed_1,xgboost,0.04254450796610233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.022988799999438925
split_fidelity,electricity\gain_herding\budget_10\seed_2\split_fidelity.json,electricity,gain_herding,budget_10,seed_2,xgboost,0.19320153281060695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.024287600001116516
split_fidelity,electricity\gain_herding\budget_100\seed_0\split_fidelity.json,electricity,gain_herding,budget_100,seed_0,xgboost,0.5693825271142459,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.047202800000377465
split_fidelity,electricity\gain_herding\budget_100\seed_1\split_fidelity.json,electricity,gain_herding,budget_100,seed_1,xgboost,0.30344938773652913,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.04438619999928051
split_fidelity,electricity\gain_herding\budget_100\seed_2\split_fidelity.json,electricity,gain_herding,budget_100,seed_2,xgboost,0.3298132918766103,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.042308500000217464
split_fidelity,electricity\gain_herding\budget_25\seed_0\split_fidelity.json,electricity,gain_herding,budget_25,seed_0,xgboost,0.1002006591967519,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02537260000826791
split_fidelity,electricity\gain_herding\budget_25\seed_1\split_fidelity.json,electricity,gain_herding,budget_25,seed_1,xgboost,0.31481257567425663,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.027932899989536963
split_fidelity,electricity\gain_herding\budget_25\seed_2\split_fidelity.json,electricity,gain_herding,budget_25,seed_2,xgboost,0.30384142283148774,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.024458399988361634
split_fidelity,electricity\gain_herding\budget_50\seed_0\split_fidelity.json,electricity,gain_herding,budget_50,seed_0,xgboost,0.27036119826976046,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03255720000015572
split_fidelity,electricity\gain_herding\budget_50\seed_1\split_fidelity.json,electricity,gain_herding,budget_50,seed_1,xgboost,0.4281705326428256,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.028359800009639002
split_fidelity,electricity\gain_herding\budget_50\seed_2\split_fidelity.json,electricity,gain_herding,budget_50,seed_2,xgboost,0.4505553408186309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0292221999989124
split_fidelity,electricity\gain_path_herding\budget_10\seed_0\split_fidelity.json,electricity,gain_path_herding,budget_10,seed_0,xgboost,0.11968442924339977,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.02456279999933031
split_fidelity,electricity\gain_path_herding\budget_10\seed_1\split_fidelity.json,electricity,gain_path_herding,budget_10,seed_1,xgboost,0.15211662054398498,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.029906399999163114
split_fidelity,electricity\gain_path_herding\budget_10\seed_2\split_fidelity.json,electricity,gain_path_herding,budget_10,seed_2,xgboost,0.017071561464438553,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.024904500000047847
split_fidelity,electricity\gain_path_herding\budget_100\seed_0\split_fidelity.json,electricity,gain_path_herding,budget_100,seed_0,xgboost,0.3750090970155343,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.04238989999976184
split_fidelity,electricity\gain_path_herding\budget_100\seed_1\split_fidelity.json,electricity,gain_path_herding,budget_100,seed_1,xgboost,0.28314553529458636,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03880159999971511
split_fidelity,electricity\gain_path_herding\budget_100\seed_2\split_fidelity.json,electricity,gain_path_herding,budget_100,seed_2,xgboost,0.5022209314244712,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03365470000062487
split_fidelity,electricity\gain_path_herding\budget_25\seed_0\split_fidelity.json,electricity,gain_path_herding,budget_25,seed_0,xgboost,0.33823991156199795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.02410740000777878
split_fidelity,electricity\gain_path_herding\budget_25\seed_1\split_fidelity.json,electricity,gain_path_herding,budget_25,seed_1,xgboost,0.23043863817876642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.027866399992490187
split_fidelity,electricity\gain_path_herding\budget_25\seed_2\split_fidelity.json,electricity,gain_path_herding,budget_25,seed_2,xgboost,0.2609923141831712,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0194195999938529
split_fidelity,electricity\gain_path_herding\budget_50\seed_0\split_fidelity.json,electricity,gain_path_herding,budget_50,seed_0,xgboost,0.25432550054429137,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.02844359999289736
split_fidelity,electricity\gain_path_herding\budget_50\seed_1\split_fidelity.json,electricity,gain_path_herding,budget_50,seed_1,xgboost,0.4584337819844306,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.029214499998488463
split_fidelity,electricity\gain_path_herding\budget_50\seed_2\split_fidelity.json,electricity,gain_path_herding,budget_50,seed_2,xgboost,0.21976116445142996,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.024703300005057827
split_fidelity,electricity\gain_path_refined\budget_10\seed_0\split_fidelity.json,electricity,gain_path_refined,budget_10,seed_0,xgboost,0.18771057183233866,0.0,0.25503588878901073,0.0,6.893296174896563,1.0,286.5125752917106,0.36782251212264105,0.0,145.23768586128213,,,,,1001.1663843984048,145.23768586128213,21493.174965154005,27.59276307898633,0.0,0.229236226492726,0.0,1001.1663843984048,145.23768586128213,21493.174965154005,27.59276307898633,0.25503588878901073,0.0,1.0,0.2,0.020439400000213936
split_fidelity,electricity\gain_path_refined\budget_10\seed_1\split_fidelity.json,electricity,gain_path_refined,budget_10,seed_1,xgboost,0.17554975491541888,0.0,0.3226575846855777,0.0,6.358811445503117,1.0,304.55327747973166,0.4518366603241768,0.0,191.8749038189511,,,,,1220.0963345087562,191.8749038189511,28177.19045104474,41.80381093277065,0.0,0.3015324009799323,0.0,1220.0963345087562,191.8749038189511,28177.19045104474,41.80381093277065,0.3226575846855777,0.0,1.0,0.2,0.018433499999446212
split_fidelity,electricity\gain_path_refined\budget_10\seed_2\split_fidelity.json,electricity,gain_path_refined,budget_10,seed_2,xgboost,-0.047195083653837934,0.0,0.41683228434542485,0.0,5.816997778341359,0.9992118487360565,313.44983084920545,0.48073826805193437,0.0,172.9940379762685,,,,,1007.0996814611152,172.9940379762685,25179.821671971255,38.6183135835331,0.0,0.19551963517469703,0.0,1007.0996814611152,172.9940379762685,25179.821671971255,38.6183135835331,0.41683228434542485,0.0,1.0,0.0,0.01956549999977142
split_fidelity,electricity\gain_path_refined\budget_10\seed_3\split_fidelity.json,electricity,gain_path_refined,budget_10,seed_3,xgboost,0.21726658073993602,0.0,36.328814627672045,0.0,1516.640111348016,0.999984964801661,41085.64216421409,0.25317291036527023,0.4,0.8294318540445064,0.0,11.906129516227528,0.0,11.010437313651115,666.9699423519321,9.22503003845119,10935.759264684086,1.2845994785481258,0.0,0.19834140001697753,0.0,809.6154112174696,0.5338136796142061,16284.19150948157,0.10034444979399128,36.328814627672045,0.0,25.0,0.0,0.011778599999161088
split_fidelity,electricity\gain_path_refined\budget_10\seed_4\split_fidelity.json,electricity,gain_path_refined,budget_10,seed_4,xgboost,0.19070791077420712,0.0,36.328814627672045,0.0,1516.6283222999182,0.9999771917836859,41903.09283508786,0.2582101047359454,0.0,0.6306644441645697,0.2857142857142857,5.47158683462243,0.0,35.03197371310053,559.6267712978679,19.87480353333947,9718.394793171296,1.9623173348741103,0.0,0.19760485491316512,0.0,674.9354850922675,0.44501350864543454,18514.305305610724,0.11408658379679223,36.328814627672045,0.0,25.0,0.0,0.013868799998817849
split_fidelity,electricity\gain_path_refined\budget_100\seed_0\split_fidelity.json,electricity,gain_path_refined,budget_100,seed_0,xgboost,0.45255101086125443,0.0,0.25503588878901073,0.0,6.834590388528254,0.9914836407897141,284.74890317613193,0.36555832421587175,0.0,130.58931620891116,,,,,900.190833905245,130.58931620891116,21172.260448293076,27.18077563428786,0.0,0.347590669615883,0.0,900.190833905245,130.58931620891116,21172.260448293076,27.18077563428786,0.25503588878901073,0.0,1.0,0.2,0.034118300000045565
split_fidelity,electricity\gain_path_refined\budget_100\seed_1\split_fidelity.json,electricity,gain_path_refined,budget_100,seed_1,xgboost,0.36978202328258825,0.0,0.3226575846855777,0.0,6.31938331518201,0.9937994496834797,304.2238346620253,0.45134789742609854,0.0,145.5877076354227,,,,,925.7647816366874,145.5877076354227,20689.771590162185,30.695441452903296,0.0,0.4193688156277404,0.0,925.7647816366874,145.5877076354227,20689.771590162185,30.695441452903296,0.3226575846855777,0.0,1.0,0.2,0.03151560000060272
split_fidelity,electricity\gain_path_refined\budget_100\seed_2\split_fidelity.json,electricity,gain_path_refined,budget_100,seed_2,xgboost,0.4753476611883692,0.0,0.41683228434542485,0.0,5.673323155820279,0.974532213182426,311.2476434828238,0.4773607714440339,0.0,153.7436759180763,,,,,895.0320418845649,153.7436759180763,21733.05720408575,33.33200803286471,0.0,0.33293469953572946,0.0,895.0320418845649,153.7436759180763,21733.05720408575,33.33200803286471,0.41683228434542485,0.0,1.0,0.0,0.034927800000332354
split_fidelity,electricity\gain_path_refined\budget_100\seed_3\split_fidelity.json,electricity,gain_path_refined,budget_100,seed_3,xgboost,0.3565018907110249,0.0,36.328814627672045,0.0,1516.6048011010903,0.9999616832625767,41085.054598726274,0.2531692897412093,0.4,0.2046394865943963,0.42857142857142855,1.7925485108829744,0.0,5.763878196059131,133.38487162076086,3.5400581423168607,1926.5786332436767,0.4968097532889317,0.0,0.5564637914390892,1.0,236.37927904048547,0.15585485525702406,3496.9603500813646,0.021548540624568537,36.328814627672045,0.0,25.0,0.0,0.03387039999870467
split_fidelity,electricity\gain_path_refined\budget_100\seed_4\split_fidelity.json,electricity,gain_path_refined,budget_100,seed_4,xgboost,0.40795274202080767,0.0,36.328814627672045,0.0,1516.6157302440727,0.9999688893087433,41902.14869145808,0.2582042868497457,0.0,0.19286204466988455,0.0,1.1934309319196033,0.0,7.089960551003258,146.0514146776159,4.05951255639316,2158.3128179535124,0.48154243366479427,0.0,0.5618812554338656,0.0,247.7716821851593,0.16336634844014142,3253.309774625894,0.02004714690036473,36.328814627672045,0.0,25.0,0.0,0.033225799999854644
split_fidelity,electricity\gain_path_refined\budget_200\seed_0\split_fidelity.json,electricity,gain_path_refined,budget_200,seed_0,xgboost,0.5529226828132279,0.0,0.25503588878901073,0.0,6.701181110054946,0.9721301595104463,282.4615237133982,0.3626218050794819,0.0,127.19142708513212,,,,,876.7681778055763,127.19142708513212,20835.623180530485,26.748603449955393,0.0,0.34814576078028303,0.0,876.7681778055763,127.19142708513212,20835.623180530485,26.748603449955393,0.25503588878901073,0.0,1.0,0.2,0.055902299999615934
split_fidelity,electricity\gain_path_refined\budget_200\seed_1\split_fidelity.json,electricity,gain_path_refined,budget_200,seed_1,xgboost,0.5804519233191424,0.0,0.3226575846855777,0.0,6.257127415419302,0.9840089565549668,301.0721465571156,0.44667203828089336,0.0,137.04071614819114,,,,,871.4160743430617,137.04071614819114,20611.46448911157,30.579264673223975,0.0,0.4094364813461974,0.0,871.4160743430617,137.04071614819114,20611.46448911157,30.579264673223975,0.3226575846855777,0.0,1.0,0.0,0.05041299999993498
split_fidelity,electricity\gain_path_refined\budget_200\seed_2\split_fidelity.json,electricity,gain_path_refined,budget_200,seed_2,xgboost,0.5809273242901563,0.0,0.41683228434542485,0.0,5.4842898387633365,0.9420611108360478,305.31196829762723,0.46825722144204646,0.0,153.74367591807626,,,,,895.0320418845647,153.74367591807626,21878.390985457612,33.554906575055206,0.0,0.32006184439812757,0.0,895.0320418845647,153.74367591807626,21878.390985457612,33.554906575055206,0.41683228434542485,0.0,1.0,0.0,0.05123539999931381
split_fidelity,electricity\gain_path_refined\budget_200\seed_3\split_fidelity.json,electricity,gain_path_refined,budget_200,seed_3,xgboost,0.30212190677717043,0.0,36.328814627672045,0.0,1516.599087488402,0.9999579160361,41081.914412424405,0.2531499396699129,0.8,0.10692394630534244,0.5714285714285714,0.8287283273844434,0.0,3.5513066178096984,72.36738852391602,2.100108162189756,1205.6203294061693,0.28539015325596745,0.0,0.6449857756773002,1.0,136.05209415058835,0.08970489937750935,2190.9617089861913,0.013500875808290066,36.328814627672045,0.0,25.0,0.0,0.040892600000006496
split_fidelity,electricity\gain_path_refined\budget_200\seed_4\split_fidelity.json,electricity,gain_path_refined,budget_200,seed_4,xgboost,0.3518094006544015,0.0,36.328814627672045,0.0,1516.5318705696627,0.9999135970789417,41898.83070414016,0.25818384115481224,0.4,0.1390419903817446,0.14285714285714285,0.7444746846497611,0.0,2.5551236928173755,72.98227124114105,1.5649256300433174,1427.6311468656588,0.2717678372374228,0.0,0.6242282346674635,1.0,167.72180168336718,0.11058607687999317,2539.836265435318,0.01565066785621747,36.328814627672045,0.0,25.0,0.0,0.03191709999919112
