dataset,method,budget,root_agreement_mean,top5_overlap_mean,gain_rank_correlation_mean
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,distribution_matching,budget_25,0.0,0.26666666666666666,0.4249273797787632
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,distribution_matching,budget_50,0.0,0.20000000000000004,0.47044623318899226
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,el2n_coreset,budget_25,0.0,0.06666666666666667,0.33111868670230565
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,el2n_coreset,budget_50,0.0,0.26666666666666666,0.37558119214446956
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,full_data,budget_10,0.3333333333333333,0.7999999999999999,0.8817030242298106
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,full_data,budget_100,0.3333333333333333,0.7999999999999999,0.8817030242298106
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,full_data,budget_25,0.3333333333333333,0.7999999999999999,0.8817030242298106
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,full_data,budget_50,0.3333333333333333,0.7999999999999999,0.8817030242298106
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_herding,budget_10,0.0,0.26666666666666666,0.2345029583852544
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_herding,budget_100,0.0,0.3333333333333333,0.5206737896654489
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_herding,budget_25,0.0,0.20000000000000004,0.3655222594810927
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_herding,budget_50,0.0,0.26666666666666666,0.4003079439322132
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_path_herding,budget_10,0.0,0.0,0.058167891584672254
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_path_herding,budget_100,0.3333333333333333,0.39999999999999997,0.5085063459224004
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_path_herding,budget_25,0.0,0.20000000000000004,0.36563231932022305
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_path_herding,budget_50,0.0,0.13333333333333333,0.34822556421317746
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_path_refined,budget_10,0.0,0.12000000000000002,0.24496827120387418
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_path_refined,budget_100,0.0,0.36,0.5263636787430286
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_path_refined,budget_200,0.2,0.52,0.5792676253909316
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_path_refined,budget_25,0.0,0.24000000000000005,0.45745037979548664
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_path_refined,budget_50,0.0,0.24,0.4078419069724214
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_path_safeguarded,budget_25,0.0,0.26666666666666666,0.4492448519796424
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_path_safeguarded,budget_50,0.0,0.20000000000000004,0.34793231175851075
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_weighted_coreset,budget_10,0.0,0.26666666666666666,0.21021120209067332
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_weighted_coreset,budget_100,0.3333333333333333,0.39999999999999997,0.564987001094051
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_weighted_coreset,budget_25,0.0,0.06666666666666667,0.3978270692913861
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gain_weighted_coreset,budget_50,0.0,0.13333333333333333,0.4022852434633213
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gaindistill,budget_10,0.0,0.20000000000000004,0.23214415127777974
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gaindistill,budget_100,0.0,0.20000000000000004,0.33847447556167326
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gaindistill,budget_25,0.0,0.20000000000000004,0.20681941889564204
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gaindistill,budget_50,0.3333333333333333,0.20000000000000004,0.2671828925317747
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gaindistill_hybrid,budget_10,0.0,0.26666666666666666,0.21021120209067332
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gaindistill_hybrid,budget_100,0.3333333333333333,0.39999999999999997,0.564987001094051
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gaindistill_hybrid,budget_25,0.0,0.06666666666666667,0.3978270692913861
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gaindistill_hybrid,budget_50,0.0,0.13333333333333333,0.4022852434633213
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gaindistill_path_hybrid,budget_10,0.0,0.06666666666666667,0.22987958207455553
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gaindistill_path_hybrid,budget_100,0.0,0.3333333333333333,0.5067534091119613
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gaindistill_path_hybrid,budget_25,0.0,0.26666666666666666,0.465753835382343
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gaindistill_path_hybrid,budget_50,0.0,0.20000000000000004,0.3696177136584972
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,goss_coreset,budget_25,0.0,0.26666666666666666,0.4444253907315925
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,goss_coreset,budget_50,0.0,0.20000000000000004,0.4347229172832505
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gradient_sampling,budget_10,0.0,0.0,0.3490939238733605
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gradient_sampling,budget_100,0.0,0.26666666666666666,0.4597779944429085
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gradient_sampling,budget_25,0.0,0.06666666666666667,0.3645896518487109
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gradient_sampling,budget_50,0.0,0.20000000000000004,0.4451662188792351
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gradmatch_coreset,budget_25,0.0,0.06666666666666667,0.2791983479485926
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,gradmatch_coreset,budget_50,0.0,0.06666666666666667,0.30011481712268234
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,grand_coreset,budget_25,0.0,0.06666666666666667,0.33111868670230565
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,grand_coreset,budget_50,0.0,0.26666666666666666,0.37558119214446956
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,herding,budget_10,0.0,0.08,0.22616520108013982
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,herding,budget_100,0.0,0.4,0.47180472668346135
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,herding,budget_200,0.0,0.24000000000000005,0.5516174607867917
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,herding,budget_25,0.0,0.24000000000000005,0.22289417508676057
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,herding,budget_50,0.0,0.24000000000000005,0.3614527274779273
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,budget_10,0.0,0.08,0.23531137131882934
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,budget_100,0.0,0.4,0.528483795553635
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,budget_200,0.2,0.5599999999999999,0.5955797968650497
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,budget_25,0.0,0.24000000000000005,0.42006563862030666
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density,budget_50,0.0,0.32,0.4023635544722028
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density_mid,budget_25,0.0,0.26666666666666666,0.43578247907870193
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density_mid,budget_50,0.0,0.20000000000000004,0.3378881820588023
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density_strong,budget_25,0.0,0.26666666666666666,0.43578247907870193
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density_strong,budget_50,0.0,0.20000000000000004,0.3378881820588023
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density_weak,budget_25,0.0,0.26666666666666666,0.398884640779606
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density_weak,budget_50,0.0,0.26666666666666666,0.3106532477663569
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density_xstrong,budget_25,0.0,0.26666666666666666,0.3898229274923192
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_density_xstrong,budget_50,0.0,0.20000000000000004,0.3347823860390968
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,budget_25,0.0,0.0,0.3314892686340491
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,budget_50,0.0,0.06666666666666667,0.338215138066334
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_importance,budget_25,0.0,0.06666666666666667,0.34481750438148434
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_importance,budget_50,0.0,0.26666666666666666,0.41183000652165463
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_linear_coverage,budget_25,0.0,0.0,0.07380271653899848
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_linear_coverage,budget_50,0.0,0.0,0.11695380590913736
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_no_refine,budget_25,0.0,0.0,0.3314892686340491
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_no_refine,budget_50,0.0,0.06666666666666667,0.338215138066334
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_no_weight_fit,budget_25,0.0,0.13333333333333333,0.15465532534817816
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_no_weight_fit,budget_50,0.0,0.06666666666666667,0.22218648109146574
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,budget_10,0.0,0.08,0.2555860878335129
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,budget_100,0.0,0.44000000000000006,0.5255003973992995
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,budget_200,0.2,0.44000000000000006,0.5731801294725669
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,budget_25,0.0,0.24000000000000005,0.4215007463166553
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,budget_50,0.0,0.24,0.41859938339182434
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_root_only,budget_25,0.0,0.0,0.07380271653899848
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_root_only,budget_50,0.0,0.0,0.11695380590913736
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,k_center,budget_10,0.0,0.13333333333333333,0.4434336668489293
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,k_center,budget_100,0.0,0.3333333333333333,0.597754310234076
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,k_center,budget_25,0.0,0.13333333333333333,0.40692503970415356
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,k_center,budget_50,0.0,0.20000000000000004,0.5403016521493359
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,mvs_coreset,budget_25,0.0,0.20000000000000004,0.37595814774656694
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,mvs_coreset,budget_50,0.0,0.3333333333333333,0.5068099828601605
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,random,budget_10,0.0,0.08,0.37737976038780574
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,random,budget_100,0.0,0.32,0.5268618069341454
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,random,budget_200,0.0,0.16,0.5321254449454719
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,random,budget_25,0.0,0.16,0.4278706816386098
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,random,budget_50,0.0,0.24000000000000005,0.5016106238638491
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,tree_region,budget_10,0.0,0.0,0.3490939238733605
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,tree_region,budget_100,0.0,0.26666666666666666,0.4597779944429085
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,tree_region,budget_25,0.0,0.06666666666666667,0.3645896518487109
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,tree_region,budget_50,0.0,0.20000000000000004,0.4451662188792351
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,craig_coreset,budget_25,0.0,0.06666666666666667,0.5021438519152109
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,craig_coreset,budget_50,0.0,0.06666666666666667,0.44604182430283684
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,distribution_matching,budget_10,0.0,0.06666666666666667,0.34521396431438967
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,distribution_matching,budget_100,0.3333333333333333,0.20000000000000004,0.5575838601182039
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,distribution_matching,budget_25,0.0,0.20000000000000004,0.3853488731072849
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,distribution_matching,budget_50,0.0,0.06666666666666667,0.526697264747351
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,el2n_coreset,budget_25,0.0,0.06666666666666667,0.42813752236528974
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,el2n_coreset,budget_50,0.0,0.13333333333333333,0.4146299438620418
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,full_data,budget_10,1.0,0.6666666666666666,0.8662806636619842
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,full_data,budget_100,1.0,0.6666666666666666,0.8662806636619842
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,full_data,budget_25,1.0,0.6666666666666666,0.8662806636619842
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,full_data,budget_50,1.0,0.6666666666666666,0.8662806636619842
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_herding,budget_10,0.0,0.0,0.19399614507760224
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_herding,budget_100,0.3333333333333333,0.6,0.6854294831726815
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_herding,budget_25,0.0,0.20000000000000004,0.25464894615764466
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_herding,budget_50,0.0,0.06666666666666667,0.4759848167632945
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_herding,budget_10,0.0,0.06666666666666667,0.21337348646194063
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_herding,budget_100,0.0,0.3333333333333333,0.6495487493283328
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_herding,budget_25,0.0,0.13333333333333333,0.4092451526108869
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_herding,budget_50,0.0,0.06666666666666667,0.4832765942434752
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_refined,budget_10,0.0,0.04,0.23227602706994968
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_refined,budget_100,0.0,0.36,0.6455994014940745
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_refined,budget_200,0.6,0.36,0.7449730797678724
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_refined,budget_25,0.0,0.04,0.3906743928088937
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_refined,budget_50,0.0,0.16,0.48972885647253356
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_safeguarded,budget_25,0.0,0.06666666666666667,0.36505051744744405
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_safeguarded,budget_50,0.0,0.06666666666666667,0.44775452901648505
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_weighted_coreset,budget_10,0.0,0.0,0.24181811309278403
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_weighted_coreset,budget_100,0.3333333333333333,0.6,0.6443289359695583
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_weighted_coreset,budget_25,0.0,0.06666666666666667,0.32996738140623594
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_weighted_coreset,budget_50,0.0,0.0,0.40496252881253314
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gaindistill,budget_10,0.0,0.20000000000000004,0.2512227633913579
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gaindistill,budget_100,0.3333333333333333,0.20000000000000004,0.21415107557817373
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gaindistill,budget_25,0.0,0.20000000000000004,0.25281642813806665
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gaindistill,budget_50,0.0,0.20000000000000004,0.26182189953284934
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gaindistill_hybrid,budget_10,0.0,0.0,0.24181811309278403
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gaindistill_hybrid,budget_100,0.3333333333333333,0.6,0.6443289359695583
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gaindistill_hybrid,budget_25,0.0,0.06666666666666667,0.32996738140623594
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gaindistill_hybrid,budget_50,0.0,0.0,0.40496252881253314
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gaindistill_path_hybrid,budget_10,0.0,0.06666666666666667,0.24790059314411436
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gaindistill_path_hybrid,budget_100,0.3333333333333333,0.4666666666666666,0.6295029114715268
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gaindistill_path_hybrid,budget_25,0.0,0.20000000000000004,0.463992525670075
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gaindistill_path_hybrid,budget_50,0.0,0.06666666666666667,0.4997358865784658
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,goss_coreset,budget_25,0.0,0.0,0.36026151250252547
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,goss_coreset,budget_50,0.0,0.06666666666666667,0.49655612869172244
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gradient_sampling,budget_10,0.0,0.0,0.29648886017521664
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gradient_sampling,budget_100,0.0,0.20000000000000004,0.5362649251652979
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gradient_sampling,budget_25,0.0,0.13333333333333333,0.3832474134269388
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gradient_sampling,budget_50,0.0,0.06666666666666667,0.519633660125758
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gradmatch_coreset,budget_25,0.0,0.13333333333333333,0.3306801420930083
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gradmatch_coreset,budget_50,0.0,0.13333333333333333,0.4172854217344217
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,grand_coreset,budget_25,0.0,0.06666666666666667,0.42813752236528974
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,grand_coreset,budget_50,0.0,0.13333333333333333,0.4146299438620418
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,herding,budget_10,0.0,0.0,0.2084426298040507
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,herding,budget_100,0.0,0.08,0.47929287188178016
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,herding,budget_200,0.0,0.08,0.5716224854835132
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,herding,budget_25,0.0,0.08,0.3473286978945172
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,herding,budget_50,0.0,0.04,0.3555348592718981
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density,budget_10,0.0,0.08,0.23813875989928568
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density,budget_100,0.0,0.36,0.6227362780520358
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density,budget_200,0.4,0.32,0.6406756556756525
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density,budget_25,0.0,0.04,0.38177336579930965
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density,budget_50,0.0,0.12000000000000002,0.47276148098240406
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density_mid,budget_25,0.0,0.06666666666666667,0.36248398498885415
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density_mid,budget_50,0.0,0.06666666666666667,0.4143064228772817
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density_strong,budget_25,0.0,0.06666666666666667,0.36248398498885415
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density_strong,budget_50,0.0,0.06666666666666667,0.4143064228772817
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density_weak,budget_25,0.0,0.06666666666666667,0.30030209354587584
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density_weak,budget_50,0.0,0.06666666666666667,0.40850375011038825
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density_xstrong,budget_25,0.0,0.0,0.37042539339441416
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_density_xstrong,budget_50,0.0,0.06666666666666667,0.40422345156750866
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_greedy,budget_25,0.0,0.0,0.44334770924323935
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_greedy,budget_50,0.0,0.0,0.3958614336941145
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_importance,budget_25,0.0,0.06666666666666667,0.36551407744156245
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_importance,budget_50,0.0,0.06666666666666667,0.48384164256359447
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_linear_coverage,budget_25,0.0,0.0,0.09778098296229241
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_linear_coverage,budget_50,0.0,0.0,0.31130865101995436
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_no_refine,budget_25,0.0,0.0,0.44334770924323935
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_no_refine,budget_50,0.0,0.0,0.3958614336941145
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_no_weight_fit,budget_25,0.0,0.0,0.16079978380877455
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_no_weight_fit,budget_50,0.0,0.0,0.4151062624867456
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_refined,budget_10,0.0,0.04,0.25559968588629045
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_refined,budget_100,0.0,0.36,0.6377922593988032
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_refined,budget_200,0.6,0.32,0.6501759433137562
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_refined,budget_25,0.0,0.08,0.38183951839595065
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_refined,budget_50,0.0,0.16,0.4474246312051086
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_root_only,budget_25,0.0,0.0,0.09778098296229241
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,histdistill_root_only,budget_50,0.0,0.0,0.31130865101995436
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,k_center,budget_10,0.0,0.13333333333333333,0.6351330435992618
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,k_center,budget_100,1.0,0.3333333333333333,0.4806066388130408
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,k_center,budget_25,0.0,0.13333333333333333,0.5768003421390269
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,k_center,budget_50,0.6666666666666666,0.26666666666666666,0.621563531488853
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,mvs_coreset,budget_25,0.0,0.06666666666666667,0.38011763183035924
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,mvs_coreset,budget_50,0.0,0.06666666666666667,0.42619539207979434
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,random,budget_10,0.0,0.08,0.3681092166946235
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,random,budget_100,0.2,0.24000000000000005,0.5681531266932434
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,random,budget_200,0.2,0.16,0.6053458705414905
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,random,budget_25,0.0,0.04,0.44970184154885623
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,random,budget_50,0.2,0.16,0.4942498933156482
